id,text,foot_notes
22,"Mutta Jumala tekeekin pilkkaa heistä itsestään, jättää heidät yltymään pahuudessaan ja vaeltamaan sokeasti yhä syvempään häpeään.",
23,"He ovat niitä, jotka oikean johdatuksen vaihtavat harhatiehen, eikä se vaihtokauppa ole heille voittoa tuottava, vaan he jäävät kokonaan ilman Jumalan Opastusta.",
24,"Heidän laitansa on kuin niiden, jotka sytyttävät itselleen tulen, mutta kun se on valaissut mitä heidän ympärillään on, tempaa Jumala pois valon ja jättää kaikki pimeyteen, niin etteivät he voi nähdä; Hän jättää heidät",
25,"mykiksi, kuuroiksi ja sokeiksi, niin etteivät he voi palata.",
26,"Tai kuten on ukkossateen yllättäessä, joka tuo mukanaan pimeyden, jyrinän ja salaman; he tukkivat sormin korvansa ukkosen jylinältä ja pelkäävät saavansa kuoliniskun salamoista - Jumalalla on uskottomat vallassaan - ja",
27,"salama on riistämäisillään heiltä näön. Niin usein kuin se välähtää, liikkuvat he sen valossa, mutta kun pimeys taas lankeaa heidän ylitsensä, pysähtyvät he. Jos Jumala tahtoisi, voisi Hän ottaa heiltä kokonaan kuulon ja näön; katso, Jumala on totisesti kaikkivaltias.",
28,"Oi, ihmiset, palvelkaa Herraanne, joka on luonut sekä teidät että ne, jotka ovat eläneet ennen teitä, jotta pelastuisitte pahasta!",
29,"Jumala on tehnyt maan teille lepopaikaksi ja kaartanut taivaan ylitsenne, Hän antaa vettä taivaasta ja sillä kasvattaa hedelmiä ravinnoksenne. Älkää siis asettako Jumalan rinnalle muita Hänen vertaisikseen vastoin parempaa tietoanne.",
30,"jos epäilette sitä, mitä Me ilmoitamme palvelijallemme (Muhammedille), niin aikaansaakaa tämän kaltainen kirjoitus ja kutsukaa Jumalan vertaisia todistajia, jos tahdotte pysyä totuudessa;",
31,"mutta jollette tee niin - ja sitä ette koskaan voi tehdä silloin kavahtakaa tulta, joka on valmistettu uskottomille ja jonka polttoaineena ovat ihmiset ja kivet.",
32,"julista niille (oi Muhammed), jotka uskovat ja tekevät hyviä töitä, se riemullinen sanoma, että heitä odottavat huvitarhat, joissa purot solisevat. Niin usein kuin he nauttivat hedelmiä sieltä ravinnokseen, he sanovat: »Tämä oli muinoin meidän ruokaamme» - vaikkakin heille tarjotaan se vain samankaltaisena.Siellä odottavat heitä puhtaat puolisot ja siellä he viihtyvät ikuisesti.",
33,"Jumala ei häpeä käyttää vertauskuvana vaikkapa hyttystä tai jotakin sen yläpuolella olevaa . Ne jotka uskovat, tietävät, että siinä on heidän Herransa ilmoittama totuus, kun taas uskottomat kummastelevat: »Mitähän Jumala tarkoittaa moisella vertauksella?» Hän sillä eksyttää monta ja opastaa monta, mutta muut eivät eksy eivätkä joudu kadotukseen kuin jumalattomat,",
34,"jotka rikkovat liiton Jumalan kanssa, sen jälkeen kuin se on vahvistettu, erottavat, mitä Jumala on määrännyt yhdistettäväksi, ja aiheuttavat pahaa maan päällä, he ovat niitä, jotka joutuvat onnettomuuteen.",
35,"Kuinka voitte kieltää Jumalan te, jotka olitte kuolleita ja joille Hän antoi elämän? Aikanaan Hän antaa teidän kuolla, sitten Hän herättää taas teidät elämään, ja lopulta palajatte jälleen Hänen luoksensa.",
36,"Hän on se, joka on luonut teille kaiken, mitä on maan päällä. Sitten Hän nousi taivaaseen ja muodosti sen seitsemäksi taivaaksi; niin, Hän on kaikkitietävä.",
37,"Ja kun Herrasi puhui enkeleille: »Katso, Minä aion totisesti asettaa sijaisen maan päälle», he kysyivät: »Aiotko asettaa sinne jonkun, joka siellä aiheuttaa vääryyttä ja vuodattaa verta, meidän ylistäessämme Sinua ja julistaessamme Sinun pyhyyttäsi?» Hän vastasi: »Minä tiedän totisesti, mitä te ette tiedä.»",
38,"Ja Hän opetti ihmiselle (Aadamille) kaikki nimet ja nimitettävät; sitten näytti Hän kaikki enkeleille ja sanoi: »Lausukaa näiden nimet Minulle, jos olette todellisuudesta selvillä.»",
39,"He vastasivat: »Sinulle yksin kunnia! Meillä ei ole muuta tietoa, kuin minkä olet opettanut meille, Sinä ainoa olet totisesti Tietäjä, Viisas.»",
40,"Silloin Hän sanoi: »Ihminen (Aadam), lausu niiden nimet heille!» ja kun hän lausui niiden nimet heille, sanoi Hän: »Enkö ole teille sanonut, että Minä tunnen totisesti salat taivaassa ja maan päällä, ja Minä tiedän, mitä te ilmaisette ja mitä salaatte?»",
41,"Ja kun Me sanoimme enkeleille: »Kumartukaa maahan Ihmisen (Aadamin) edessä», heittäytyivät he maahan kaikki paitsi Saatana. Hän kieltäytyi ylpeyksissään ja joutui jumalattomien lukuun.",
42,"Me sanoimme vielä: »Aadam, asu Paratiisissa, sinä ja vaimosi, ja nauttikaa sieltä vapaasti ravintoa, mistä haluatte, mutta älkää lähestykö tätä puuta, jottette tulisi väärintekijöiksi.»",
43,"Mutta Saatana sai heidät poikkeamaan tästä ja vietteli heidät ulos siitä autuaasta olotilasta, jossa he olivat, ja Me sanoimme: »Syöksykää alas! Toinen teistä olkoon toisen vihollinen! Kuitenkin saatte ajallisen olinpaikan ja toimeentulonne maan päällä.»",
44,"Tällöin vastaanotti Aadam ilmestyksen sanat Herraltansa, ja tämä sääli häntä: katso, Hän on totisesti sääliväinen, laupias.",
45,"Me sanoimme: »Syöksykää täältä alas kaikki!» Totisesti tulee teille Minulta kuitenkin vielä Johdatus, ja jotka Minun johdatustani seuraavat, niitä ei mikään pelko valtaa, eikä heidän tarvitse murehtia.",
46,"Mutta ne, jotka ovat uskottomia ja pitävät ilmestyksemme valheena, ovat Tulen omia ja pysyvät siinä iankaikkisesti.",
47,"Israelilaiset, muistakaa Minun mielisuosiotani, jonka olen antanut tulla osaksenne, ja täyttäkää osuutenne liitossa, niin olen Minä täyttävä oman osani liitossa, ja peljätkää yksin Minua",
48,"ja uskokaa siihen, minkä olen ilmoittanut (Muhammedille), vahvistaen sillä ennestään teillä jo olevat Pyhät kirjoitukset; älkää olko ensimmäisiä epäuskossa älkääkä vaihtako Minun ilmoitustani mitättömiin arvoihin, vaan kunnioittaen peljätkää yksin Minua.",
49,"Älkää verhotko totuutta valheella älkääkä salatko totuutta vastoin parempaa tietoanne,",
50,"vaan harjoittakaa rukoilemista, antakaa almuja ja kumartakaa yhdessä niiden kanssa, jotka Minua kumartavat.",
51,"Kuinka te kehoittaisitte ihmisiä vanhurskauteen, itse unohtaessanne oman sielunne? Tehän tutkitte Pyhää kirjaa, eikö teillä ole ymmärrystä?",
52,"Etsikää apua kärsivällisyydestä ja rukouksesta. Tämä on totisesti vaikea tehtävä muille paitsi nöyräsydämisille,",
53,"jotka tietävät, että he kohtaavat Herransa ja että he palaavat Hänen luokseen.",
54,"Israelilaiset! Muistakaa armoani, jota olen teille osoittanut, ja että olen suosinut teitä ja korottanut teidät yli kaikkien kansojen.",
55,"Ja varokaa sitä päivää, jolloin yksikään sielu ei voi suorittaa vähäisintäkään hyvitystä toisen puolesta, jolloin ei mitään välitystä hyväksytä eikä mitään lunnaita vastaanoteta, eikä kukaan saa toisen apua.",
56,"ja muistakaa, kuinka Me pelastimme teidät faraon kansan käsistä, egyptiläisten käsistä, jotka vaivasivat teitä julmilla rasituksilla, tappoivat poikanne ja antoivat vain tytärtenne elää. Tämä oli Herranne sallima kauhea koettelemus.",
57,"Entä kun Me jaoimme meren kahtia edessänne ja pelastimme teidät, mutta hukutimme faraon kansan silmienne nähden?",
58,"Entä kun Me määräsimme Mooseksen viipymään edessämme neljäkymmentä vuorokautta, ja sillä aikaa kun hän oli poissa, te valitsitte (epäjumalaksenne) vasikan, koska olitte uppiniskaisia?",
59,"Senkin jälkeen annoimme teille anteeksi, josta teidän olisi oltava kiitollisia.",
60,"Entä silloin, kun annoimme Moosekselle Lain, jotta oppisitte hylkäämään pahan ja valitsemaan hyvän ja teidät ohjattaisiin oikeata tietä,",
61,"ja kun Mooses sanoi kansallensa: »Kansani, totisesti olette langenneet syntiin tekemällä itsellenne vasikan; kääntykää siis katuen Luojanne puoleen ja surmatkaa syylliset keskuudessanne. Siten on teidän parempi Luojanne edessä, ja Hän armahtaa teitä, Hän on totisesti armollinen ja laupias.»",
62,"Entä kun te sanoitte: »Mooses, me emme usko sinua, ennenkuin silmillämme näemme Jumalan», ja taivaan tuli yllätti teidät tuijottaessanne,",
63,"ja sitten Me sallimme salamanlyömien tointua eloon, jotta ehkä oppisitte olemaan kiitollisia.",
64,"Ja Me levitimme suojaksenne pilven ja lähetimme teille mannaa ja viiriäisiä. »Syökää sitä hyvää, mitä olemme teille suoneet.» Eivät israelilaiset synnillänsä Meitä vahingoittaneet vaan itseänsä.",
65,"Entä kun Me sanoimme: »Astukaa tähän kaupunkiin ja nauttikaa runsaasti löytämäänne ravintoa»? Astukaa sisään portista kumartaen nöyrästi ja sanokaa: » (Synti) taakkamme lievennettäköön!» jotta antaisimme teille synnit anteeksi ja siunaisimme niitä, jotka tekevät hyvää.",
66,"Mutta ne,jotka rikkoivat (Jumalan käskyn), vaihtoivat tämän sanan toiseen, kuin mikä oli sanottu heille, ja näille me lähetimme rangaistuksen taivaasta, koska he olivat uppiniskaisia.",
67,"Entä kun Mooses pyysi vettä janoiselle kansalleen, ja Me sanoimme: »Lyö sauvallasi kallioon!» ja kaksitoista lähdettä pulppusi kivestä, niin että joka sukukunta tiesi juomapaikkansa? »Syökää ja juokaa Jumalan antimista, älkääkä kavalasti saako aikaan pahennusta maan päällä.»",
68,"Entä kun te sanoitte: »Mooses, me emme jaksa syödä aina samaa ravintoa; huuda siksi Herraasi puolestamme, että hän anaisi meille, mitä maa kasvaa, kuten vihanneksia, kurkkuja, leipäviljaa, herneitä ja punasipulia»? Hän vastasi: »Haluatteko saada huonompaa paremman sijasta? Menkää alas Egyptiin, siellä voitte saada mitä haluatte.» Viheliäisyys ja kurjuus kasaantuivat heidän päällensä, ja he joutuivat Jumalan vihan alaisiksi. Tämä tapahtui siksi, että he kielsivät Jumalan ilmoituksen ja vääryydessään surmasivat profeetat; siksi että he olivat tottelemattomia ja kapinallisia.",
69,"(Koraaniin) uskovat ja myöskin ne jotka ovat juutalaisia, kristittyjä, saabalaisia, jos he uskovat Jumalaan ja Viimeiseen päivään ja elävät hurskaasti, saavat totisesti palkkansa Herransa luona; ei mikään pelko valtaa heitä, eikä heidän tarvitse murehtia.",
70,"Muistakaa, kuinka Me teimme liiton kanssanne (Siinain) vuoren kohotessa ylitsenne ja sanoimme: »Pitäkää lujasti kiinni siitä, minkä olemme antanut teille, ja muistakaa mitä se sisältää, jotta karttaisitte pahaa.»",
71,"Tämänkin jälkeen te käännyitte pois, ja ilman Jumalan armoa ja laupeutta olisitte joutuneet kadotettujen joukkoon.",
72,"Tehän tiedätte joukossanne ne, jotka rikkovat sapatin ja joille Me sanoimme: »Muuttukaa halveksituiksi apinoiksi!»",
73,Niin teimme heistä pelottavan esimerkin nykyiselle sukupolvelle ja tuleville sekä varoituksen jumalaapelkääväisille.,
74,"Entä kun Mooses sanoi kansalleen: »Jumala käskee teitä uhraamaan hiehon""»? He kysyivät: »Teetkö pilkkaa meistä?» Hän vastasi: »Jumala varjelkoon minua olemasta niin hullu.» ,",
75,"Silloin sanoivat he: »Rukoile Jumalaasi puolestamme, että Hän näyttäisi meille, millainen hiehon tulee olla.» Hän vastasi: »Hän sanoo totisesti: Sen tulee olla lehmä, jolla ei vielä ole ollut vasikkaa, mutta joka ei myöskään ole liian nuori, vaan siltä väliltä. Tehkää siis, mitä teille on käsketty.»",
76,"Silloin he sanoivat: »Rukoile Herraasi puolestamme, jotta hän selittää meille, millainen sen tulee olla väriltään.» Hän vastasi: »Hän sanoo totisesti: Sen tulee olla ruskeanpunainen, kirkas väriltään, joka miellyttää katsojaa.»",
77,"He sanoivat: »Huuda Herraasi puolestamme, niin hän näyttää meille, mikä on se oikea hieho; monet hiehothan näyttävät meistä toistensa kaltaisilta, mutta jos Jumala tahtoo, voimme varmasti osua oikeaan.»",
78,"Mooses vastasi: »Hän sanoo: Totisesti on sen oltava ikeestä vapaa hieho, jota ei ole käytetty maan kyntämiseen eikä pellon kastelemiseen, ilman vammaa ja vikaa.» Silloin he sanoivat: »Nyt ilmaisit kaiken totuuden.» Sen jälkeen he teurastivat hiehon, mutta olivat olleet vähällä lyödä laimin Jumalan määräykset.",
79,"Ja muistatteko, kun olitte surmanneet miehen ja kiistelitte toistenne kanssa syyllisyydestä, mutta Jumala tahtoi tuoda ilmi, mitä te salailitte.",
80,"ja niin Me sanoimme: »Koskettakaa ruumista jollakin osalla uhrattavaa hiehoa!» Sillä tavalla Jumala herättää kuolleet eloon ja näyttää teille tunnusmerkkejään, jotta olisitte ymmärtäväisiä.",
81,"Senkin jälkeen paatuivat sydämenne ja tulivat kivikoviksi, jopa kiveäkin kovemmaksi, sillä kivien joukossa on totisesti sellaisia, joista purot kohisevat esiin, sellaisia, jotka halkeavat, niin että vesi virtaa niistä, ja sellaisia, jotka Jumalan edessä syöksyvät maahan pelosta. Mutta Jumalalta ei jää salaan mitään, mitä teette.",
82,"Toivotteko te, että he (juutalaiset) uskovat teitä? Johan osa heistä aikanaan kuuli Jumalan sanan, ja ymmärrettyäänkin sen he vääristelivät sitä vastoin parempaa tietoaan.",
83,"Kun he tapaavat uskovaisia, he sanovat: »Me uskomme.» Mutta kun he ovat toistensa seurassa, he sanovat: »Kerrotteko heille(muslimeille), mitä Jumala on ilmoittanut teille, että he siitä kiistelisivät kanssanne Herranne edessä. Ettekö te tätä ymmärrä?»",
84,"Eivätkö he sitten älyä, että Jumala tietää, mitä he salaavat ja mitä julistavat?",
85,"Heidän joukossaan on oppimattomiakin, jotka eivät tunne Pyhää kirjaa muuta kuin kuulopuheista. Heille se on vain arvelua. Voi niitä, jotka kirjoittavat kirjoituksensa omin käsin ja sanovat: »Tämä on Jumalalta», hankkiakseen itsellensä siten pientä ansiota!",
86,"Voi heitä heidän käsiensä kirjoituksen tähden, ja voi heitä heidän ansionsa tähden!",
87,"He sanovat: »Ei tuli meitä ahdista kuin joinakuina päivinä.» Sano: »Oletteko tehneet sopimuksen Jumalan kanssa? - liittoansa Jumala kylläkään ei riko - vai puhutteko jotain Jumalasta noin vain, vaikk'ette tiedäkään?»",
88,"Eivät asiat ole niin, vaan ne, jotka ovat omaksuneet pahan ja joita heidän syntinsä piirittävät, joutuvat Tulen omiksi ja jäävät siihen iankaikkisesti.",
89,"Mutta niistä, jotka uskovat ja tekevät hyviä töitä, tulee Paratiisin asukkaita ikuisiksi ajoiksi.",
90,"Entä kun Me solmimme liiton israelilaisten kanssa sanoen: »Teidän ei tule palvella ketään muuta kuin Jumalaa, kohdelkaa hyvin vanhempianne ja omaisianne, isättömiä ja köyhiä, hyvä olkoon puheenne kaikille ihmisille, harjoittakaa rukoilemista ja antakaa almuja!» Mutta te käännyitte pois ja luovuitte, muutamia lukuunottamatta.",
91,"Entä kun Me solmimme liiton kanssanne sanoen: »Alkää vuodattako toistenne verta, älkääkä karkoittako toisianne kodeistanne», ja te vahvistitte sen omalla todistuksellanne?",
92,"ja te kuitenkin surmaatte toisianne ja ajatte osan lähimmäisiänne mieron tielle, tukien toisianne synnissä ja ilkitöissä heitä vastaan. Sotavankeudesta te kylläkin heitä lunastelette, mutta vääryyttähän oli jo se, että heidät karkoititte. Uskotteko siis vain osaan Pyhästä kirjasta ja hylkäätte toisen osan? Mikä muu on sellaisten palkka, jotka niin tekevät, kuin häpeä maallisessa elämässä; ja Ylösnousemuksen päivänä tuomitaan heidät perin julmaan rangaistukseen, sillä Jumala ei ole välinpitämätön siitä, mitä te teette.",
93,"He ovat niitä, jotka keinottelevat itselleen tämän maailman elämää tulevan kustannuksella; heidän rangaistustaan ei lievennetä, eikä kukaan ole puoltava heitä.",
94,"Olemmehan totisesti antanut Moosekselle Pyhän kirjan ja lähettänyt profeetat hänen jälkeensä, ja Me olemme antanut Jeesukselle, Marian pojalle, selvät todistukset ja tukenut häntä Pyhällä hengellä . Mutta joka kerta kun profeetta on tullut luoksenne, tuoden mukanaan sellaista, mikä ei teitä miellytä, olette käyneet röyhkeiksi ja pitäneet toisia heistä valehtelijoina, toisia surmanneetkin.",
95,"He sanovat: »Sydämemme ovat ympärileikkaamattomia.» Niin, Jumala on kironnut heidät heidän epäuskonsa tähden, sillä vähän on heidän joukossaan niitä, jotka uskovat.",
96,"Ja kun heille tuli Pyhä kirja Jumalalta , vahvistaen toisen, minkä he jo omistivat, - olivathan he vastikään rukoilleet itselleen voittoa epäuskoisista - kun siis nyt se, minkä he tunsivat todeksi, tuli heidän osalleen, eivät he uskoneet sitä. Jumalan kirous uskottomien yli!",
97,"Mihin surkuteltavaan hintaan ovatkaan he myyneet sielunsa hylätessään Jumalan ilmoituksen, katsoessaan karsaasti sitä, että Jumala armonsa runsaudesta lähettää ilmestyksiään kenelle tahtoo palvelijoittensa joukossa! He ovat koonneet ylitsensä vihaa vihan päälle. Uskottomia odottaa häpeällinen rangaistus.",
98,"Kun heille sanotaan: »Uskokaa siihen, mitä Jumala on tuonut ilmi», he vastaavat: »Me uskomme siihen, mitä meille on ilmoitettu. Ja kohta he torjuvat sen, mikä myöhemmin on ilmoitettu, vaikka se on itse totuus, vahvistus siihen, minkä he jo omistavat.",
99,"Sano (heille, Muhammed): »Miksi te surmasitte Jumalan profeettoja jo muinoin, jos muka olitte uskovaisia?»",
100,"Mooseskin tuli luoksenne mukanaan selvät todistukset (Jumalan kaikkivaltiudesta), mutta kun hän oli poissa, te teitte vasikankuvan palvoaksenne, koska olitte jumalattomia.",
101,"Entä kun Me solmimme liiton kanssanne (Siinain) vuoren kohotessa ylitsenne ja sanoimme: »Pysykää lujasti siinä, minkä olemme ilmoittanut teille, ja kuulkaa (sanojamme) »! He vastasivat: »Me kuulemme ja uhmailemme». Heidän sydämensä kiintyi vasikan palvontaan, ja he hylkäsivät Meidän liittomme. Sano (heille): »Surkeata on se, mitä uskonne teille tarjoaa, jos muka olette uskovaisia.» Sano: »Jos tulevan elämän asumukset Jumalan luona ovat todella tarkoitetut ainoastaan teille eikä muille ihmisille (kuten väitätte), niin toivokaa itsellenne kuolemaa (sillä onhan teidän halattava majan muuttoa), jos pysytte totuudessa.»",
102,"Mutta he eivät tule koskaan halajamaan sitä, koske he pelkäävät kättensä töiden seurauksia. Jumala tuntee väärintekijät.",
103,"ja sinä havaitset heidät kiintyneiksi tähän elämään enemmän kuin muut ihmiset, enemmän kuin itse epäjumalanpalvelijatkaan. Moni heistä toivoisi elävänsä tuhat vuotta; mutta eihän lainkaan vapauttaisi häntä rangaistuksesta se, että elämä pidennettäisiin. Jumala näkee, mitä he tekevät.",
104,"Sano (ihmisille, Muhammed): »Jos joku on Gabrielin vihollinen, niin tietäköön, että juuri Gabriel Jumalan toimesta on tämän Kirjoituksen valaissut sydämellesi vahvistaakseen sillä, mitä oli ilmoitettu ennen sitä, opastukseksi ja ilosanomaksi uskovaisille.»",
105,"Jos joku on Jumalan, hänen enkeleittensä, apostoleittensa ja Gabrielin tai Mikaelin vihollinen, niin totisesti Jumala (itse) on uskottomien vihollinen.",
106,"Olemmehan totisesti ilmaissut kauttasi selvät tunnusmerkit, eivätkä ketkään muut kuin turmeltuneet kiellä niitä.",
107,"Käykö aina niin, että kun teette liiton, osa teistä hylkää sen? Totisesti useimmat heistä eivät usko.",
108,"Ja kun Jumalan lähettiläs tulee heidän luokseen vahvistaen sen, minkä he jo omistavat, niin osa heistä, jotka olivat saaneet Pyhän kirjan, heittää Jumalan kirjan selkänsä taakse, aivankuin eivät tietäisi mitään.",
109,"Ja he noudattavat sitä, mitä saatanat vääristelivät Salomon hallituksen aikana. Kuitenkaan ei Salomo ollut uskoton, vaan saatanat olivat luopioita sekä opettivat ihmisille noituutta ja sellaista, mikä oli ilmaistu molemmille Baabelin enkeleille Haarutille ja Maarutille. Nämä kaksi eivät sentään opettaneet ketään sanomatta: »Me olemme teille vain kiusaukseksi; älkää siis epäilkö (Jumalan johdatusta).» Noilta kahdelta he oppivat sellaista, jolla he kylvävät eripuraisuutta miehen ja hänen vaimonsa välille; mutta eivät he vahingoita silläkään ketään Jumalan sallimatta. Kuitenkin he oppivat sellaista, joka vahingoittaa heitä eikä hyödytä. Totta kai he tietävät, että sillä, joka hankkii loitsuja, ei totisesti ole mitään (hyvää) osaa kuolemanjälkeisessä elämässä. Mistä surkeasta hinnasta myyvätkään he sielunsa; jospa he vain tietäisivät sen!",
110,"Mutta jos he olisivat uskoneet ja karttaneet pahaa, niin olisi palkkio Jumalalta ollut parempi. Jospa he vain tietäisivät sen!",
111,"Te jotka uskotte, älkää sanoko (Profeetalle): »Ota vaari meistä», vaan sanokaa: »Katso meihin», ja olkaa te kuulijoita. Niin, uskottomia odottaa tuskallinen rangaistus.",
112,"Eivät uskottomat niiden joukossa, joilla on Pyhä kirja, eivätkä monijumalaiset soisi, että mitään hyvää lähetetään teille Herraltanne, mutta osoittaessaan laupeutta Jumala valitsee kenet tahtoo; niin, Jumala on rajaton armonsa runsaudessa.",
113,"Kumotessamme jonkun kohdan ilmoituksestamme tai antaessamme sen unohtua me asetamme paremman tai samanlaisen tilalle. Etkö tiedä, että Jumala on joka asiassa kaikkivaltias?",
114,"Etkö tiedä, että taivasten ja maan yliherruus kuuluu Jumalalle? Paitsi Jumalaa ei teillä ole ketään suojelijaa eikä auttajaa.",
115,"Vai tahdotteko tehdä kysymyksiä profeetallenne samalla tavalla, kuin muinoin kyseltiin kaikenlaista Moosekselta? Huomatkoon se, joka valitsee epäuskon uskon asemesta, että hän eksyy oikealta tieltä.",
116,"Monet niiden joukossa, joilla on Pyhä kirja, toivoisivat voivansa saattaa teidät taas epäuskoisiksi sen jälkeen, kun te kerran olette tulleet uskoon, koska he ovat kateellisia, vaikka totuus onkin selvinnyt heille. Olkaa heitä kohtaan sääliväisiä ja kärsivällisiä , kunnes Jumala sanoo sanansa. Katso, Jumala on totisesti kaikkivoipa.",
117,"Rukoilkaa säännöllisesti ja antakaa almuja! Kaiken hyvän, minkä teette sieluanne varten, te löydätte Jumalan luona. Jumala näkee, mitä ikinä te teette.",
118,"Sanovatpa he: »Eivät ketkään muut pääse Paratiisiin kuin juutalaiset ja kristityt.» Sellainen on heidän mielihalunsa. Sano: »Esittäkää todistukset väitteenne puolesta, jos tahdotte pysyä totuudessa.»",
119,"Toisin käy sen, joka uskossa alistuu Jumalan tahtoon tehden hyvää; hän saa palkan Herraltansa: ei mikään pelko valtaa heitä, eikä heidän tarvitse murehtia.",
120,"Juutalaiset sanovat: »Kristityt eivät noudata todellisia perusteita», ja kristityt sanovat: »Juutalaisilla ei ole oikeaa perustusta»; kuitenkin he lukevat Pyhää kirjaa. Samalla tavalla ovat puhuneet nekin, jotka eivät mitään tiedä. Mutta Ylösnousemuksen päivänä Jumala on ratkaiseva heidän välisensä kiistaasiat.",
121,"Kuka tekee suurempaa vääryyttä kuin se, joka estää toisia lähestymästä Jumalan pyhäkköjä, jottei niissä Hänen nimeään mainittaisi, ja aiheuttaa niiden sortumisen. Heille itselleen ei voi suoda pääsyä niihin muuten kuin pelosta vavisten.",
122,Heitä odottaa häpeä tässä elämässä ja kauhea rangaistus tulevassa.,
123,"Jumalalle kuuluu Itä ja Länsi, ja mihin käännyttekin, ovat Jumalan kasvot siellä; katso, Jumala sulkee olemukseensa kaiken ja tietää kaiken.",
124,"Sanovatpa he: »Jumala on ottanut itselleen Pojan». Ei, Hänelle yksin kunnia! Totisesti kaikki taivaassa ja maan päällä on Hänen; kaikki ovat Hänelle kuuliaiset.",
125,"Hän on taivaan ja maan Luoja; kun Hän päättää jonkun asian, sanoo Hän ainoastaan »Tapahdu!» ja niin tapahtuu. Mutta ne jotka eivät mitään tiedä, sanovat: »Miksi ei Jumala puhu meille, tai miksi emme saa tunnusmerkkiä?» Niin puhuivat nekin, jotka ennen heitä elivät; heidän sydämensä ovat samankaltaiset. Me olemme osoittanut merkit ihmisille, jotka pysyvät varmoissa tiedoissa.",
126,"Sinut, Muhammed, olemme lähettänyt totuuden ilmoittajaksi, ilosanoman julistajaksi ja varoittajaksi, eikä sinun tarvitse olla vastuussa Helvetin tuleen joutuvista.",
127,"Mutta juutalaiset ja kristityt eivät mielisty sinuun, paitsi ehkä kun noudattaisit heidän oppiaan. Sano: »Jumalan oma ohjaus on totisesti oikea Johdatus.» Ja jos sinä seuraat heidän pyyteitään kaiken sen jälkeen, mikä on osaksesi tullut, et sinä totisesti ole löytävä suojelijaa etkä auttajaa Jumalassa.",
128,"Ne, joille Pyhän kirjan olemme antanut ja jotka lukevat sitä, niinkuin sitä lukea tulee, uskovat siihen, mutta ne jotka kieltävät sen, ovat kadotuksen omat.",
129,"Israelilaiset, muistakaa armoani, jota Minä olen teidän ylitsenne vuodattanut, sekä että olen korottanut teidät kaikkien luotujen yli.",
130,"Ja pelätkää sitä päivää, jolloin yksikään sielu ei voi tehdä vähäisintäkään toisen puolesta, jolloin ei mitään lunnaita oteta vastaan eikä mitään välitystä hyväksytä, eikä kukaan saa toiselta mitään apua.",
131,"Entä kun Herra koetteli Aabrahamia käskyillään, ja tämä täytti ne? Hän sanoi: »Tahdon totisesti tehdä sinut ihmisten uskonnolliseksi johtajaksi.» Aabraham kysyi: »Teetkö samoin (ihmisten uskonnollisen johtajat) jälkeläisistäni?» Hän vastasi: »Minun liittoni ei ulotu väärämielisiin.»",
