id,text,foot_notes
20,"Кога ќе им се каже: „Верувајте како што веруваат овие луѓе“, тие одговараат: „Зарем да веруваме како што веруваат малоумните[<sup>1</sup>]?“ А навистина тие самите се малоумни, а тоа не го ни знаат!","Се мисли на асхабите (придружниците) на Пратеникот Мухамед, Божјиот мир нека биде над него."
21,"Кога ќе ги сретнат тие што веруваат, велат: „Веруваме!“, а штом останат насамо со своите шејтани (ѓаволи)[<sup>1</sup>], велат: „Ние сме со вас. Ние само се потсмеваме[<sup>2</sup>].“",[ | <p>] Се мисли на нивните поранешни истоверници од редовите на eвреите или идо­ло­поклониците.</p><p>[</p>
22,Аллах на нив им се потсмева и ги остава да талкаат во својата осиленост.,
23,Тоа се тие кои ја зедоа заблудата во замена за Упатството! Но нивната трговија не им донесе добивка и тие не се упатени!,
24,"Слични се на тие што ќе запалат оган и кога огнот ќе им ја осветли околината, Аллах ќе им ја одземе светлината и ќе ги остави во мрак, па ништо не гледаат.",
25,"Глуви, неми и слепи се тие! И никако да се повратат (кон Вистинскиот пат)!",
26,"Или сe слични на тие што за време на силниот порој од небото, каде што се темнините, татнежот и молњите поради громовите, ги ставаат прстите во уши плашејќи се од смртта! А Аллах ги опфаќа неверниците!",
27,"Само што не ги заслепи молњата: кога и да им светне, тие ќе тргнат, а штом ќе останат во мрак, застануваат! А да сака Аллах би им ги одзел и слухот и видот! Аллах навистина може сè!",
28,"О, луѓе, обожувајте Го Господарот ваш Кој ве создаде и вас и тие пред вас, за да бидете богобојазливи,",
29,"Кој Земјата постела, а небото кров ви ги направи; Кој од небото ви го спушта дождот и со него создава плодови, снабдување за вас. Затоа не припишувајте Му здруженик на Аллах, знаејќи го тоа.",
30,"А ако се сомневате во тоа што Сме му го објавиле на Својот роб, тогаш, донесете вие едно поглавје слично на тоа; повикајте ги и божествата ваши, ако вистината ја зборувате.",
31,"Па, ако не го направите тоа, а нема да го направите, тогаш чувајте се од огнот кој е подготвен за неверниците, чиешто гориво луѓето и камењата ќе бидат!",
32,"А израдувај ги тие што веруваат и што прават добри дела дека ним им припаѓаат џенетските[<sup>1</sup>] градини низ кои реки течат! Кога и да бидат снабдени од градините со некаков плод, велат: „Со ова и претходно бевме снабдени.“, а им беа давани само слични на нив! Во градините само чисти жени ќе имаат и во нив вечно ќе престојуваат!",Џенет (ар.) – рај. Во понатамошниот текст ќе се употребува во својата изворна форма.
33,"Навистина Аллах не се срами за пример да ја наведе мушичката или нешто поситно од неа; тие што веруваат знаат дека тоа е Вистината од Господарот нивен; а тие што не веруваат велат: „Што сака Аллах со овој пример?“ Со ова Тој многумина заблудува, а многумина и упатува, а ги заблудува само грешниците!",
34,"Тие што го прекршуваат заветот кон Аллах откако е даден, го прекинуваат тоа што Аллах го наредил да се одржува и прават неред на Земјата. Тие се губитници!",
35,"Како можете во Аллах да не верувате вие, кои бевте мртви, а Тој ве оживеа, а потоа ќе ве усмрти, и потоа пак ќе ве оживее, а потоа Нему ќе Му бидете вратени?!",
36,Сè што е на Земјата Аллах го создаде за вас; потоа кон небото се насочи и како седум небеса го уреди. Тој знае сè!,
37,"И кога Господарот твој им рече на мелеците[<sup>1</sup>] (ангелите): „Јас на Земјата ќе поставам намесник!“, тие запрашаа: „Зарем на Земјата ќе го поставиш тој што на неа неред ќе шири и крв ќе пролева?! А ние Те величаме, заблагодарувајќи Ти, и Те почитуваме како што Тебе Ти доликува!“ Тој одговори: „Јас го знам тоа што вие не го знаете!“","Мелек (ар.) – ангел, суштество создадено од светлина, тотално покорно и пот­чи­не­то на својот Создател, без слободна волја и без одговорност на Судниот ден, за раз­лика од луѓето и џините (демоните) кои ќе одговараат за своите дела кои ги направиле врз основа на слободната волја и сопствениот избор. Во пона­та­мош­ни­от текст ќе се употребува во својата изворна форма."
38,"И Тој го подучи Адем[<sup>1</sup>] со сите имиња, а потоа ги изнесе пред мелеците и рече: „Кажете Ми ги имињата нивни, ако ја кажувате вистината!“",Адем – Адам. Првиот човек на Земјата. Во понатамошниот текст ќе се употребува името во изворната форма од Куранот.
39,"„Славен биди!“, рекоа тие, „Ние го знаеме само тоа за што Ти нè подучи! Само Ти си Зналецот и Мудриот!”",
40,"„О, Адеме,“, рече Тој, „кажи им ги имињата нивни!“ И кога тој им ги кажа нивните имиња, Аллах рече: „Зарем не ви кажав дека само Јас ги знам тајните на небесата и на Земјата и дека само Јас го знам тоа што вие го покажувате и тоа што го криете?“",
41,"И кога им кажавме на мелеците: „Поклонете му се на Адем со сеџда[<sup>1</sup>]!“, тие сите се поклонија освен Иблис[<sup>2</sup>], кој одби, се вообрази и стана неверник.“","[ | <p>] Сеџда (ар.) – спуштање ничкум, положба на длабоко поклонение кога човекот со своите чело, нос, дланки, колена и стапала го допира тлото. Сеџдата прет­ста­вува чин на обожување и составен дел од намазот. Во контекстот на ова кажу­вање за соз­да­ва­ње­то на првиот човек, ова поклонение е знак на тотална покор­ност, преданост, вели­че­ње, славење и обожување кон Бог и почитување на чове­кот како суштество и соз­да­ние кое е на повисоко ниво од ангелите (не поради сво­јата безгрешност, туку поради својството на слободна волја и одговорност на Судниот ден).</p><p>[</p>"
42,"И Ние рековме: „О, Адеме, ти и твојата жена живејте во Џенетот и јадете од него од каде што сакате, но не приближувајте се до ова стебло, па со тоа неправда да си сторите!“",
43,"Но, шејтанот ги намами да сторат грев и ги изведе од местото каде што живееја!“ – „Слезете!“ – им рековме Ние. „Едни на други ќе бидете непријатели до одреденото време! Земјата ќе биде ваше живеалиште и уживање некое време!“",
44,"И Адем прими некои зборови од Господарот свој, па Тој му прости; Тој навистина простува и Милостив е!",
45,"И Ние рековме: „Слезете од него сите! Од Мене ќе ви доаѓа Упатството; и тие што ќе го следат Упатството Мое, ниту ќе стравуваат, ниту ќе тагуваат!”",
46,"А тие што нема да веруваат и кои ајетите Наши ќе ги негираат, жители на Огнот ќе станат и во него вечно ќе останат.",
47,"О, синови Израилови, сетете се на благодатите Мои кои ви ги подарив, и исполнете го заветот што Ми го дадовте, па и Јас ќе го исполнам заветот што ви го дадов! И плашете се само од Мене!",
48,Верувајте во тоа што го објавив потврдувајќи го тоа што вие го имате и не бидете првите кои не веруваат во тоа! Не продавајте ги Моите зборови за ниска цена и плашете се само од Мене!,
49,"И не мешајте ја вистината со невистината криејќи ја вистината, иако знаете!",
50,И намаз (молитва) извршувајте и зекат[<sup>1</sup>] давајте; и со тие кои го извршуваат намазот и вие извршувајте го!,"Зекат (ар.) – Определен, фиксиран дел од 2,5% од богатството и од секаков имот обврзан со зекат на еден муслиман кој се дава за сиромашните во муслиманската за­ед­ница. Плаќањето зекат е задолжително, бидејќи тој е еден од столбовите на исла­мот. Зекатот е главно економско средство за воспоставување социјална правда и го во­ди мус­ли­ман­ското општество кон напредок и сигурност. Бидејќи нема соод­ве­тен збор за буквален превод во македонскиот јазик, овој израз ќе се употребува и во пона­тамошниот текст."
51,"Зарем од другите барате да прават добри дела, а при тоа себеси се заборавате, а вие Книгата ја читате?! Зар нема да се опаметите?",
52,"Барајте помош со трпеливоста и со намазот (молитвата). Тоа е навистина тешко, освен за послушните,",
53,кои се убедени дека ќе се сретнат со Господарот свој и дека Нему ќе Му се вратат.,
54,"О, синови Израилови! Сетете се на благодатите Мои кои ви ги подарив и за тоа што над другите светови ве одликував.",
55,"И плашете се од Денот кога никој за никого нема да може ништо да направи; кога ничие посредување нема да биде примено, кога од никого откуп нема да се прими и кога на луѓето никој нема да им излезе на помош!",
56,"И кога ве спасивме од луѓето на фараонот кои со најтешки маки ве мачеа: машките деца ви ги колеа, а женските во живот ги оставаа – тоа ви беше големо искушение од Господарот ваш.",
57,"И кога поради вас морето го раздвоивме и ве спасивме, а луѓето на фараонот пред ваши очи ги потопивме!",
58,"И кога одредивме средба со Муса[<sup>1</sup>], вие потоа четириесет ноќи обожувавте теле, правејќи си самите себеси неправда.",Муса – Старозаветниот пророк Мојсеј. Во понатамошниот текст ќе се употребува името во изворната форма од Куранот.
59,"Потоа, и покрај сè, ви простивме за да бидете благодарни.",
60,"И кога на Муса му дадовме Книга и упатство за разликување на вистината од невистината, за да бидете упатени.",
61,"И кога Муса му рече на народот свој: „Народе мој, вие навистина самите себеси неправда си сторивте прифаќајќи го телето; затоа на Создателот свој покајте Му се и убивајте се меѓу себе![<sup>1</sup>] Тоа е подобро кај Создателот ваш, па ќе ви прости. Тој го прима покајанието и Милостив е!",Тие што се во право со смрт да ги казнат неправедните.
62,"И кога вие рековте: „Муса, ние нема да ти веруваме сè додека Аллах јасно не Го видиме!“ – па, молња ве удри додека гледавте,",
63,"а потоа по смртта ваша ве оживеавме, за да бидете благодарни.",
64,"И Ние од облаците ладовина ви направивме, и мана[<sup>1</sup>] и потполошки ви испраќавме: „Јадете ги убавите јадења со кои ве снабдивме!“ Тие Нам не ни наштетија, туку самите себеси неправда си сторија!",Ел-мен (ар.) – храна која Аллах им ја испратил на eвреите кога тие талкале во пус­тината; „леб од рајот“.
65,"И кога рековме: „Влезете во овој град и јадете колку што сакате; влезете низ портата извршувајќи сеџда и кажете: ,Прошка!‘, па ќе ви ги простиме гревовите ваши, а на тие што прават добри дела ќе им дадеме и повеќе од тоа.“",
66,"Тогаш неправедните го заменија со друг Зборот кој им беше даден, па Ние на неправедните казна од небото им спуштивме, затоа што грешеа.",
67,"И кога Муса за народот свој молеше за вода, Ние рековме: „Удри со стапот свој по карпата!“ Од неа дванаесет извори протекоа и секое племе знаеше од кој извор ќе пие! „Јадете и пијте од Аллаховото снабдување и не чинете зло по Земјата правејќи неред.“",
68,"И кога рековте: „Муса, ние не можеме повеќе една иста храна да јадеме. Затоа замоли Го Господарот свој да ни подари од тоа што земјата раѓа: зеленчук и краставици, пченица, леќа и кромид!“ Тој рече: „Зарем тоа што е подобро да го замените со тоа што е полошо? Одете во некоја земја, ќе го имате тоа што го барате!“ И понижувањето и бедата на нив паднаа и гневот на Аллах на себе го навлекоа, затоа што во Аллаховите докази не веруваа и затоа што веровесниците невини ги убиваа, затоа што непослушни беа и сите граници на злото ги преминуваа.",
69,"Тие што веруваа, и тие што беа евреи[<sup>1</sup>], христијани и Сабијци[<sup>2</sup>], а веруваа во Аллах и во другиот свет и правеа добри дела – навистина ги очекува награда од Господарот нивен; и за нив нема страв и тие нема да тагуваат.","[ | <p>] Евреите се спомнуваат како припадници на религија, а не како народ, па затоа секаде овој збор ќе биде напишан со мала буква, на ист начин како и за хрис­ти­ја­ни­те и за муслиманите.</p><p>[</p>"
70,"И кога од вас заветот го зедовме и над вас планината Тур ја кренавме: „Силно прифатете го тоа што ви го дадовме и нека ви е на ум тоа што е во Книгата, за да се сочувате од казната!“",
71,"Потоа вие отстапивте, и да не беше Аллаховата добрина и милост кон вас, вие навистина ќе страдавте.",
72,"Вам ви е веќе познато што им се случи на тие што за саботата влегоа во грев, па Ние им рековме: „Бидете мајмуни презрени!“",
73,"Тоа го направивме како опомена за современиците и за нивните поколенија, а поука за богобојазливите.",
74,"И кога Муса му рече на народот свој: „Аллах навистина ви наредува да заколете крава!“, тие го запрашаа: „Дали се шегуваш со нас?“, а Муса им одговори: „Да не даде Аллах да бидам од незналците.“",
75,"Рекоа: „Замоли Го Господарот свој во наше име да ни објасни каква треба да биде кравата!“ „Тој вели“ – одговори тој – „дека кравата не смее да биде ни стара, ни млада, туку помеѓу тоа, средна возраст, па сторете го тоа што од вас се бара!“",
76,"„Замоли Го Господарот свој“ – рекоа тие – „да ни објасни каква боја треба да биде!“ „Тој вели“ – рече тој – „дека таа, кравата, треба да биде со светложолта боја, да им се допадне на тие што ќе ја видат.“",
77,"„Замоли Го Господарот свој“ – рекоа тие – „да ни објасни каква уште треба да биде, бидејќи нам кравите ни изгледаат слични, а ние неа, ако Аллах сака, сигурно ќе ја пронајдеме.“",
78,"„Тој вели“ – рече тој – „кравата не смее да биде исцрпена од орање на земјата и од наводнување на посевите; треба да биде без никаква мана и без никаков белег.“ „Е, сега ја опиша како што треба!“ – рекоа, па ја заклаа, и тоа eдвај го сторија.",
79,"И кога убивте еден човек, па околу него почнавте да се препирате, Аллах даде на виделина да излезе тоа што го скривте.",
80,"Па Ние рековме: „Удрете го (мртвиот) со некој нејзин дел!“ – ете така Аллах мртвите ги враќа во живот и ви ги покажува доказите Свои, за да сфатите.[<sup>1</sup>]","Овие eвреи во текот на Мусаовиот живот убиле еден човек, а убиецот го сокриле. Им било наредено да заколат одредена крава и убиениот да го удрат со еден кравји дел. Кога го направиле тоа, убиениот оживеал, кажал кој го убил и веднаш потоа повторно умрел."
81,"Но срцата ваши, после тоа, станаа тврди како камен, или уште потврди! А има камења од кои реки избиваат; има камења кои пукаат и од кои вода излегува, а навистина има и такви кои од страв пред Аллах се рушат. А Аллах не го занемарува тоа што вие го правите.",
82,"Зарем вие се надевате дека тие (eвреите) ќе ви поверуваат, иако некои од нив Аллаховиот говор го слушаа, за, откако го сфатија, свесно да го искриват?",
83,"Кога ќе ги сретнат верниците, тие велат: „Веруваме!“, а штом ќе останат сами едни со други, велат: „Зарем ќе им го кажувате тоа што Аллах вам ви го објавил, па тоа да им биде обвинение против вас пред Господарот ваш? Зарем нема да се опаметите?“",
84,А зарем тие не знаат дека Аллах го знае и тоа што го кријат и тоа што го покажуваат?,
85,"Некои од нив се неписмени и не знаат за Книгата, туку само измислици. Тие само измислуваат.",
86,"А тешко на тие кои со своите раце пишуваат книга, а потоа велат: „Ова е од Аллах.“, со цел незначителна корист да извлечат. И тешко ним за тоа што нивните раце го пишуваат и тешко ним што на тој начин заработуваат!",
87,Тие велат: „Огнот нема да нè допира повеќе од неколку дена.“ Кажи: „Дали добивте ветување од Аллах за тоа – бидејќи Аллах нема да го прекрши ветувањето Свое – или за Аллах го кажувате тоа што не го знаете?“,
88,"А не е така! Бидејќи тие што ќе прават зло и гревовите нивни ќе ги стигнат од сите страни, тие жители на Џехенемот[<sup>1</sup>] (пеколот) ќе бидат и во него вечно ќе останат.",Џехенем (ар.) – пекол. Во понатамошниот текст ќе се употребува во својата из­ворна форма.
89,А тие што ќе веруваат и што ќе прават добри дела – тие ќе бидат жители на Џенетот и во него вечно ќе престојуваат.,
90,"И кога од синовите Израилови зедовме завет дека само Аллах ќе Го обожувате, и на родителите и на ближните и на сирачињата и на сиромашните добри дела ќе им чините, а на луѓето убави зборови ќе им говорите; и дека намазот (молитвата) ќе го извршувате и зекат ќе давате, вие потоа, освен малкумина од вас, се изопачивте и заветот го изневеривте.",
91,"И кога од вас зедовме завет дека крв едни на други нема да пролевате и дека меѓусебно од домовите ваши нема да се прогонувате, вие тоа го прифативте и посведочивте.",
92,"Потоа, вие сепак едни со други се убивате, а поединци од вас од родниот крај ги прогонувате, помагајќи се против нив со грев и насилство, па ако ви дојдат како заробеници, вие ги откупувате. А забрането ви е да ги прогонувате! Зарем во едниот дел на Книгата верувате, а другиот го негирате?! Тие од вас кои тоа го прават, на овој свет само понижување може да ги стигне, а на Судниот Ден на најтешки маки ќе бидат ставени! Аллах не пропушта да внимава на тоа што го правите.",
93,"Тоа се тие кои на животот на овој свет му дале предност над животот на оној свет; затоа страдањето нема да им се олесни, ниту некој ќе им помогне.",
94,"И Ние на Муса Книга му дадовме, и после него еден по друг Пратеници праќавме, а на Иса[<sup>1</sup>], синот Мерјемин[<sup>2</sup>], јасни докази му дадовме и со Џибрил[<sup>3</sup>] го помогнавме! И кога и да ви го донесеше тоа, некој од Пратениците, што не им годеше на душите ваши, вие се вообразувавте, па едните за лага ги клеветевте, а другите ги убивавте.","[ | <p>] Иса – Исус. Во понатамошниот текст ќе се употребува името во изворната форма од Куранот.</p><p>[</p> | <p>] Мерјем – Марија, мајката на Исус. Во понатамошниот текст ќе се употребува името во изворната форма од Куранот.</p><p>[</p>"
95,"Тие велат: „Нашите срца се во обвивки.“ А не е така, туку Аллах нив ги проколнал заради неверувањето, затоа што малкумина од нив веруваат.",
96,"А кога од Аллах им доаѓа Книга, која ја потврдува вистинитоста на тоа што го имаат – а отпорано бараа помош против неверниците – кога им доаѓа тоа што им е познато, тие во тоа не сакаат да веруваат! Па Аллаховото проклетство нека ги стигне неверниците!",
97,"Бедно е тоа за што се продадоа: да не веруваат во тоа што Аллах го објавува, поради злоба што Аллах од добрината Своја дава кому Тој сака од робовите Свои; И навлекоа врз себе гнев по гнев! А на неверниците им припаѓа срамно страдање.",
98,"А кога ќе им се каже: „Верувајте во тоа што Аллах го објавува!“, тие одговараат: „Ние веруваме само во тоа што нам ни е објавено.“, и не сакаат да веруваат во тоа што им се објавува по нив, а тоа е Вистината која потврдува дека е вистинито и тоа што тие го имаат. Кажи: „Па зошто поранешните Аллахови веровесници ги убивавте, ако бевте верници?",
99,"И Муса ви донесе јасни докази, и покрај сè, во негово отсуство, телето го прифативте чинејќи така неправда.",
100,"И кога од вас заветот го зедовме и над вас планината Тур ја кренавме: „Цврсто прифатете го тоа што ви го даваме и слушајте!“ – тие одговорија: „Слушаме, но нема да послушаме!“ – бидејќи срцата нивни, заради неверувањето нивно, сè уште беа опиени од телето. Кажи: „Лошо е тоа на што вашето верување ве наведува, ако воопшто сте верници.“",
101,"Кажи: „Ако кај Аллах е Џенетот обезбеден само за вас, а не и за останатиот свет, тогаш вие смртта посакајте ја, ако вистината ја зборувате.“",
102,"А никогаш нема да ја посакаат, заради тоа што го прават, а Аллах добро ги познава насилниците.",
103,"И сигурно ќе видиш дека повеќе копнеат за животот од останатите луѓе, па дури и од идолопоклониците; секој од нив би сакал да живее илјада години, а и да живее толку, тоа од казната не би го оддалечило! Аллах добро го гледа тоа што тие го прават!",
104,"Кажи: „Кој му е непријател на Џибрил?“, а тој, со Аллахова волја, тебе Куранот на срцето ти го става, потврдувајќи ја вистинитоста на тоа претходно, како патоказ и радосна вест за верниците.",
105,"Кој Му е непријател на Аллах и на мелеците Негови и на Пратениците Негови и на Џибрил и на Микаил[<sup>1</sup>] – па, Аллах навистина им е непријател на тие што не веруваат.",Микаил (ар.) – Архангелот Михаил. Во понатамошниот текст ќе се употребува името во изворната форма од Куранот.
106,"А Ние тебе јасни докази ти објавуваме, во кои единствено тешките грешници не сакаат да веруваат.",
107,"Зарем секој пат кога некоја обврска ќе преземат, некоја група од нив ја отфрла, бидејќи повеќето не веруваат.",
108,"А кога од Аллах им дојде Пратеник[<sup>1</sup>], потврдувајќи дека е вистинито тоа што веќе го имаат, дел од тие на кои Книгата им е дадена Аллаховата Книга зад грб ја отфрлија, како да не знаат.","Пратеник или Ресул (ар.) или Пејгамбер (перс.) е еквивалент за Библискиот тер­мин пророк, кој го означува повиканиот Божји гласник, а не оној кој ги пророкува идните работи. Бидејќи станува збор за Куранот, ја задржавме куранската терми­но­­логија која е најблиска до македонскиот јазик, но за да се направи разлика од во­­обичаеното значење, а да се запази возвишеното значење за човек избран од Бо­га, Пратеник ќе биде означен со голема буква."
109,"И го следат тоа што шејтаните за владеењето на Сулејман[<sup>1</sup>] го кажуваа. А Сулејман не беше неверник, туку неверници се шејтаните кои ги подучуваат луѓето за маѓиите во Вавилон, на Харут и Марут, а тоа не им беше објавено на двајцата мелеци. Тие двајца никого не поучуваа сè додека не му кажеа: „Ние само искушуваме, а ти немој да бидеш неверник!“ И луѓето од нив двајца учеа како мажот од жената да го разведат, но тие не можеа на никого без одобрение од Аллаховата волја да му наштетат. Го учеа тоа што ќе им наштети и од што нема да имаат корист, иако знаеја дека тој што таа вештина ќе ја стекне, на другиот свет никаква среќа нема да има. А навистина е бедно тоа за што се продадоа, само кога тие би знаеле.",Сулејман – Старозаветниот пророк Соломон. Во понатамошниот текст ќе се упо­тре­бува името во изворната форма од Куранот.
110,"А да веруваат и да се плашат, наградата од Аллах многу подобра би им била, само кога би знаеле!",
111,"О, верници, не велете: „Раина!“[<sup>1</sup>], туку кажете „Унзурна!“[<sup>2</sup>] и слушајте. А на неверниците болна казна им припаѓа.",[ | <p>] Раина (ар.) – Чувај нè.</p><p>[</p>
112,"Следбениците на Книгата кои не веруваат, а ни идолопоклониците, не сакаат од Господарот ваш какво било добро да ви се објави. А Аллах милоста Своја ја дарува кому Тој сака; Аллах е неизмерно добар.",
