id,text,foot_notes
11,"ва онон, ки ба он чи бар ту нозил шуд, Қуръон ва ҳикмат (суннат) ва бар паёмбарони пеш аз ту монанди Таврот, Инҷил ва ғайраҳо нозил шудааст, имон меоваранд ва ба охират бовар доранд. Яъне, зинда гардонидани баъд аз миронидан ва он чӣ дар он аз ҳисобу ҷазо аст.
Дар оят зикри охират баёншудааст, зеро имон овардан ба он аз бузургтарин чизест, ки мӯъмини парҳезгорро бар иҷрои тоъат водор мекунад ва аз муҳаррамот дур месозад ва ба муҳосабаи нафс бедор мекунад.",
12,"Касоне, ки дорои ин гуна сифотанд, бо нури Парвардигорашон ва тавфиқ аз ҷониби холиқашон, дар ҳаёти дунё умр ба сар мебаранд ва худ наҷот ёфтагонанд. Он чиро ки талаб карданд, дарёфтанд ва аз бадии он чӣ, ки гурехтанд, наҷот ёфтанд.",
13,"Касоне, ки он чӣ ба ту нозил шуд, аз ҷониби Парвардигорат, инкор карданд ва такаббур варзиданд ва зулму ситам карданд, ҳаргиз дар онҳо имон воқеъ нашавад. Онон кофиронанд, баробар аст, хоҳ битарсонӣ ё натарсонӣ, имон намеоваранд.",
14,"Аллоҳ бар дилҳояшон ва бар шунавоиашон муҳр ва барбиноиашон парда ниҳодааст ва ба сабаби куфру саркашиашон, дар ҷаҳаннам барояшон азоби бузурге омода кардааст.",
15,"Ва баъзе аз мардум, ки байни мӯъминон ва кофирон ҳайрону сарсон мегарданд, мегуянд бо забонашон: «Ба Аллоҳ ва рӯзи қиёмат имон овардаем». Ҳол он ки сидқан имон наовардаанд.",
16,"Ин гурӯҳ мунофиқон бо ҷаҳолати худ Аллоҳу мӯъминонро ба изҳор кардани имонашон ва пинҳон кардани куфрашон мефиребанд ва намедонанд, ки оқибати фиребашон бар худашон бармегардад. Ва ҳол он ки инро ҳис намекунанд[1]. <sup>1</sup>","[""Тафсири ибни Касир. 1 \\ 177""]"
17,"Дар дилҳояшон беморие ҳаст (шак, нифоқ, палидӣ ва фасод)[1] ва Аллоҳ низ бар касалиашон бияфзудааст ва ба ҷазои дурӯғе, ки гуфтаанд, барояшон азобест дардовар. <sup>1</sup>","[""Тафсири \""Ҷомеъу-л-баён фӣ таъвили Қуръон\"", таълифи Муҳаммад ибни Ҷарири Табарӣ 1 \\282""]"
18,"Ва чун ба онҳо насиҳатҳо гуфта шавад, ки дар замин фасод накунед, (бинобар фош кардани сирри мӯъминон ва дӯст гирифтани кофирон)[1] мегӯянд: «Мо муслиҳонем» (некӯкоронем). <sup>1</sup>","[""Тафсири ибни Касир 1/181""]"
19,"Огоҳ бошед, ки инҳо худ фасодкоронанд, вале ба сабаби ҷаҳлу саркашиашон ҳис намекунанд.",
20,"Ба чун ба онон (мунофиқон) гуфта шавад, ки шумо низ монанди дигар мардумон (мисли имони саҳобагон)[1] имон биёваред, мегуянд: «Оё мо низ ҳам монанди бехирадон имон биёварем?» Аллоҳ таъоло сухани ононро рад кард ва
фармуд: Огоҳ бошед, ки онон худ бехирадонанду намедонанд. <sup>1</sup>","[""Тафсири Саъдӣ 1/43""]"
21,"Ва чун мунофиқон ба мӯъминон вомехӯранд, мегуянд: «Имон овардем».
Ва чун ба назди шайтонҳои хеш (пешравони куфр) баргашта рафтанд, мегӯянд: «Мо бо шумо ҳастем, мо мӯъминонро масхара мекунем».",
22,"Аллоҳ аст, ки онҳоро масхара мекунад ва онҳоро ба ҳоли худ мегузорад, то ҳамчунон дар туғёни хеш саргардон бимонанд. Ва гумроҳиву ҳайраташон зиёд гардад ва онҳоро бар масхара карданашон ҷазо диҳад.",
23,"Инҳо (мунофиқон) гумроҳиро ба ҳидоят хариданд, пас тиҷораташон суд накард, яъне, куфрро ихтиёр карданд бар имон ва дар шумори ҳидоятёфтагон дарнаёмадаанд. Ин аст, зиёне ошкоро.",
24,"Ҳоли як гурӯҳ аз мунофиқон, ки (- ба забон на ба дил- ба рисолати Муҳаммад саллаллоҳу алайҳи ва саллам имон оварданд ва баъд аз он кофир шуданд), мисолашон мисли он касест, ки оташе афрӯхт, чун атрофашро равшан сохт, Аллоҳ рӯшноӣ аз онон бозгирифт ва нобино дар торикӣ раҳояшон кард ва на роҳе ёфтанд ва на аз он ҷо берун омаданд",
25,"Кар ҳастанд ва хубиҳоро намешунаванд, гунганд ва наметавонанд сухани нек бар забон оваранд ва дар муқобили ҳақ кӯр ҳастанд.
Ва аз ин сабаб наметавонанд, ки ба сӯи имонеро, ки тарк карда буданд, бозгарданд!",
26,"Ё ҳоли дигар мунофиқон, ки барояшон ҳақ зоҳир мегардад ва бори дигар дар он шак мекунанд, ба монанди ҳоли ҷамоъатест, ки дар саҳро роҳ мераванд ва чун ба борони сахте гирифтор омада бошанд, ки аз осмон фурӯ резад ва дар он торикиҳо раъд ва барқ бошад ва аз тарси садои онҳо ва тарсидан аз марг ангуштони худро дар гушҳояшон ниҳанд. Аллоҳ аз ҳарсӯ онҳоро (кофиронро)<sup>1</sup> иҳота намудааст.",Аллоҳ мунофиқонро кофир гуфта зикр намудааст.
27,"Наздик аст, ки барқ чашмҳояшонро бирабояд; ҳар гоҳ барқ ба онҳо равшанӣ диҳад, дар он равшанӣ роҳ раванд; ва чун роҳро бар онҳо торик кунад, биистанд. Ва агар Аллоҳ мехост, ҳароина шунавоӣ ва биноиҳои онҳоро мебурд. Ба дурустӣ, ки Аллоҳ дар ҳама вақт бар ҳама чиз тавоно аст.",
28,"Аллоҳ барои тамоми мардум нидо карда мегӯяд: Эй мардум, Парвардигоратонро бо тавҳид ибодат кунед, ки шуморо бо неъматҳои худ тарбия намуд. Ва аз Ӯ битарсед ва дини Ӯро мухолифат макунед; ҳароина шуморо аз нестӣ ва касоне, ки пеш аз шумо буданд, ба вуҷуд овард, то ин ки шумо аз парҳезгороне бошед, ки
Аллоҳ аз онҳо розӣ аст ва онҳо аз Аллоҳ розӣ ҳастанд.",
29,"Он Аллоҳе, ки заминро чун гилеме бияндохт ва осмонро чун биное барафрохт ва аз осмон обе фиристод ва бо он об барои рӯзии шумо
аз замин ҳар гуна самарае бирӯёнид ва худ медонед, ки Аллоҳ дар офариниши махлуқоти худ касеро шарик нагирифтааст, инчунин набояд барои Аллоҳ дар ибодаташ чизҳоеро шарикони Ӯ қарор диҳед!",
30,"Ва —эй кофирони саркаш - агар дар он чӣ бар бандаи хеш <sup>1</sup> нозил кардаем, дар шак ҳастед ва гумон мекунед, ки он аз назди Аллоҳ нест, пас сурае низ монанди он биёваред ва ғайри Аллоҳ ҳамаи мададгоронатонро фаро хонед, агар дар даъвоятон ростгӯ бошед.",Паёмбар Муҳаммад саллаллоҳу алайҳи ва саллам
31,"Ва ҳар гоҳ чунин накардаед, ки ҳаргиз натавонед кард, пас битарсед аз оташе, ки барои кофирон муҳайё шуда, ҳезуми он мардумон ва сангҳо ҳастанд.",
32,"Ва ба он касоне, ки имон оварданд ва корҳои шоиста карданд, мужда деҳ, ки дар охират барояшон бустонҳоест ва қасрҳои олимартаба ва дарахтони сояафкан, ки зери онҳо ҷӯйҳо ҷорӣ мешаванд. Ва ҳар гоҳ аз он ҷо аз меваҳои туногун рӯзӣ дода шаванд, гӯянд: «Пеш аз ин дар дунё аз чунин меваҳое дода шуда будем ва ҳар вақте ки аз он меваҳо чашиданд, таъм ва лаззати наверо ёфтанд, гарчанде ки ин меваҳо монанд ба якдигаранд». Ва низ дар он ҷо ҳамсароне покиза <sup>1</sup> доранд ва дар ҷаннат намемиранд ва аз он ҷо берун намешаванд ва он ҷо ҷовидона бошанд.",Тоза аз ифлосиҳои ҳисси; ба монанди бавл ва ҳайз ва пок аз ифлосиҳои маънавӣ; ба монанди дурӯғгӯӣ ва бадахлоқӣ. (Тафсири Саъдӣ. 1\46)
33,"Ҳамоно Аллоҳ аз ҳақ шарм надорад, ки чизеро хотиррасон кунад, гарчанде кам ё зиёд бошад, ба монанди пашша ва болотар аз он, масал бизанад; аммо онҳое, ки имон овардаанд, медонанд, ки ин масал рост ва аз Парвардигорашон аст; ва аммо онҳое, ки кофиранд, масхара мекунанд ва
мегӯянд: ""Аллоҳ ба он масал чӣ чиз хостааст?"" Аллоҳ ба онҳо ҷавоб медиҳад, ки мурод аз ин имтиҳон аст. Байни мӯъмин ва кофирро ҷудо мекунад ва ба сабаби вай бисёреро гумроҳ мекунад ва ба сабаби вай бисёреро ҳидоят мекунад. Ва Аллоҳ касеро зулм намекунад ва касеро аз роҳи ҳақ боз намедорад, ба ҷуз фосиқоне <sup>1</sup> (бадкороне), ки аз тоъати Парвардигорашон хориҷ мешаванд.",Кофиру мунофиқ бе сабаб аз тоъати Парвардигорашон берун баромаданашон фосиқ номида шуданд. (Тафсири Табарӣ 1\409)
34,"Касоне, ки паймони <sup>1</sup> Аллоҳро пас аз бастани он мешикананд ва он чиро, ки Аллоҳ ба пайвастани он (наздикӣ кардан ба хешовандон) фармон дода, мебуранд ва дар замин фасод мекунанд, зиёнкоронанд.",Ва он паймон; Аллоҳро якка ва ягона ибодат кунанд ва ба Ӯ шарик наоранд. (Тафсири Бағавӣ 1 \ 77)
35,"Эй мушрикон чӣ гуна Аллоҳро инкор мекунед ва ба У шарик меоред, дар ҳоле ки мурда будед ва Ӯ шуморо зинда сохт,<sup>1</sup> боз шуморо мемиронад ва дар қабр қарор медиҳад ва
рӯзи қиёмат шуморо зинда мекунад ва он гоҳ барои ҳисобу ҷазо ба назди Ӯ бозмегардед.","Яъне, шуморо аз нестӣ ба ҳастӣ овард."
36,"Ӯст, ки ҳамаи чизҳоеро, ки дар рӯи замин аст, бароятон биёфарид, то ки шумо аз он манфиат баред ва он гоҳ ба офаридани осмон пардохт ва ҳар ҳафт осмонро биёфарид ва Ӯ аз ҳар чизе огоҳ аст!",
37,"Ва Эй Паёмбар, ба ёд ор, чун Парвардигорат ба фариштагон гуфт: «Ман дар замин халифае <sup>1</sup> меофарам», гуфтанд: Парвардигоро, моро огоҳ ва баён кун, ҳикмат дар халқ шудани онон чист, ки онҳо дар рӯи замин фасод кунанд ва ситамгарона ва душманона хуни ноҳақ резонанд ва
ҳол он ки мо Туро ситоиш мекунем ва тасбеҳ мегӯем ва ба бузургӣ ёд мекунем?». Гуфт:«Ман он донам, ки шумо намедонед».","Мурод аз он Одам алайҳи-с-салом аст, ки ӯро Аллоҳ дар рӯи замин ҷонишин қарор кард, барои барпо кардани фармудаҳо ва ба ҷо овардани васиятҳои Ӯ. (Тафсири Бағавӣ 1 \ 79)"
38,"Ва омӯзонид ба Одам ҳамаи номҳоро. Сипас онҳоро ба фариштагон арза кард. Ва гуфт: «Агар рост мегӯед,
Манро ба номҳои инҳо <sup>1</sup> хабар Диҳед».",Мурод аз номҳо; номҳои ҳама мавҷудот аст. (Тафсири Бағавӣ 1 \ 80)
39,"Фариштагон гуфтанд:
«Туро ба покӣ ёд мекунем. Моро ҳеҷ дониш нест, магар он чи Ту ба мо омӯзонидаӣ. Ба дурустӣ, ки Ту доно ва бо ҳикмат ҳастӣ! »",
40,"Аллоҳ гуфт: «Эй Одам, онҳоро аз номҳое, ки аз донистани он оҷиз монданд, огоҳ кун! » Чун аз он номҳо огаҳашон кард, Аллоҳ ба малоикаҳо гуфт: «Оё ба шумо нагуфтам, ки Ман пинҳони осмонҳову заминро медонам ва
бар он чӣ ошкор мекунед ва пинҳон медоштед, огаҳам? ».",
41,"Ва чун ба фариштагон гуфтем: «Одамро саҷда кунед!», <sup>1</sup> ҳама саҷда карданд, ҷуз Иблис, ки рӯй гардонд ва худсарона худро аз инсон боло донист. Ва ӯ аз зумраи инкоркунандагон ва нофармонравоёни Аллоҳ гардид ва кофир шуд.","Бар ду қавл аст: Саҳеҳтарин он; саҷдаи ҳақиқӣ барои Одам алайҳи-с-салом ва дигаре дарбар мегирад маънои итоъат ва ба ҷо овардани амрҳои Ӯ таъолоро. Ва ин саҷда, саҷдаи таъзим, таҳийя (салом) аст, на саҷдаи ибодат. (Тафсири Бағавӣ 1 \ 81)"
42,"Ва гуфтем: "" Эй Одам, худ ва ҳамсарат (Ҳаво) дар биҳишт ҷой гиред. Ва ҳар чӣ хоҳед, ва ҳар ҷо, ки хоҳед, аз самароти он баа хушӣ бихӯред. Ва ба ин дарахт наздик машавед, ки ба гурӯҳи ситамкорон дароед""",
43,"Пас шайтон ҳардуро ба хатогӣ андохт - яъне, аз васвасаи шайтон фирефта шуда, аз он дарахти манъшуда бихурданд - ва он ду нафар (Одам ва Ҳавво (алайҳима-с-салом)-ро аз биҳиште, ки дар он буданд, берун ронд. Гуфтем: «Фуруд оед, баъзе аз шумо душмани баъзеи дигар хоҳед буд (яъне Одам, Ҳаво ва шайтон) <sup>1</sup> Ба қароргоҳу ҷои бархурдории шумо то рӯзи қиёмат дар замин бошад ва барои шумо дар замин то муддате оромгоҳ ва баҳрамандӣ аст».",Тафсири Табарӣ 1/535
44,"Ба Одам аз Парвардигораш чанд калимае <sup>1</sup> таълим гирифт. Пас Аллоҳ тавбаи ӯро пазируфт, зеро ба таҳқиқ тавбапазир ва меҳрубон аст!","Ва он калимаҳо инҳоанд: «Эй Парвардигори мо, ба худ ситам кардем ва агар моро набахшӣ ва бар мо раҳмат накунӣ, аз зиёндидагон хоҳем буд». (Тафсири Табарӣ 1 \ 542)"
45,"Гуфтем: «Ҳама аз биҳишт фуруд оед: пас агар аз ҷониби Ман роҳнамоӣ бароятон омад ва касоне, ки ҳидояти Маро пайравӣ кунанд, барои онҳо дар охират ҳеҷ тарсе нест ва онҳо ғамгин намегарданд.»",
46,"Ва касоне, ки инкор кунанд ва оётҳои Моро дурӯғ бароранд, худ ахли ҷаҳаннаманд ва ҷовидона дар он ҷо хоҳанд буд.",
47,"Эй бани Исроил, <sup>1</sup> неъматеро, ки ба шумо арзонӣ доштам, ба ёд биёваред ва шукри Маро ба ҷо оваред. Ва ба аҳди Ман вафо кунед, то ба аҳдатон вафо кунам.<sup>2</sup> Ва аз Ман битарсед!","Яъне, зурриёти Яъқуб алайҳи-с-салом. (Тафсири Табарӣ 1 \ 553) | Яъне, аҳде, ки ба шумо кардам дар Таврот, баён кунед барои мардум, ки Муҳаммад саллаллоҳу алайҳи ва саллам фиристодаи Аллоҳ аст ва ба ӯ ва ба он чи ки аз назди Аллоҳ овардааст, имон оред ва агар дар дунё чунин кардед, ба аҳдатон вафо кунам ва шуморо дохили биҳишт гардонам. (Тафсири Табарӣ 1 \ 557)"
48,"Эй бани Исроил, ба он чи ки нозил кардаам <sup>1</sup> китоби шуморо тасдиқ мекунад, имон биёваред ва аз нахустин касоне, ки инкораш мекунанд, мабошед. Ва оёти Манро ба баҳои андак нафурӯшед ва аз Ман битарсед! Ва танҳо ба тоъати Ман амал намоед ва аз нофармонии Ман дур истед.","Яъне, ба Қуръоне, ки бар Муҳаммад саллаллоҳу алайҳи ва саллам фуруд овардам. (Тафсири Табарӣ 1\560)"
49,"Ва ҳақро, ки бароятон баён кардам ба ботил маёмезед ва бо он ки ҳақиқатро равшан медонед, аз сифати расули Аллоҳ саллаллоҳу алайҳи ва саллам, ки дар китобатон зикр шудааст, пинҳонаш макунед! <sup>1</sup>",Тафсири ибни Касир 1\245)
50,"(Ва дар дини ислом дохил шавед) ва намозро (ба тариқе, ки Расули Аллоҳ саллаллоҳу алайҳи ва саллам гузоштааст), барпой доред
ва закоти фарзиро бидиҳед ва бо рукуъкунандагон, (ки аз уммати Муҳаммад саллаллоҳу алайҳи ва саллам мебошанд,) рукӯъ кунед! <sup>1</sup>",Тафсири Табарӣ 1 \ 572) ва Тафсири Бағавӣ. 1 \ 88
51,"чӣ бад аст ҳоли шумо ва ҳоли уламои шумо, вақте ки мардумро ба некӣ (яъне, тоъат) <sup>1</sup> фармон медиҳед ва худро фаромӯш мекунед? Ва
мардумро ба некии бузург амр намекунед, ки вай ислом аст ва ҳол он ки Тавротро мехонед, ки дар он имон овардан ба расули Аллоҳ саллаллоҳу алайҳи ва саллам амр шуда ва сифатҳояш зикр шудаанд. Оё ақлро кор намефармоед!",Тафсири Бағавӣ 1/88
52,"Ва дар ҳама корҳоятон бо тамоми навъҳои сабр ва инчунин аз намоз ёрӣ ҷӯед. Ба дурустӣ, ки намоз душвор аст, ҷуз барои аҳли хушӯъ (хоксорон, фурӯтанон дар тоъат <sup>1</sup>),",Тафсирӣ Табарӣ 2/16
53,"онон, ки медонанд бо Парвардигори худ дидор хоҳанд кард ва яқин медонанд, ки баъди марг рӯзи қиёмат назди Ӯ барои ҳисобу ҷазо бозмегарданд",
54,"Эй бани Исроил <sup>1</sup> , неъмати бисёреро, ки бар шумо арзонй доштам ва шуморо дар замони худ ба бисёр омадани паёмбарон аз шумо ва китобҳои нозилшуда ба монанди Таврот ва Инҷил бар ҷаҳониён бартарӣ додам, ба ёд биёваред.<sup>2</sup>",Зурриёти Яъқуб алайҳи-с-салом | Тафсири Табарӣ 2\24
55,"Ва аз рӯзе битарсед, ки касе аз касе чизеро кифоят накунад; ва аз касе шафоат пазируфта нашавад; ва аз ҳеҷ кас иваз гирифта нашавад<sup>1</sup> ва онҳо ёрӣ дода нашаванд!","Яъне, фидя қабул нашавад. Тафсири Ибни Касир 1\ 256"
56,"Ва неъматамонро ба ёд оред он гоҳ, ки шуморо аз зулми фиръавниён раҳонидем: шуморо шиканҷаҳои сахт мекарданд, писаронатонро мекуштанд ва занонатонро зинда мегузоштанд, то барои онҳо хизмат кунанд. Ва дар ин, озмоиши бузурге буд, аз сӯи Парвардигоратон. Мебоист, ки шумо дар ҳар асру замон, шукри Аллоҳро ба ҷо оваред! <sup>1</sup>",Тафсири Саъдӣ 1/52
57,"Ва неъматамонро ба ёд оред, ҳангоме ки дарёро бароятон шикофтем, пас шуморо наҷот додем ва Фиръавн ва лашкарашро ғарқ сохтем, ва шумо нигоҳ мекардед.",
58,"Ва неъматамонро, ки ба шумо арзонӣ намудем, ба ёд оваред, вақте ки Мо ваъда намудем ба Мӯсо чиҳил шаб барои фурӯд омадани Таврот, ки дар он ҳидоят ва нур аст барои шумо. Ва шумо дар муддати набудани Мӯсо фурсатеро ғанимат дониста, гӯсолаеро, ки бо дастони худ сохта будед, парастиш кардед ва ҳол он ки ситамгар будед.",
59,"Пас гуноҳонатонро афв кардем ва баъд аз (бозгаштани Мӯсо алайҳи- с-салом) тавбаатонро қабул кардем, бояд, ки сипосгузор бошед!",
60,"Ва ба ёд оред он ҳангомро, ки ба Мӯсо китоб ва фурқон додем, (ки ҷудокунандаи байни ҳақ ва ботил ва он Таврот аст)<sup>1</sup> то бувад, ки роҳ ёбед ва ба гумроҳӣ дучор нагардед.",Тафсири Бағавӣ 1/96
61,"Ва неъматеро, ки ба шумо арзонй намудам, ба ёд оваред; вақте ки Мӯсо ба қавми худ гуфт: «Эй қавми ман, шумо ба сабабе, ки гӯсоларо парастидед, бар худ ситам раво доштед: инак ба даргоҳи Офаридгоратон тавба кунед ва якдигарро бикушед, ки чунин коре дар назди Офаридгоратон беҳтар аст аз ҷовид мондан дар дӯзах». Пас шумо чунин амрро ба ҷо овардед, Аллоҳ тавбаи шуморо пазируфт, зеро тавбапазир ва меҳрубон аст.",
62,"Ва ба ёд оваред, ки гуфтед: «Эй Мӯсо, мо то Аллоҳро ба ошкор набинем, ба ту имон намеоварем». Ва ҳамчунон ки менигаристед, соиқа (оташак, барқ) аз осмон фурӯд омад ва шуморо ба сабаби гуноҳатон ҳалок сохт.",
63,"Ва шуморо пас аз мурдан зинда сохтем, бояд ки сипосгузор шавед! Ин марг барои онҳо уқубат буд. Баъд аз он ба аҷали хеш фавтиданд. <sup>1</sup>",Тафсири Ибни Касир 1/264
64,"Ва ба ёд оред, он неъматеро, ки бар шумо арзонӣ намудем, вақте ки дар замин саргардон будед ва аз гармии офтоб абрро соябонатон гардонидем ва бароятон манну <sup>1</sup> салво <sup>2</sup> фиристодем ва бароятон гуфтем:
«Бихӯред аз ин чизҳои покиза, ки шуморо рӯзӣ додаем. Ва дар мухолифати дин маравед! Вале онҳо баҷо наоварданд. Ва онон бар Мо ситам накарданд, балки бар худ ситам мекарданд, зеро оқибати зулм бар худашон бозгардандааст».",Таъоми асалмонанд | Бедона (навъе аз парранда)
65,"Ва ба ёд оред он неъматеро, ки ба шумо арзонӣ намудем ва гуфтем, ки: «Ба ин шаҳр (Байтулмуқаддас)<sup>1</sup> дароед ва аз неъматҳои он ҳар чӣ ва ҳар ҷо, ки хоста бошед, ба фаровонӣ бихуред! Вале саҷдакунон аз дарвоза дохил шавед ва бигуед: «Парвардигоро! Гуноҳ аз мо кам кун». То хатоҳои шуморо биёмӯрзем ва ба подоши некукорон бияфзоем.",Тафсири Бағавӣ 1/98
66,"Пас ситамгорон аз бани Исроил он суханро ба сухани дигаре ғайр аз он чӣ ба онон гуфта шуда буд табдил карданд. Ва бар онон ба сабаби саркашиашон ва берун омаданашон аз тоъати Парвардигор, азобе осмонӣ фуруд овардем.",
67,"Ва ба ёд оред он гоҳ, ки ташналабону саргардон будед, пас Мӯсо барои қавми худ об хост. Гуфтем: «Асоятро бар санг бизан». Пас дувоздаҳ чашма аз он баромад. Ҳар гурӯҳе маҳалли обнӯшии худро бидонист,
то байнашон кашмакаш нашавад. Ва барояшон гуфтем: Аз рӯзии Аллоҳ бихӯреду биёшомед ва дар рӯи замин бо фасод саркашӣ макунед!",
