id,text,foot_notes
63,ואז החיינו אתכם אחרי מותכם למען תכירו טובה.,
64,"והצלנו עליכם בענן והורדנו אליכם את המן ואת השלו, אכלו מהטוב אשר שלחנו לפרנסתכם. אכן, הם לא גרמו לנו כל נזק, אך, הם בהחלט הזיקו לעצמם.",
65,"וכאשר אמרנו, היכנסו אל העיירה הזאת, ואכלו מתוצרתה בשפע מכל אשר תרצו, והיכנסו סוגדים בשער והגידו: “חטאנו”, נסלח לכם על חטאיכם ונרבה את גמול המיטיבים.",
66,"ואולם, המקפחים החליפו אמירה שונה מאשר נאמר להם, על כן הורדנו על המקפחים עונש מן השמים בגין מה שהיו פושעים.",
67,"וכאשר משה התפלל (לאללה) להשקות את עמו מים. אמרנו: ""הכה במקלך בסלע! ואז פרצו ממנו שנים עשר מעיינות. וכל שבט ידע את מקום שתייתו. אז אמרנו להם: “אכלו ושתו מטובו של אללה. ואל תמלאו את הארץ בשחיתות”.",
68,"כאשר אמרתם: ""הוי, משה! לא נסבול יותר מאכל אחד. קרא בשבילנו לריבונך שתוציא לנו הארץ, מקטניות האדמה, קישואיה, שומיה, עדשיה, ובצליה”. אמר: “המחליפים אתם את הטוב בגרוע? לכו לכם והשתקעו בארץ אשר בה תמצאו את מה שאתם מבקשים”. השפלה ודלות נכפתה עליהם, ונחלו את זעמו של אללה על שכפרו באותות אללה, ועל שהם הרגו את הנביאים ללא הצדקה. ועל היותם מורדים ומכיוון שהם עברו את גבול המורשה.",
69,"הנה אלה אשר האמינו, אלה אשר התייהדו, הנוצרים ו(כת) אצאבאין, כל אחד מהם, אשר האמין באללה וביום האחרון ועשה את הטוב, גמולם שמור להם אצל ריבונם, ואין חשש לגורלם ולא ייעצבו.",
70,"וכאשר כרתנו את הברית אתכם, והרמנו את ההר מעליכם. ואמרנו לכם: ""קבלו היטב את אשר נתנו לכם, וזכרו את כל אשר בו, למען תיראו(את אללה).",
71,"לאחר כל זאת הפניתם עורף, ולולא חסדי אללה כלפיכם ורחמיו עליכם, כי אז הייתם בין המפסידים.",
72,"אתם כבר יודעים שעל אלה מקרבכם אשר חיללו את השבת, אמרנו להם: ""היו קופים סלודים”.",
73,זאת עשינו כעונש לדוגמא לדורם ולבאים אחריהם ולקח ליראים.,
74,וכאשר אמר משה לעמו: “אללה מצווה עליכם לזבוח פרה”. אמרו: “האם אתה מזלזל בנו?” אמר: “ישמרני אללה מהיות כאחד הנבערים”.,
75,"אמרו: “התפלל אל ריבונך שיבאר לנו מה היא?” אמר (משה): “הוא (אללה) אומר: "" הן, היא פרה, שאינה מבוגרת ואינה צעירה מדי, (גילה) ממוצע בין השניים, עשו מה שצוויתם”.",
76,"אמרו: "" התפלל אל ריבונך שיציין לנו את צבעה”. אמר(משה): “הוא(אללה) אומר, כי היא פרה צהובה, זוהרת בצבעה ומשמחת את לב המביטים בה”.",
77,"אמרו: "" בקש לנו מריבונך למען יבאר לנו יותר מה היא, כי כל הפרות דומות בעינינו. למען נהיה מודרכים, אם ירצה אללה”.",
78,"אמו (משה): “הוא אומר (אללה), כי היא פרה אשר לא עלה עליה עול לצורכי חרישה או השקיה, אשר אין בה פגם ואין בה כתם אמרו: “כעת מסרת את הצדק אז, זבחו אותה, וכמעכז שלא עשו זאת.",
79,"וכאשר הרגתם נפש והאשמתם זה את זה, אללה חושף את מה שהסתרתם.",
80,"אמרנו: "" הכו את הגופה בחלק ממנה (חלק מהפרה), כן יחיה אללה את המתים ויראה לכם את אותותיו למען תבינו.",
81,"לאחר מכן, נתקשו לבבותיכם כאבן ואף יותר קשה ממנה, הוי גם יש אבנים שמהן פורצים נהרות, ומבקעיהם זורמים מים, ויש גם אבנים אשר מתפוררות מתוך יראת אללה. אללה לא יסיח את דעתו מאשר תעשו.",
82,"המקווים אתם שהם יאמינו לכם? הוי חלק מהם היו שומעים את דברי אללה, ואחרי שהבינו אותם היו מסלפים אותם ביודעין!",
83,"בפגשם את המאמינים, היו אומרים: ""מאמינים אנו”. אן, בהתייחדם זה עם זה, אומרים איש לרעהו: ""התספרו להם מה שאללה גילה לכם למען יטענו נגדכם בפני ריבונכם? הלא תשכילו?!”",
84,"האינם יודעים, כי אללה יודע את אשר יסתירו ואת אשר יגלו?",
85,"יש בהם בורים אשר לא ידעו  את הספר, (אשר יודעים) רק את אשר בהרהורי ליבם, והם רק משערים.",
86,"אוי לאלה הכותבים בידיהם את הספר ואומרים שהוא מאת אללה, ואז יסחרו בו בעבור מחיר זעום, הן אוי להם על מה שכתבו ידיהם, ואוי להם בעבור מה שהרוויחו.",
87,"ואמרו: “לא תיגע בנו האש אלא לימים ספורים”. אמור: ""הקיבלתם על כך התחייבות מאללה? הן, אללה לא יפר את התחייבותו. או(שמא) אתם מדברים על אללה את מה שאינכם יודעים?",
88,"אכן, כל העושה רע, וחטאו איגף אותו, כל אלה מאנשי האש ולעולם יהיו בה.",
89,"ואולם, אלה אשר האמינו ועשו את הטובות, כל אלה מאנשי גן העדן ולעולם יהיו בו.",
90,"וכשכרתנו ברית עם בני ישראל: ""אל תעבדו זולת אללה, גמלו חסד עם ההורים, עם קרובי המשפחה, עם היתומים, ועם המסכנים, ואמרו דברים טובים לאנשים, וקיימו את התפילה, ותנו הזכאת (צדקת חובה). ואז אתם, הפניתם עורף, מלבד מעטים מכם, והפכתם למתנגדיה.",
91,"וכשכרתנו ברית עמכם: ""אל ישפוך איש את דם רעהו, ואל יגרש איש את רעהו מביתכם”. ואתם הסכמתם והעדתם על כך.",
92,"וכעת אתם עצמכם הורגים זה את זה ומגרשים חלק מכם מבתיהם, משתלטים עליהם בפשע ומלחמות, וכאשר הם נופלים בידיכם כשבויים אתם דורשים פדיון מהם, בעת שנאסר עליכם לגרשם. האם תאמינו בחלק מן הספר(התורה) ותכפרו בחלק (אחר)? ומה עונשו של מי שיעשה את זה מכם בעולם הזה אלא קלון, ועונש קשה ביותר ביום תחיית-המתים. אך, אין מעשיכם נסתרים מאללה.",
93,"אלה הקונים את חיי העולם הזה תמורת העולם הבא, עונשם לא יוקל ולא יהיה להם ניצחון.",
94,"וכבר נתנו למשה את הספר, ושלחנו לאחר מכן עוד שליחים, ונתנו לישוע בן מרים את ההוכחות וחיזקנו אותו ברוח הקודש (המלאך גבריאל). אכן, כל זמן שיבוא לכם שליח שלא לפי חשקכם, תתנשאו? חלק תקראו להם שקרנים וחלק תהרגו אותם.",
95,"והם אמרו, לבבותינו סתומים (לכל שליחות חדשה). אך אללה קיללם על כפירתם, כי ממעטים הם להאמין.",
96,"כאשר בא אליהם ספר מאת אללה המאשר את (האמת) אשר בידיהם, ולפני בואו היו מקווים כי יוכלו באמצעותו להכריע את אלה שכפרו. וכאשר הוצג להם הדבר אשר הכירו, כפרו בו. קללת אללה על הכופרים.",
97,"מה גרוע המחיר שבו מכרו את רוחם, בכופרם באשר הוריד אללה (הקוראן), מקנאה במה שאללה גילה בחסדו למי שבחר מעבדיו. על כך, הוסיפו רוגז על רוגז. ולכופרים עונש משפיל.",
98,"ואם אומרים להם: “האמינו באשר הוריד אללה (הקוראן)”, יאמרו: “נאמין במה שהורד אלינו” (התורה), אך, הם כופרים באשר מעבר לזאת, ואולם הוא הצדק, ומאשר את אשר עמם (מהאמת שבתורה). אמור, מדוע הרגתם את נביאי אללה מקודם אם אתם אכן מאמינים?",
99,"ומשה כבר הביא לכם אותות בהירים, ובכל זאת לקחתם את העגל (כאלוה) בהעדרו, והייתם חוטאים.",
100,"וכאשר כרתנו אתכם את הברית, והרמנו את ההר מעליכם. (ואמרנו): “אחזו בחזקה את אשר נתנו לכם וצייתו”. הם אמרו: “שמענו, אך, לא נציית”, כי בכפירתם הם ספגו את העגל בלבבותיהם. אמור: “כה נורא המעשה אשר אמונתכם מצווה עליכם, אם באמת מאמינים אתם.”",
101,"אמור: “האם רק לכם בלבד, ולא לכל האנשים, מיועד העולם הבא אצל אללה, הרי עליכם לבקש את המוות אם אתם צודקים?”",
102,"אך, הם לעולם לא יבקשו (למות), בשל כל(החטאים) שהקדימו ידיהם, כי אללה מכיר את החוטאים.",
103,"תמצאם נאחזים בחיים יותר מכל אדם אחר, ומכל אלה אשר שיתפו, וכל אחד מהם מקווה לחיות אלף שנה, ואולם, אם יאריך ימים, זה לא יחלץ אותו מן העונש, כי אללה רואה את מעשיהם.",
104,"אמור, כל מי שהוא אויב של (המלאך) גבריאל, אשר הוריד אותו (הקוראן) אל לבך ברשות אללה, למען יאשר את (הנכון) אשר לפניו, ואשר הוא הדרכה ובשורה טובה למאמינים.",
105,"כל מי שהוא אויב של אללה ושל מלאכיו ושליחיו וגבריאל ומיכאל, הן אללה הוא אויב הכופרים.",
106,"וכבר הורדנו אליך אותות בהירים, אשר רק המושחתים כופרים בהם.",
107,"וכי בכל פעם שהם כורתים ברית, חלק מהם מפרים אותה, אכן, רובם לא יאמינו.",
108,"וכשבא אליהם שליח מאת אללה לאשר את מה (הנכון) שעמם, זרק חלק מאלה אשר קיבלו את הספר, את ספר אללה מאחורי גבם, כאילו לא ידעו.",
109,"והם הלכו אחרי הדברים שייחסו השטנים לממלכתו של שלמה, למרות ששלמה מעולם לא כפר, ורק השטנים הם אשר כפרו, הם לימדו את האנשים כישופים וכל מה שהורד לשני המלאכים בבבל, הארות ומארות (השמות של המלאכים). אולם הם לא היו מלמדים איש בלא שאמרו לו: “אנו רק מעמידים אותך בניסיון, אל תכפור!” כך למדו משניהם כיצד להפריד בין בעל ואשתו, ואולם לא יכלו להזיק בזאת לאיש אם לא נגזר על-ידי אללה. הם למדו את אשר יזיק להם ולא יועיל, והם יודעים כי כל הרוכש זאת אין לו חלק בעולם הבא. מה גרוע המחיר שבו מכרו את עצמם לו רק ידעו.",
110,"ולו היו מאמינים והיו יראים היה גמולם טוב מאת אללה, אילו ידעו.",
111,"הוי, אלה אשר האמינו! אל תגידו: “ראענא” (רע לנו), הגידו: “אונט'ורנא” (הבט בנו), ושמעו, ולכופרים יש עונש כואב.",
112,"אלה אשר כפרו מבין בעלי הספר או מהמשתפים (עבודה זרה), אינם רוצים כי תורד אליכם כל טובה מעם ריבונכם, אך אללה מקצה את רחמיו למי שירצה. כי אללה בעל החסד האדיר.",
113,"כל איה (אות, משפט בקוראן) אשר נמחה או נשכיח, נביא איה (אות מהקוראן) טובה ממנה או דומה לה. האינך יודע כי אללה הוא הכול-יכול?",
114,"האם לא תדע כי לאללה מלכות השמים והארץ, ואין לכם בלעדי אללה תומך ולא מגן?",
115,האם תרצו לשאול את שליחכם (מוחמד) כפי שנשאל משה מקודם ? ומי שמחליף אמונה בכפירה תועה מן דרך הישר הוא.,
116,"רוצים הרבה מבין בעלי-הספר להחזירכם להיות כופרים לאחר שכבר האמנתם, מתוך קינאה, אחרי שהתברר להם הצדק. מחלו וסלחו עד אשר יקיים אללה את דברו, כי אללה הוא הכול-יכול.",
117,"וקיימו את התפילה ושלמו את הזכאת (צדקת חובה), כי כל טובה שתקדימו למען עצמכם, תמצאוה אצל אללה (ביום הדין). אכן, אללה רואה את כל אשר תעשו.",
118,"הם סוברים לחינם, שלגן העדן ייכנסו רק יהודים או נוצרים, זו שאיפתם. אמור: “הציגו את הוכחתכם אם באמת אתם צודקים.”",
119,"אכן, כל מי שהתמסר בכל לבו לאללה והוא מיטיב, יבוא על גמולו אצל ריבונו, ואין חשש לגורלם ולא ייעצבו.",
120,"אמרו היהודים, (אמונת) הנוצרים אין לה כל יסוד והנוצרים אומרים, (אמונת) היהודים אין לה כל יסוד, אף- על-פי ששני הצדדים קוראים את הספר (התורה), כדברים האלה יגידו אלה אשר אינם יודעים דבר, אללה ישפוט ביניהם ביום תחיית-המתים בכל אשר נחלקו בו.",
121,"מי רשע יותר  מן האדם אשר חוסם את מסגדי אללה ומונע את הזכרת שמו בהם, ופועל להחריבם? אנשים כאלה, לא יורשה להם להיכנס אליהם (למסגדים) אלא בפחד. הם יקבלו חרפה ובושה בעולם הזה, ועונש אדיר בעולם הבא.",
122,"לאללה שייך המזרח והמערב, ולכל צד אשר תפנו, שם פני אללה, אללה חובק הכול ויודע הכול.",
123,"הם (הנוצרים) אומרים: “אללה לקח לעצמו בן.” יתעלה שמו! כל אשר בשמים ובארץ שלו הם, והכול מתמסרים לעבודתו.",
124,"(אללה) הבורא את השמים ואת הארץ, ובהחליטו לברוא דבר רק יאמר לו: “היה!”, ויהיה.",
125,"הבורים אומרים: “האם ידבר אלינו אללה, או תינתן לנו אות?”, כך דיברו גם אלה אשר קדמו להם, לבבותיהם דומים. כבר הבהרנו את האותות לאנשים הבטוחים באמונתם.",
126,"ואותך (מוחמד) שלחנו עם הצדק כדי להיות מבשר ומזהיר, ואתה לא תהיה אחראי לאנשי הגיהינום.",
127,"היהודים והנוצרים לא יהיו מסופקים ממך אלא אם תשתייך לדתם. אמור: “רק הדרכת אללה (האסלאם) היא ההדרכה הצודקת ״. ואם תטה אוזן להבליהם לאחר מה שהגיע אליך מן הדעת (הקוראן), לא יהיה לך בפני אללה לא עוזר ולא מחלץ.",
128,"אלה אשר נתנו להם את הספר, ואשר קוראים בו קריאה אמתית, אלה הם אשר באמת מאמינים בו, והכופרים בו הם המפסידים.",
129,"הוי, בני ישראל! זכרו את החסד שהענקתי לכם והעדפתי אתכם על העולמים (תקופתכם באמונה).",
130,"הישמרו מפני היום (יום הדין) אשר בו לא תפדה נפש אחת אף נפש אחרת, דמי כופר לא יתקבלו ממנה, ולא תתקבל השתדלותה, ולא תינתן להם עזרה.",
131,כאשר ריבונו של אברהם ניסה אותו בכמה מצוות שעמד בהן. אמר(ריבונו): “הנני ממנה אותך אימאם (מנהיג) לאנשים”. אמר אברהם: “ומזרעי אחרי?” אמר אללה: “בריתי לא תגיע לחוטאים שאינם מקיימים את מצוות אללה”.,
132,וכשעשינו מהבית (הכעבה) מקום עלייה לרגל ומבטח לאנושות. וציורנו את אברהם: “קיבעו את המקום שבו אברהם עומד כמקום לתפילה”. והטלנו על אברהם ועל ישמעאל לטהר את ביתי למען המקיפים אותו ולמען המתייחדים לעבודת אללה ולמען הכורעים והסוגרים (לאללה).,
133,"וכאשר אמר אברהם: “ריבוני! עשה את העיר הזאת (מכה) כעיר מבטחים, ופרנס את תושביה מכל פרי, לאלה אשר האמינו באללה וביום האחרון”. אמר (אללה): “גם הכופר, אתן לו להתענג זמנית במעט, ואחר כך אביא אותו בכוח אל עונש האש, וכה רע יהיה סופו”",
134,"וכאשר הקימו אברהם וישמעאל את יסודות הבית, הם (התפללו): “ריבוננו! קבל מאתנו (את מעשינו), כי אתה הכול שומע הכל היודע,",
135,"ועשה אותנו מוסלמים (מתמסרים) לך ומזרענו אומה מוסלמית (מתמסרת) לך, והראה לנו את טקסי (העלייה לרגל), וקבל את סליחתנו, כי הרי אתה הסלחן והרחום.",
136,"ריבוננו! שלח אליהם שליח מקרבם למען יקרא בפניהם את אותותיך (משפטי הקוראן) וילמדם את הספר (הקוראן) ואת החכמה (הסונה) ויטהרם, כי אתה העזוז והחכם”.",
137,"ומי שלא יבחר בדתו של אברהם(האסלאם) הוא איש נבער מדעת. וכבר בחרנו אותו (את אברהם) בעולם הזה, ובעולם הבא מקומו בין הצדיקים.",
138,"וכשריבונו אמר לו: “התאסלם!” (התמסר), אמר: ״התאסלמתי (התמסרתי) לריבון העולמים”.",
139,"וכך ציווה אברהם לבניו, וגם יעקוב: ״הוי, בניי! אללה בחר לכם את הדת, על כן, אל תמותו אלא כמוסלמים (מתמסרים)”.",
140,"האם הייתם נוכחים כשאמר יעקוב לפני מותו לבניו: “מה תעבדו לאחר מותי?” אמרו: “נעבוד את אלוהך ואלוה אבותיך, אברהם, וישמעאל, ויצחק, הוא האלוה האחד ולו אנו מוסלמים (מתמסרים)”.",
141,"זו אומה שכבר עברה, שתקבל את גמולה על מעשיה, ואתם תקבלו את גמולכם על מעשיכם. ולא תישאלו על מה שהיו עושים.",
142,"הם אמרו: “היו יהודים או נוצרים למען תהיו מודרכים”. ענו: “אבל, נאמין בדת אברהם המתמסר שלא היה מהמשתפים”",
143,"אמרו: “אנו האמנו באללה, ובמה שהורד אלינו(הקוראן), ובמה שהורד אל אברהם, וישמעאל, ויצחק, ויעקוב, והשבטים, ובאשר ניתן למשה, ולישוע, ובאשר ניתן לנביאים מריבונם. אין אנו מבדילים ביניהם. ומוסלמים (מתמסרים) אנו לאללה”.",
144,"אם יאמינו באשר תאמינו אתם, הרי הם מודרכים. אך, אם יתרחקו (יכפרו), הרי משום שהם מתעדים לכם, ואללה יעזור לך נגדם, כי הוא הכול שומע, והכול יודע.",
145,"דת אללה, ומה טוב  מדת אללה!? ואותו אנו עובדים.",
146,"אמור!: “למה תתנצחו אתנו על אללה, אף־כי הוא ריבוננו וריבונכם, ואף כי לנו מעשינו ולכם מעשיכם, ואף כי אנחנו רק לו בלבד מתמסרים.",
147,"או אולי תגידו שאברהם, וישמעאל, ויצחק, ויעקוב, והשבטים היו יהודים או נוצרים? אמור: האם אתם יודעים יותר או אללה? חוטאים מכול הם המסתירים את העדות אשר קיבלו מאת אללה. אללה אינו מסיח את דעתו ממעשיכם”.",
148,"זו אומה שכבר עברה, שתקבל את גמולה על מעשיה, ואתם תקבלו את גמולכם על מעשיכם. ולא תישאלו על מה שהיו עושים.",
149,"האספסוף יאמרו, “מה גרם להם לשינוי הקיבלה (כיוון התפילה) שהיו נוהגים לפנות אליה?” אמור: “לאללה המזרח והמערב, והוא מדריך את מי שהוא ירצה אל הדרך הישרה”.",
150,"וכך עשינו אתכם אומה אמצעית (ישרה), כדי שתהיו עדים על האנשים, ושיהיה השליח (מוחמד) עד עליכם (על מעשיכם). ולא קבענו את הקיבלה (כיוון התפילה) אשר פנית אליה לפני כן אלא למען נדע מי הולך אחרי השליח ומי יחזור על עקבותיו. ואמנם קשה הדבר (הפנייה), מלבד לאלה אשר הדריך אללה. ולא היה אללה גורע מאמונתכם (גמולה), הן אללה כלפי האנשים חומל רחום.",
151,"אכן, אנו רואים את התהפכות פניך בשמים, והנה עתה ניתנה לך הקיבלה (כיוון התפילה) שתסופק בה. והפנה פניך (בתפילה) לעבר המסגד הקדוש (הכעבה), ובכל מקום שתהיו הפנו פניכם (בתפילה) לעברו. אלה אשר ניתן להם הספר (היהודים והנוצרים) יודעים שזה הצדק של ריבונם. ואין מוסחת דעתו של אללה מאשר יעשו.",
152,"ואם תביא לאלה אשר ניתן להם הספר כל אות (הוכחה), לא יסכימו לקיבלה (כיוון התפילה) שלך, ואין אתה פונה לקיבלה (כיוון תפילה) שלהם. ואין הללו (היהודים והנוצרים) פונים לקיבלה (כיוון התפילה) של אלו. ואם תלך אחר מזגיהם, אחרי הדעת (האמונה) שהובאה אליך, תהיה אם כן, מן המקפחים.",
153,"אלו אשר הענקנו להם את הספר (התורה והבשורה) מכירים אותו (את הנביא מוחמד) כמו שמכירים את בניהם, אך חלק מהם מסתירים את הצדק ביודעין.",
154,"הצדק מריבונך, לכן, אל לך להיות מן מפקפקים.",
