id,text,foot_notes
11,coloro che credono in ciò che è stato fatto scendere  <a class=f><sup>1</sup></a> su di te  <a class=f><sup>2</sup></a> e in ciò che è stato fatto scendere prima di te e che credono fermamente al- l’altra vita.,"<p>«ciò che è stato fatto scendere»: questa espressione indica la Rivelazione.</p> | <p>«su di te e… prima di te»: «su di te o Muhammad». Il Corano non rinnega la tradizione profetica precedente, anzi la conferma e la rafforza.</p>"
12,Quelli seguono la guida del loro Signore; quelli sono coloro che prospereranno.,
13,"Quanto a quelli che non credono, a loro non fa differenza che tu li avverta oppure no: non crederanno.",
14,Allah ha posto un sigillo sui loro cuori e sulle loro orecchie e sui loro occhi c’è un velo; avranno un castigo immenso  <a class=f><sup>1</sup></a> .,"<p>Quando l’uomo rifiuta con pervicacia il timore di Allah, condizione necessaria e sufficiente per poter ricevere il Suo messaggio, Allah lo ottenebra completamente, rende impenetrabile il suo cuore, sorde le sue orecchie, ciechi i suoi occhi (vedi n, 18).</p>"
15,Tra gli uomini vi è chi dice: «Crediamo in Allah e nel Giorno Ultimo!» e invece non sono credenti  <a class=f><sup>1</sup></a> .,"<p>In questo versetto Allah (gloria a Lui l’Altissimo) ci parla dei falsi credenti. Quelli nel cui cuore c’è il «nifàq», l’ipocrisia e che, pertanto, vengono chiamati «munàfiqùn». Come sempre il Corano ha una valenza particolare e universale: ogni versetto ha un significato relativamente alle contingenze specifiche della sua rivelazione e un significato per tutti gli uomini e per tutti i tempi. Per quanto riguarda il significato contingente, i commentatori classici ci vedono un’allusione ad alcuni clan medinesi che avevano accettato di malavoglia la presenza dell’Inviato di Dio (pace e benedizioni su di lui) e gli avevano promesso obbedienza solo con la segreta intenzione di tramare contro di lui con chiunque gli fosse nemico.</p>"
16,"Cercano di ingannare Allah e coloro che credono, ma non ingannano che loro stessi e non se ne accorgono.",
17,Nei loro cuori c’è una malattia  <a class=f><sup>1</sup></a> e Allah ha aggravato questa malattia. Avranno un castigo doloroso per la loro menzogna.,"<p>una malattia»: il dubbio. Nella cultura occidentale si è scritto e detto molto a proposito dell’importanza del dubbio, del valore assoluto della critica per preservare la società e la cultura dalle aberrazioni totalitarie e assolutiste. Tutto questo può anche essere vero, in una cultura che si basa su teorie umane, su assunti ideologici o filosofici concepiti dall’uomo, su princìpi etici contingenti e instabili. Quando però ci si trova di fronte alla Parola di Allah, alla Rivelazione della Sua Dottrina e della Sua Legge, questo dubbio è davvero una malattia, un qualcosa di distruttivo e destabilizzante per l’equilibrio dell’uomo e della società in cui vive. Immaginate la condizione di un uomo che pretenda di analizzare ogni singola boccata d’aria prima di respirarla, ogni cibo e bevanda prima di consumarli. Immaginate qualcuno che voglia verificare tutto un impianto elettrico prima di accendere una lampadina o che non accetti di iniziare una giornata senza prima aver eseguito un check-up completo delle sue condizioni fisiche, con tanto di elettrocardiogramma, elettroencefalogramma, analisi del sangue, tac e simili. Dubitare di Allah, dei Suoi Libri, dei Suoi Angeli e dei Suoi Inviati ha un effetto ancora più devastante sulla mente di chi dubita e sulla società che è afflitta dal dubbio e dai dubbiosi.</p>"
18,"E quando si dice loro: «Non spargete la corruzione sulla terra», dicono: «Anzi, noi siamo dei conciliatori!»  <a class=f><sup>1</sup></a> .","<p>« «siamo dei conciliatori»; traducendo il termine «muslihùn» con «conciliatori», abbiamo scelto l’interpretazione di Ibn Abbàs che disse: «Innama nahnu muslihùna, significa “noi cerchiamo di conciliare le due parti, i credenti e la Gente del Libro”. Mujàhid invece ritenne che volesse significare: «Noi agiamo nella buona direzione». In entrambi i casi quello che il Corano stigmatizza è il comportamento degli ipocriti.</p>"
19,Non sono forse questi i corruttori? Ma non se ne avvedono.,
20,"E quando si dice loro: «Credete come hanno creduto gli altri uomini», rispondono: «Dovremmo credere come hanno creduto gli stolti?». Non sono forse loro gli stolti? Ma non lo sanno.",
21,"Quando incontrano i credenti, dicono: «Crediamo»; ma quando sono soli con i loro dèmoni  <a class=f><sup>1</sup></a> , dicono: «Invero siamo dei vostri; non facciamo che burlarci di loro».","<p>«i loro dèmoni»: in questo caso si tratta di certi dottori ebrei e cristiani che facevano di tutto per distogliere la gente dalla fede nell’Islàm. In senso generale consideriamo che ogni uomo ha il suo demone (e a volte più di uno), che è connaturato alle sue passioni terrene; nella solitudine del dialogo interiore può avvenire un discorso di questo genere.</p>"
22,"Allah si burla di loro, lascia che sprofondino  <a class=f><sup>1</sup></a> nella ribellione, accecati.",<p>«che sprofondino»: lett. «che si estendano nella…»; noi diremmo che «si allarghino…».</p>
23,Sono quelli che hanno scambiato la retta Guida con la perdizione. Il loro è un commercio senza utile e non sono ben guidati.,
24,"Assomigliano a chi accende un fuoco; poi, quando il fuoco ha illuminato i suoi dintorni, Allah sottrae loro la luce e li abbandona nelle tenebre in cui non vedono nulla  <a class=f><sup>1</sup></a> .","<p>II fuoco acceso è la luce della fede che dà forma alla realtà storica dell’uomo, con leggi, usi, tradizioni. Nel caso degli ipocriti questa illuminazione si riferisce solo ad un fatto esteriore. Se hanno accettato l’IsIàm solo come forma della loro realtà materiale, senza una sincera adesione interiore, al momento della morte Allah (gloria a Lui l’Altissimo) sottrarrà loro la luce della fede e quelli saranno come ciechi per l’eternità.</p>"
25,"Sordi, muti, ciechi  <a class=f><sup>1</sup></a> , non possono ritornare  <a class=f><sup>2</sup></a> .","<p>Tre aggettivi pesanti come macigni: sordi alla Parola di Allah, muti perché non la ripetono, ciechi perché privati della luce di cui, comunque, l’IsIàm ha irradiato la loro esistenza.</p> | <p>«non possono ritornare»: il pentimento tardivo è del tutto inutile. Secondo la dottrina islamica Allah (gloria a Lui l’Altissimo) accetta il pentimento dell’uomo finché in esso c’è ancora una ragionevole speranza di vita. Quando l’anima «risale alla gola» per lasciare l’uomo, il destino si è compiuto e non c’è più nessuna possibilità di modificarlo.</p>"
26,"[O come] una nuvola di pioggia nel cielo, gonfia di tenebre, di tuoni e di fulmini: mettono le loro dita nelle orecchie temendo la morte a causa dei fulmini  <a class=f><sup>1</sup></a> . E Allah accerchia i miscredenti.","<p>Continua la descrizione della condizione dei «munàfiqùn» (gli ipocriti): il loro comportamento ricorda quello degli struzzi: sono convinti che basti non sentire il fragore dei fulmini che si abbattono per sfuggire al loro effetto. La luce dellTslàm, che hanno accettato solo esteriormente, provoca in loro un grande sconvolgimento. Ciononostante l’effetto positivo della pratica religiosa fa sì che possano esserne rischiarati e possano procedere. Il fragore e la luce sono mezzi attraverso i quali Allah (gloria a Lui l’Altissimo), li vuole condurre sulla retta via e, pertanto, non li ha privati dell’udito e della vista.</p>"
27,"Il lampo quasi li acceca: ogni volta che rischiara, procedono; ma quando rimangono nell’oscurità si fermano. Se Allah avesse voluto, li avrebbe privati dell’udito e della vista. In verità Allah su tutte le cose è potente  <a class=f><sup>1</sup></a> .",<p>«In verità Allah su tutte le cose è potente.» Crediamo che talvolta la traduzione letterale renda meglio il significato di un’espressione che ricorre molto spesso nel Corano. In altre occasioni tradurremo «Egli è L’Onnipotente».</p>
28,"O uomini, adorate  <a class=f><sup>1</sup></a> il vostro Signore Che ha creato voi e quelli che vi hanno preceduto, cosicché possiate essere timorati.","<p>L’adorazione è un mezzo per realizzare la «taqwà», il timor di Allah (vedi n, 2), ed essere quindi i veri destinatari del Messaggio coranico.</p>"
29,"[Egli è] Colui che della terra ha fatto un letto e del cielo un edificiò, e che dal cielo fa scendere l’acqua con la quale produce i frutti che sono il vostro cibo. Non attribuite consimili ad Allah ora che sapete.",
30,"E se avete qualche dubbio in merito a quello che abbiamo fatto scendere sul Nostro Servo  <a class=f><sup>1</sup></a> , portate allora una Sura simile a questa  <a class=f><sup>2</sup></a> e chiamate altri testimoni all’infuori di Allah, se siete veritieri.","<p>«sul Nostro Servo»: Muhammad (pace e benedizioni su di lui), quello che è sceso su di lui è il Corano.</p> | <p>«portate…»: A proposito dell’inimitabilità del Corano vedi anche x, <a href=""10:38"">38</a>; xI, <a href=""10:1"">1</a>, <a href=""10:13"">13</a>; xvII, <a href=""17:88"">88</a>; xxvIII, <a href=""28:49"">49</a>.</p>"
31,"Se non lo fate – e non lo farete – temete il Fuoco  <a class=f><sup>1</sup></a> , il cui combustibile sono gli uomini e le pietre, che è stato preparato per i miscredenti.","<p>«il Fuoco»: quello dell’Inferno, il Corano gli dà diversi nomi: Al-Jahìm (la Fornace), As-Sa‘ìr (la Fiamma), Hutama (Quella che distrugge), Hàwiya (Il Baratro, l’Abisso), Al- Harìq (l’Incendio).</p>"
32,"E annuncia a coloro che credono e compiono il bene, che avranno i Giardini in cui scorrono i ruscelli  <a class=f><sup>1</sup></a> . Ogni volta che sarà loro dato un frutto diranno: «Già ci era stato concesso!»  <a class=f><sup>2</sup></a> . Ma è qualcosa di simile che verrà loro dato; avranno spose purissime e colà rimarranno in eterno.","<p>«Giardini in cui scorrono i ruscelli»: il giardino percorso dall’acqua e ricco di frutti: è questa l’immagine del Paradiso che più frequentemente ricorre nel Corano. Per chiunque abbia avuto la possibilità di vedere un’oasi nel deserto, l’immagine è di grande eloquenza: con attorno sabbia o sassi, per un raggio di decine o centinaia di chilometri, l’oasi è la vita dopo la morte, la frescura dopo la calura insopportabile, l’acqua dopo la disidratazione, la vegetazione dopo l’aridità quasi assoluta, il cibo dopo la fame, il riposo dopo la fatica, in definitiva una promessa di vita dopo una minaccia di morte.</p> | <p>«… Già ci era stato concesso!» La vita eterna è specchio solo apparente della vita terrena. I credenti riconosceranno i frutti che avevano goduto o desiderato sulla terra, ma ben diversa è la qualità di quello che viene loro offerto. E anche per quanto riguarda le «spose purissime», vale lo stesso discorso. La malevolenza della critica occidentale più rozza e prevenuta ha spesso ironizzato pesantemente sulla «forma» del Paradiso islamico, gratificandolo di: «materiale, sensuale, rigurgitante di donne disponibili ed efebi coppieri». Nulla di più sviante e mistificante. Senza entrare nel merito delle diverse interpretazioni che tradizionalisti e mistici hanno avanzato a proposito della realtà o della allegoria delle descrizioni coraniche, ci si consenta citare l’hadith con il quale l’imam Al-Nawawì conclude il «Riyâdu aş-Şâlihîn». «L’Inviato di Allah disse: “Quando gli abitanti del Paradiso vi entreranno, Allah Benedetto ed Altissimo dirà: ‘Volete che vi sia qualcosa in sovrappiù?’. ‘Non hai forse rischiarato i nostri volti?’ diranno ‘Non ci hai forse fatti entrare in Paradiso e liberati dal Fuoco?”’, ed Egli strapperà il velo: e non sarà stata data loro cosa più cara della vista del loro Signore”». (Muslim) [Il Giardino dei Devoti, 28 (2.17), Trieste, siti, 1990].</p>"
33,"In verità Allah non esita a prendere ad esempio un moscerino o qualsiasi altra cosa superiore  <a class=f><sup>1</sup></a> . Coloro che credono sanno che si tratta della verità che proviene dal loro Signore; i miscredenti invece dicono: «Cosa vuol dire Allah con un simile esempio?». [Con esso] ne allontana molti, e molti ne guida. Ma non allontana  <a class=f><sup>2</sup></a> che gli iniqui,","<p>Tramite il Corano Allah (gloria a Lui l’Altissimo) risponde a quei critici che argomentavano che una Sacra Scrittura non poteva abbassarsi ad esempi vili (le formiche, le api, il ragno ecc.). Allah Onnipotente ribadisce la Sua potestà di usare le parabole per spiegare la Verità alle menti umane.</p> | <p>«allontana»: Allah allontana coloro che non vogliono essere ricondotti a Lui. Chi si permette un’orgogliosa polemica con la Parola di Allah certamente non brama la Sua Guida e il Suo Volto, e certamente non lo avrà; questi sono i «fàsiqùn» che abbiamo tradotto con «iniqui».</p>"
34,"coloro che rompono il patto di Allah  <a class=f><sup>1</sup></a> dopo averlo accettato, spezzano ciò  <a class=f><sup>2</sup></a> che Allah ha ordinato di unire e spargono la corruzione sulla terra  <a class=f><sup>3</sup></a> . Quelli sono i perdenti.","<p>«il patto di Allah»: proviamo un certo disagio ad usare il termine «Patto» quando una delle parti è Allah (gloria a Lui l’Altissimo). Ciononostante è questo il significato esatto di «‘ahdu ‘Llàh». Secondo i commentatori c’è una diretta allusione agli ebrei, che accettarono la missione che Allah diede loro e poi la tradirono.</p> | <p>«spezzano ciò»: i legami della solidarietà islamica, quelli di alleanza e quelli di sangue. Ogni impegno lecito e lecitamente accettato diventa vincolante per il credente.</p> | <p>«che spargono la corruzione sulla terra»: il concetto che viene espresso con «corruzione» è proprio quello che deriva dalla concezione di un mondo creato puro da Allah (gloria a Lui, l’Altissimo) e degradato dal peccato dell’uomo.</p>"
35,"Come potete essere ingrati nei confronti di Allah, quando eravate morti ed Egli vi ha dato la vita? Poi vi farà morire e vi riporterà alla vita e poi a Lui sarete ricondotti  <a class=f><sup>1</sup></a> .","<p>Ecco gli stati dell’uomo, che il Corano ci ricorderà in molti brani esemplificandoli in maniere diverse. Una prima condizione di «non-vita» durante la quale l’uomo è solo un’intenzione divina, poi la vita terrena attraverso le fasi del concepimento, la gestazione, la nascita, la crescita, la maturazione, il decadimento cui segue la morte fisica; preludio «sine qua non» della Resurrezione, del Giudizio e della vita eterna.</p>"
36,Egli ha creato per voi tutto quello che c’è sulla terra. Poi si è rivolto al cielo e lo ha ordinato in sette cieli  <a class=f><sup>1</sup></a> . Egli è l’Onnisciente.,<p>«in sette cieli»: il sette non indica un valore numerico preciso ma un concetto di pluralità.</p>
37,"E quando il tuo Signore disse agli Angeli: «Porrò un vicario sulla terra»  <a class=f><sup>1</sup></a> , essi dissero: «Metterai su di essa qualcuno che vi spargerà la corruzione e vi verserà il sangue, mentre noi Ti glorifichiamo lodando- Ti e Ti santifichiamo?». Egli disse: «In verità Io conosco quello che voi non conoscete…».","<p>«un vicario»: il termine (in arabo khalìfa) deriva da un verbo che significa rilevare, venire dopo, e pertanto ha assunto il significato di successore, vicario, luogotenente. Nello Stato Islamico fondato dall’inviato di Allah (pace e benedizioni su di lui) vennero così chiamati coloro che via via esercitarono le funzioni politiche e istituzionali di Muhammad.</p>"
38,"Ed insegnò ad Adamo i nomi di tutte le cose, quindi le presentò agli Angeli  <a class=f><sup>1</sup></a> e disse: «Ditemi i loro nomi, se siete veritieri».","<p>«le presentò agli Angeli»: presentò loro le creature i cui nomi aveva insegnato all’uomo. – Allah ha dimostrato agli angeli che non c’è scienza se non in Lui. Allah (gloria a Lui l’Altissimo) realizza il Suo disegno su Adamo; insegnandogli i nomi delle cose, gli dà la possibilità di conoscerle, identificarle, utilizzarle. Attraverso la conoscenza dei «nomi» si realizza la supremazia della natura umana su qualsiasi altra natura creata. Allah diede vita ad Adamo soffiando in lui «del Suo spirito» e questo fatto fece sì che egli potesse acquisire le capacità logiche, induttive e deduttive che caratterizzano la mente umana.</p>"
39,"Essi dissero: «Gloria a Te. Non conosciamo se non quello che Tu ci hai insegnato: in verità Tu sei il Saggio, il Sapiente».",
40,"Disse: «O Adamo, informali sui nomi di tutte [le cose]». Dopo che li ebbe informati sui nomi, Egli disse: «Non vi avevo forse detto che conosco il segreto dei cieli e della terra e che conosco ciò che manifestate e ciò che nascondete?».",
41,"E quando dicemmo agli Angeli: «Prosternatevi ad Adamo», tutti si prosternarono, eccetto Iblìs  <a class=f><sup>1</sup></a> , che rifiutò per orgoglio e fu tra i miscredenti.","<p>Iblìs non è un angelo decaduto ma un jinn (vedi xvm, <a href=""15:50"">50</a>). A proposito della prò sternazione degli angeli e del rifiuto di Iblìs (vedi anche vii, <a href=""7:11"">11</a>; xv,  <a href=""15:31"">31</a>; xvn, 61; xviii,  <a href=""18:50"">50</a>; xx, <a href=""20:116"">116</a>; xxxvm,  <a href=""35:74"">74</a>).</p>"
42,"E dicemmo: «O Adamo, abita il Paradiso, tu e la tua sposa. Saziatevene ovunque a vostro piacere, ma non avvicinatevi a quest’albero ché in tal caso sareste tra gli empi»  <a class=f><sup>1</sup></a> .","<p>L’uomo è creatura finita, imperfetta, effimera e caduca. La sua esaltazione sta nella sua condizione di «servo di Allah»: il limite dell’«albero» è il segno della sua inferiorità, della necessità della sua sottomissione, della sua obbedienza al suo Creatore e Signore.</p>"
43,"Poi Iblìs li fece inciampare e scacciare dal luogo in cui si trovavano. E Noi dicemmo: «Andatevene via, nemici gli uni degli altri  <a class=f><sup>1</sup></a> . Avrete una dimora sulla terra e ne godrete per un tempo stabilito».",<p>L’inimicizia di cui parla il versetto si riferisce a quella sempiterna tra gli uomini e i dèmoni e non già tra l’uomo e la donna come si potrebbe equivocare.</p>
44,"Adamo ricevette parole dal suo Signore  <a class=f><sup>1</sup></a> e Allah accolse il suo [pentimento]. In verità Egli è Colui che accetta il pentimento, il Misericordioso.","<p>«Adamo ricevette parole»: Allah gli insegnò la maniera di pentirsi. La capacità di pentirsi è già un segno della misericordia di Allah. A questo proposito vedi anche sura ix, <a href=""4:118"">118</a>. Secondo un hadith citato da al Bayhaqì, ‘Umar Ibn al Khattàb disse: «Quando Adamo si pentì della sua colpa disse: “Mio Signore, ti chiedo di perdonarmi per il diritto di Muhammad”. Allah (gloria a Lui l’Altissimo) disse: “Come conosci Muhammad se ancora non l’ho creato?”. Rispose: “Quando mi hai creato con la Tua mano e hai soffiato in me del Tuo Spirito ho alzato la testa e ho visto che sul basamento del Tuo trono era scritto ‘Non vi è altro dio all’infuori di Allah e Muhammad è l’Inviato di Allah’. Ho dunque capito che, a fianco del Tuo nome, non avresti posto altro che il nome della creatura che ami di più”. Allah disse: “O Adamo, dal momento che hai chiesto nel suo nome, ti ho perdonato, poiché se non fosse per Muhammad, non ti avrei nemmeno creato”».</p>"
45,"Dicemmo: «Andatevene via tutti [quanti]! Se mai vi giungerà una guida da parte Mia, coloro che la seguiranno non avranno nulla da temere e non saranno afflitti»  <a class=f><sup>1</sup></a> .",<p>Allah preannuncia la Rivelazione.</p>
46,"E i miscredenti che smentiscono i Nostri segni, sono i compagni del Fuoco, in cui rimarranno per sempre.",
47,"O figli di Israele, ricordate i favori di cui vi ho colmati e rispettate il Mio patto e rispetterò il vostro  <a class=f><sup>1</sup></a> . Solo Me dovete temere.","<p>«e rispetterò il vostro»: nel senso di «rispetterò le promesse che vi ho fatto». Vedi più sopra nota al vers. <a href=""2:27"">27</a>.</p>"
48,E credete in ciò che ho fatto scendere  <a class=f><sup>1</sup></a> a conferma di quello che già era sceso su di voi  <a class=f><sup>2</sup></a> e non siate i primi a rinnegarlo: non svendete i Miei segni per un prezzo vile. E temete soltanto Me.,<p>«ciò che ho fatto scendere»: il Corano.</p> | <p>«quello che già era sceso su di voi»: le Scritture rivelate in precedenza.</p>
49,E non avvolgete la verità di menzogna e non nascondete la verità ora che la conoscete.,
50,"E assolvete all’orazione, pagate la decima  <a class=f><sup>1</sup></a> e inchinatevi con coloro che si inchinano.","<p>«orazione, decima»: vedi Appendici 2 e 3.</p>"
51,"Ordinerete ai popoli la carità e dimenticherete voi stessi, voi che leggete il Libro? Non ragionate dunque  <a class=f><sup>1</sup></a> ?",<p>II versetto è rivolto a coloro che predicano il bene e non lo compiono. In particolare sono i rabbini e i saggi cristiani quelli che vengono presi di mira. Essi conoscono le Scritture e non le applicano.</p>
52,"Cercate aiuto nella pazienza e nell’adorazione, in verità essa è gravosa, ma non per gli umili  <a class=f><sup>1</sup></a>","<p>Sommando il tempo necessario per assolvere correttamente alle orazioni giornaliere, ci si accorge che esso può essere contenuto in una mezz’ora complessiva: 1/48 della giornata che Allah ci concede: non è certamente da questo punto di vista che essa è gravosa. I movimenti e le stazioni che ne sono l’aspetto esteriore, sono tali da essere facilmente compiuti da chiunque sia in condizioni fisiche normali. In caso di malattia o altro impedimento è prevista tutta una serie di facilitazioni che giungono fino all’assolvimento dell’orazione con i soli movimenti delle palpebre. Quindi non è neppure sotto questo aspetto che può essere considerata gravosa. Le formule e i versetti da recitare possono essere facilmente appresi con poche ore di studio da chiunque e non ci sono particolari necessità di spazio o ristrettezze temporali. La pesantezza dell’orazione è quella dell’abito mentale che deve indossare chi si rivolge al suo Signore con devozione e costanza. È l’abito della sottomissione ad Allah e all’insegnamento del Suo Inviato. È l’intima certezza che il massimo della dimensione umana si realizza quando, nella prosternazione, la testa del fedele è bassa, bassissima, la fronte è a terra e lo spirito al suo culmine. Abbassare la testa, inchinare con metodo e convinzione la scatola dell’intelligenza, il contenitore dei pensieri, l’archivio della memoria, questa è la difficoltà della prosternazione. Quando l’io pretende di essere più grande di Dio certamente l’orazione è gravosa, ma quando l’uomo è umile di fronte al suo Signore, quando riesce a scorgere anche solo una scintilla della Sua Grandezza, allora l’orazione è davvero il momento in cui la natura umana giganteggia e si eleva verso una forma angelicata. L’orazione è un rifugio per l’uomo di fronte alla fatica del vivere quotidiano.</p>"
53,che pensano che invero incontreranno il loro Signore e che invero torneranno a Lui  <a class=f><sup>1</sup></a> .,<p>Nel Giorno del Giudizio.</p>
54,"O Figli di Israele, ricordate i favori di cui vi ho colmati e di come vi ho favorito sugli altri popoli del mondo  <a class=f><sup>1</sup></a> .",<p>Allah (gloria a Lui l’Altissimo) ricorda agli ebrei la Sua benevolenza e la grande tradizione profetica di cui li fece destinatari.</p>
55,"E temete il Giorno in cui nessun’anima potrà alcunché per un’altra, in cui non sarà accolta nessuna intercessione e nulla potrà essere compensato. Essi non saranno soccorsi  <a class=f><sup>1</sup></a> .",<p>«Essi non saranno…»: i malvagi.</p>
56,E [ricordate] quando vi abbiamo liberato dalla gente di Faraone che vi infliggeva le torture più atroci!… Sgozzavano i vostri figli e lasciavano in vita le vostre femmine. In ciò vi fu un’immensa prova da [parte del] vostro Signore  <a class=f><sup>1</sup></a> .,"<p>II versetto si riferisce alla servitù degli ebrei in Egitto e alla loro liberazione attuata per il tramite della missione che Allah (gloria a Lui l’Altissimo) affidò a Mosè. La storia di Mosè, e le storie di molti altri Profeti, ricorrono molte volte nel Corano, a volte in maniera estesa, più spesso in modo sintetico.</p>"
57,"E quando abbiamo diviso il mare per voi, quindi vi abbiamo tratti in salvo e abbiamo annegato la gente di Faraone, mentre voi stavate a guardare.",
58,E quando stabilimmo con Mosè [un patto in] quaranta notti… e voi vi prendeste il Vitello  <a class=f><sup>1</sup></a> e agiste da iniqui.,"<p>«e voi vi prendeste il Vitello»: lett. adottaste il Vitello, così come si dice «adottare un bambino». Cfr. ıı, <a href=""2:116"">116</a>. Si deve intendere «vi prendeste il Vitello a guisa di divinità»; è evidente che si tratta del Vitello d’oro.</p>"
59,Ma Noi vi perdonammo: forse ne sareste stati riconoscenti.,
60,E quando abbiamo dato a Mosè il Libro e il Discrimine  <a class=f><sup>1</sup></a> : forse sarete ben guidati!,<p>«il Discrimine» (al-Furqàn): lo strumento per distinguere il vero dal falso. Con questo termine si designa spesso la Scrittura (la Torâh o il Corano).</p>
