id,text
1254,"<p lang=""ur"">اس سوره کی ابتدائی پانچ آیتیں وہ ہیں جو پیغمبر اسلام پر سب سے پہلے نازل ہوئیں ۔ انسان کو اللہ تعالیٰ نے معمولی مادی اجزاء سے پیدا کیا۔ پھر اس کو یہ نادر صلاحیت دی کہ وہ پڑھے اور الفاظ کے ذریعہ معانی کا ادراک کرسکے۔ پھر انسان کو یہ مزید صلاحیت دی گئی کہ وہ قلم کو استعمال کرے اور اس طرح اپنے علم کو مدون اور محفوظ کرسکے۔ قراءت کی صلاحیت اگر آدمی کو خود پڑھنے کے قابل بناتی ہے تو قلم اس کو اس قابل بناتا ہے کہ وہ اپنے علم کو وسیع پیمانہ پر دوسروں تک پہنچا سکے۔جو لوگ حق کے مقابلہ میں سرکشی کریں اور حق کا راستہ اختیار کرنے والوں کی راہ میں رکاوٹیں ڈالیں ، ان کا انجام بہت برا ہے۔ ایسے حالات میں حق کے داعی کا اصل سہارا یہ ہے کہ وہ اللہ کی عبادت کرے۔ وہ لوگوں سے محروم ہو کر خدا سے پائے، وہ لوگوں سے دور ہو کر لوگوں کے خدا سے قریب ہوجائے۔</p>"
1255,"<p lang=""ur"">انسان کسی حال میں اپنے آپ کو مشقتوں سے آزاد نہیں کرپاتا۔ اس سے معلوم ہوا کہ انسان کسی بالاتر قوت کے ماتحت ہے۔ اسی طرح انسان کی آنکھیں بتاتی ہیں کہ کوئی برتر آنکھ بھی ہے جو اس کو دیکھ رہی ہے۔ انسان کی قوتِ نطق اشارہ کرتی ہے کہ اس کے اوپر بھی ایک صاحبِ نطق ہے جس نے اس کو نطق کی صلاحیت دی۔ اور اس کو ہدایت کا راستہ دکھایا۔ آدمی اگر حقیقی معنوں میں اپنے آپ کو پہچان لے تو یقیناً وہ خدا کو بھی پہچان لے گا۔</p><p lang=""ur"">خدا نے انسان کو دو قسم کی بلندیوں پر چڑھنے کا حکم دیا ہے۔ ایک انسان کے ساتھ منصفانہ سلوک اور انسان کی ضرورتوں میں اس کے کام آنا۔ دوسری چیز اللہ پر ایمان و یقین ہے۔ یہ ایمان و یقین جب آدمی کے اندر گہرائی کے ساتھ اترتا ہے تو وہ آدمی کی اپنی ذات تک محدود نہیں رہتا بلکہ متعدی بن جاتا ہے۔ ایسا انسان دوسروں کو بھی اسی حق پر لانے کی کوشش کرنے لگتا ہے جس کو وہ خود اختیار کیے ہوئے ہے۔</p>"
1256,"<p lang=""ur"">دنیا میں تمام چیزیں جوڑے جوڑے ہیں ۔ نر اور مادہ، رات اور دن، مثبت ذرہ اور منفی ذرہ، میٹر اور اینٹی میٹر۔ اس دنیا کی ہر چیز اپنے جوڑے کے ساتھ مل کر اپنے مقصد کو پورا کرتی ہے۔ یہ واضح طور پر اس بات کا ثبوت ہے کہ اس کائنات میں مقصدیت ہے۔ ایسی با مقصد کائنات میں یہ ناممکن ہے کہ یہاں اچھا عمل اور برا عمل دونوں بالکل یکساں انجام پر ختم ہو۔ کائنات اپنے خالق کا جو تعارف کرا رہی ہے اس سے یہ بات مطابقت نہیں رکھتی۔</p><p lang=""ur"">اللہ کا تعلق اپنے بندوں سے صرف حاکم کا نہیں ، بلکہ مددگار کا بھی ہے۔ وہ اپنے ان بندوں کا راستہ ہموار کرتا ہے، جو اس کی طرف چلنا چاہیں ۔ اس کے برعکس، جو لوگ سرکشی کا راستہ اختیار کریں وہ انہیں سرکشی کے راستہ پر دوڑنے کے لیے چھوڑ دیتا ہے۔</p>"
1257,"<p lang=""ur"">نزولِ قرآن کے وقت عرب میں یہ صورت حال تھی کہ مسلمان رسول اللہ صلی اللہ علیہ وسلم کے گرد جمع تھے اور مشرکین بیت اللہ کے گرد۔ اس وقت تک رسول اللہ صلی اللہ علیہ وسلم کے ساتھ عظمتوں کی وہ تاریخ وابستہ نہیں ہوئی تھی جس کو آج ہم جانتے ہیں ۔ لوگوں کو آپ عام انسانوں کی طرح ایک انسان دکھائی دیتے تھے۔ دوسری طرف مسجد حرام ہزاروں برس کی تاریخ کے نتیجہ میں عظمت وتقدس کی علامت بنی ہوئی تھی۔ مشرکین کی نظر میں اپنی تصویر تو یہ تھی کہ وہ ایک مقدس ترین مرکز کے خادم اور آباد کار ہیں ۔ دوسری طرف جب وہ مسلمانوں کو دیکھتے تو اس وقت کے حالات میں ان کو ایسا معلوم ہوتا جیسے کچھ لوگ بس ایک دیوانہ کے پیچھے لگے ہوئے ہیں ۔</p><p lang=""ur"">مگر مشرکین کا یہ خیال سراسر باطل تھا۔ وہ ظواہر کا تقابل حقائق سے کرنے کی غلطی کررہے تھے۔ مسجد حرام کے زائرین کو پانی پلانا، اس کے اندر روشنی اور صفائی کاانتظام۔ کعبہ پر غلاف چڑھا دینا۔ مسجد کے فرش اور دیوار کی مرمت، یہ سب ظاہری نمائش کی چیزیں ہیں ۔ یہ بھلا ان اعمال کے برابر ہوسکتی ہیں جب کہ آدمی اللہ کو پالیتاہے اورآخرت کی فکر میں جینے لگتا ہے۔ وہ اپنی زندگی اور اپنے اثاثہ کو خدا کے حوالے کردیتاہے۔ وہ دوسری تمام بڑائیوں کا انکار کرکے ایک خدا کو اپنا بڑا بنا لیتاہے۔ سچائی کو پانے والے دراصل وہ لوگ ہیں جنھوں نے اس کو معانی کی سطح پر پایا ہو، نہ کہ ظواہر کی سطح پر۔ جو قربانی کی حد تک سچائی سے تعلق رکھنے والے ہوں ، نہ کہ محض سطحی اورنمائشی کارروائیوں کی حد تک۔</p><p lang=""ur"">اللہ سے تعلق کی دو قسمیں ہیں ۔ ایک تعلق وہ ہے جو رسمی عقیدہ کی حد تک ہوتا ہے، جس میں آدمی کچھ دکھاوے کے اعمال تو کرتاہے مگر اپنے کو اور اپنے مال کو خدا کی راہ میں نہیں دیتا۔ دوسرا تعلق وہ ہے جب کہ آدمی اپنے ایمان میں اتنا سنجیدہ ہو کہ اس راہ میں اس کو جوکچھ چھوڑناپڑے وہ اس کو چھوڑ دے اور جو چیز دینی پڑے اس کو دینے کے ليے تیار ہوجائے۔ یہی دوسری قسم کے بندے ہیں جو مرنے کے بعد خدا کے یہاں اعلیٰ ترین انعامات سے نوازے جائیں گے۔</p>"
1259,"<p lang=""ur"">لوگوں کے ليے اپنا خاندان، اپنی جائداد، اپنے معاشی مفادات سب سے قیمتی ہوتے ہیں ۔ انھیں چیزوں کو وہ سب سے زیادہ اهم سمجھتے ہیں ۔ ہر دوسری چیز کے مقابلہ میں وہ ان کو ترجیح دیتے ہیں اور اپنا سب کچھ ان کے اوپر نثار کردیتے ہیں ۔ اس قسم کی زندگی دنیا دارانہ زندگی ہے۔ ایسا آدمی جو کچھ پاتا ہے بس اسی دنیا میں پاتا ہے۔ موت کے بعد والی ابدی دنیا میں اس کے ليے کچھ نہیں ۔ اس کے برعکس، دوسری زندگی وہ ہے جب کہ آدمی اللہ اور رسول کو اور اللہ کی راہ میں جدوجہد کو سب سے زیادہ اہمیت دے اور اس کی خاطر دوسری ہر چیز چھوڑنے کے لیے تیار رہے۔ یہی دوسری زندگی خدا پرستانہ زندگی ہے اور ایسے ہی لوگوں کے ليے آخرت میں ابدی جنتوں کے دروازے کھولے جائیں گے۔</p><p lang=""ur"">ایک زندگی وہ ہے، جو دنیوی تعلقات اور دنیوی مفادات کی بنیاد پر قائم ہوتی ہے۔ دوسری زندگی وہ ہے جو ایمان کی بنیاد پر قائم ہوتی ہے۔ دونوں میں سے جس چیز کو بھی آدمی اپنی زندگی کی بنیاد بنائے، وہ ہمیشہ اس قیمت پر ہوتا ہے کہ وہ اس کی خاطر دوسری چیزوں کو چھوڑ دے۔ وہ کچھ لوگوں سے تعلق قائم کرے اور کچھ دوسرے لوگوں سے بے تعلق ہوجائے۔ وہ کچھ چیزوں کی بقاء اور ترقی میں اپنی ساری توجہ لگادے اور کچھ دوسری چیزوں کی بقاء اور ترقی کے معاملہ میں بے پروا بنا رہے۔ کچھ نقصانات اس کو کسی قیمت پر گوارا نہ ہوں ، وہ جان پر کھیل کر اپنا بہترین سرمایہ خرچ کرکے ان کو بچانے کی کوشش کرے اور کچھ دوسرے نقصانات کو وہ اپنی آنكھوں سے دیکھے مگر ان کے بارے میں اس کے اندر کوئی تڑپ پیدا نہ ہو۔ دنیا ہمیشہ ان لوگوں ملتی ہے جو دنیا کی خاطر اپنا سب کچھ لگا دیں ۔ اسی طرح آخرت صرف ان لوگوں کے حصہ میں آئے گی جو آخرت کی خاطر دوسری چیزوں کو قربان کردیں ۔</p><p lang=""ur"">ترجیح (ایک کو چھوڑ کر دوسرے کو اختیار کرنے کا معاملہ) انتہائی سنگین ہے۔ حتی کہ وہی آدمی کے کفر وایمان کا فیصلہ کرتا ہے۔ خدا کی دنیا میں جس طرح کھلے کافروں کے ليے کامیابی مقدر نہیں ہے اسی طرح ان لوگوں کے ليے بھی یہاں کامیابی کا کوئی امکان نہیں ، جو ایمان کا دعویٰ کریں اور جب نازک موقع آئے تو وہ آخرت پسندانہ روش کے مقابلہ میں دنیا دارانہ روش کو ترجیح دیں ۔ ایسے مدعیانِ ایمان اگر اپنے بارے میں خوش فہمی میں مبتلا ہوں تو ان کو اس وقت معلوم ہوجائے گا جب اللہ اپنا فیصلہ ظاہر کردے گا۔</p>"
1366,"<p lang=""ur"">پیغمبر کا کلام انتہائی محکم دلائل پر مبنی ہوتاہے۔ وہ اپنے غیر معمولی انداز کی بنا پر خود اس بات کا ثبوت ہوتاہے کہ وہ خدا کی طرف سے بول رہا ہے۔ اس کے باوجود ہر زمانہ میں لوگوں نے پیغمبر کا انکار کیا۔ اس کی وجہ انسان کی ظاہر پرستی ہے۔ پیغمبر اپنے معاصرین کی نظر میں عام انسانوں کی طرح بس ایک انسان ہوتاہے۔ اس کے گرد ابھی عظمت کی وہ تاریخ جمع نہیں ہوتی جو بعد کے زمانہ میں اس کے نام کے ساتھ وابستہ ہوجاتی ہے۔ اس لیے پیغمبر کے زمانہ کے لوگ پیغمبر کو محض ایک انسان سمجھ کر نظر اندازکردیتے ہیں۔ وہ پیغمبر کو نہ خدا کے بھیجے ہوئے کی حیثیت میں دیکھ پاتے اور نہ مستقبل میں بننے والی تاریخ کے اعتبار سے اس کا اندازہ کرپاتے جب کہ ہر آدمی اس کی پیغمبرانہ عظمت کو ماننے پر مجبور ہوگا۔</p><p lang=""ur"">پیغمبر کا کلام سراپا اعجاز ہوتاہے جو سننے والوں کو بے دلیل کردیتاہے۔ مگر منکرین اس کی اہمیت کو گھٹانے کے لیے یہ کہہ دیتے ہیں کہ یہ ادبی ساحری ہے۔ وہ دلیل کے میدان میں اپنے آپ کو عاجز پاکر اس کے اوپر عیب لگانے لگتے ہیں۔ اس طرح وہ پیغمبر کے کلام کی صداقت کو مشتبہ کرتے ہیں۔ پیغمبر کا کلام جن لوگوں کو مفتوح کررہا تھا ان کے بارے میں یہ تاثر دیتے ہیں کہ وہ محض سادگی میں پڑے ہوئے ہیں، ورنہ یہ سارا معاملہ الفاظ کے فریب کے سوا اور کچھ نہیں۔ یہ زبان کی جادوگری ہے، نہ کہ کوئی واقعی اہمیت کی چیز۔</p><p lang=""ur"">پیغمبر کا اصل مشن انذار وتبشیر ہے۔ یعنی خدا کی پکڑ سے ڈرانا اور جو لوگ خدا سے ڈر کر دنیا میں رہنے کے لیے تیار ہوں، ان کو جنت کی خوش خبری دینا۔ پیغمبر اس ليے آتاہے کہ لوگوں کو اس حقیقتِ واقعہ سے آگاہ کردے کہ آدمی اس دنیا میں آزاد اور خود مختار نہیں ہے اور نہ زندگی کا قصہ آدمی کی موت کے ساتھ ختم ہوجانے والا ہے۔ بلکہ موت کے بعد ابدی زندگی ہے اور آدمی کو سب سے زیادہ اسی کی فکرکرني چاہیے۔ جو شخص غفلت برتے گا یا سرکشی کرے گا وہ موت کے بعد کی دنیا میں اس حال میں پہنچے گا کہ وہاں اس کے لیے دکھ کے سوا اور کچھ نہ ہوگا۔</p><p lang=""ur"">ظاہر پرست انسان ہمیشہ یہ سمجھتا رہا ہے کہ عزت اور ترقی اس شخص کے لیے ہے، جس کے پاس دنیا کا اقتدار ہے، جو دنیا کی دولت کا مالک ہے۔ پیغمبر بتاتا ہے کہ یہ سراسر دھوکا ہے۔ یہ عزت وترقی تو وہ ہے جو موجودہ عارضی زندگی میں انسانوں کے درمیان ملتی ہے۔ مگر عزت اور ترقی دراصل وہ ہے جو مستقل زندگی میں خدا کے یہاں حاصل ہو۔ وہی عزت وترقی حقیقی ہے اور اسی کے ساتھ دائمی بھی۔</p>"
1368,"<p lang=""ur"">کائنات میں مختلف قسم کی چیزیں ہیں۔ علمی مطالعہ بتاتا ہے کہ ان چیزوں کا ظہور بیک وقت نہیں ہوا بلکہ تدریج کے ساتھ ایک کے بعد ایک ہوا ہے۔ قرآن اس تدریجی تخلیق کو چھ ادوار (periods) میں تقسیم کرتا ہے۔ یہ دَوری تخلیق ثابت کرتی ہے کہ کائنات کی پیدائش شعوری منصوبہ کے تحت ہوئی ہے۔ پھر کائنات کا مطالعہ یہ بھی بتاتا ہے کہ اس کا نظام حد درجہ محکم قوانین کے تحت چل رہا ہے۔ ہر چیز ٹھیک اسی طرح عمل کرتی ہے جس طرح مجموعی تقاضے کے تحت اسے عمل کرنا چاہيے۔ یہ واقعہ اس بات کا واضح ثبوت ہے کہ اس کارخانہ کائنات کا ایک زندہ مدبر ہے جو ہر لمحہ اس کا انتظام کررہا ہے۔</p><p lang=""ur"">کائنات کا یہ حیران کن نظام خود ہی پکار رہاہے کہ اس کا مالک اتنا کامل اور اتنا عظیم ہے جس کے یہاں کسی سفارشی کی سفارش چلنے کا کوئی سوال نہیں۔ کائنات اپنی خصوصیات کے آئینہ میں اپنے خالق کی خصوصیات کو بتارہی ہے۔</p><p lang=""ur"">ساری کائنات میں ’’قسط‘‘ کا نظام قائم ہے۔ یہاں ہر ایک کے ساتھ یہ ہورہا ہے کہ جو کچھ وہ کرتاہے اسی کے مطابق نتیجہ اس کے سامنے آتاہے۔ ہر ایک کو وہی ملتاہے جو اس نے کیا تھا اور ہر ایک سے وہ چھن جاتا ہے جس کے لیے اس نے نہیں کیا تھا۔ زمین کا جو حصہ رات کے اسباب جمع کرے وہاں تاریکی پھیل کر رہتی ہے اور زمین کا جو حصہ روشنی کے اسباب پیدا کرے اس کے اوپر روشن سورج چمک کر رہتاہے۔</p><p lang=""ur"">یہ مادی نتائج کا حال ہے۔ مگر اخلاقی نتائج کے معاملہ میں دنیا کی تصویر بالکل مختلف نظر آتی ہے۔ انسان نیکی کرتا ہے اور اس کو نیکی کا پھل نہیں ملتا۔ انسان سرکشی کرتا ہے مگر اس کی سرکشی اپنا نتیجہ دکھائے بغیر جاری رہتی ہے۔ خالق کی جو مرضی اس کی دوسری مخلوقات میں چل رہی ہے اس کی وہی مرضی انسان کے معاملات میں کیوں ظاہر نہیں ہوتی۔</p><p lang=""ur"">اس کا جواب یہ ہے کہ انسان کی زندگی میں خدائی انصاف کے ظہور کو خدا نے بعد کو آنے والی دنیا کے ليے موخر کردیا ہے۔ پہلی زندگی انسان کو عمل کے لیے دی گئی ہے، دوسری زندگی اس کو اپنے عمل کا نتیجہ پانے کے لیے دی جائے گی۔ اور دوسری زندگی کا ظہور یقیناً اتنا ہی ممکن ہے جتنا پہلی زندگی کا ظہور۔</p>"
1370,"<p lang=""ur"">سورج ہماری زمین سے نہایت درست فاصلہ پر قائم ہے، یہی وجہ ہے کہ وہ ہمارے لیے روشنی اور حرارت جیسی نعمتوں کا خزانہ بناہوا ہے۔ اگر اس انداز ہ میں فرق ہوجائے تو سورج ہمارے لیے سورج نہ رہے بلکہ آگ کي جہنم بن جائے، وہ زندگی کے بجائے موت کا پیغام ثابت ہو۔ چاند ایک حد درجہ ریاضیاتی حساب کے مطابق اپنے مدار پر ٹھیک ٹھیک گردش کرتاہے۔ اسی بنا پر یہ ممکن ہوتاہے کہ چاند بذات خود بے نور ہونے کے باوجود ہمارے لیے نہ صرف ٹھنڈی روشنی دے بلکہ مہینہ اور سال کی قدرتی تقویم بھی فراہم کرے۔ یہ فلکیاتی نشانیاں ثابت کرتی ہیں کہ اس کائنات میں گہری مقصدیت ہے، اور مقصدیت والی کائنات کا آخری انجام بے مقصد نہیں ہوسکتا۔</p><p lang=""ur"">پھر ہماری دنیا میں رات کے بعد دن کا آنا مادی تمثیل کی زبان میں اس اخلاقی حقیقت کو بتا رہا ہے کہ موجودہ دنیا میں یہ قانون نافذ ہے کہ تاریکی کے بعد روشنی پھیلے، اندھیرے کے بعد اجالے کا ظہور ہو۔ یہاں حقوق کی پامالی کے بعد حقوق کی ادائیگی کا نظام آنے والا ہے۔ انسان کی سرکشی کی جگہ خدائی انصاف کو غلبہ ملنے والا ہے۔ یہاں اس وقت کا آنا مقدر ہے جب کہ دھاندلی ختم ہواور حق کے اعتراف کا ماحول چاروں طرف قائم ہو جائے۔</p><p lang=""ur"">آخرت کی حقیقتوں کو خدا نے نشانیوں کے انداز میں ظاہر کیا ہے۔بالفاظ دیگر، خدا موجودہ دنیا میں دلیل کے روپ میں ظاہر ہوتا ہے، نہ کہ محسوس مشاہدہ کے روپ میں۔ پھر خدا جس روپ میں اپنا جلوہ دکھاتا ہے اسی روپ میں ہم اس کو پاسکتے ہیں ،نہ کہ کسی اور روپ میں۔</p><p lang=""ur"">خدا نے اس دنیا میں ہدایت کے راستے کھول رکھے ہیں مگر یہ ہدایت انھیں کا مقدر ہے جو خدائی نقشہ کے مطابق اس کی پیروی کرنے کے لیے تیار ہوں۔ یہاں وہی لوگ صحیح راستہ پر چلنے کی توفیق پائیں گے جو دلیل کی زبان میں بات کو سمجھنے اور ماننے کے لیے تیار ہوں۔ جو لوگ سچی دلیل کے آگے نہ جھکیں وہ گویا خدا کے آگے نہیں جھکے۔ انھوں نے خدا کو نہیں مانا۔ ایسے لوگوں کو اپنے لیے جہنم کے سوا کسی اور چیز کا انتظار نہ کرنا چاہیے۔</p><p lang=""ur"">زمین و آسمان میں اگر چہ بے شمار نشانیاں پھیلی ہوئی ہیں مگر وہ انھیں لوگوں کے لیے سبق بنتی ہیں جو ڈر رکھنے والے ہیں۔ ڈریا اندیشہ وہ چیز ہے جو آدمی کو سنجیدہ بناتا ہے۔ جب تک آدمی کسی معاملہ میں سنجیدہ نہ ہو وہ اس معاملہ پر پورا دھیان نہیں دے گا اور نہ اس کے پہلوؤں کو سمجھے گا— پوری کائنات ایک زبردست تخلیقی توازن میں جکڑی ہوئی ہے۔ یہ اس بات کا کھلا ہوا اشارہ ہے کہ کائنات کا مالک ایسا مالک ہے جو انسان کو پکڑنے کی طاقت رکھتا ہے۔ اسی طرح پہلی زندگی جس کا ہم تجربہ کر رہے ہیں وہ اس کا یقینی ثبوت ہے کہ دوسری زندگی بھی ممکن ہے۔ موجودہ دنیا میں مادی نتائج کا نکلنا مگر اخلاقی نتائج کا نہ نکلنا تقاضا کرتاہے کہ ایک اور دنیا بنے جہاں اخلاقی نتائج اپنی پوری صورت میں ظاہر ہوں۔ یہ سب انتہائی محکم باتیں ہیں مگر ان کا محکم ہونا وہی شخص جانے گا جو اندیشہ کی نفسیات کے تحت زندگی کے معاملہ کو دیکھتا ہو۔</p>"
1374,"<p lang=""ur"">جہنم کس کے لیے ہے — ان لوگوں کے لیے جو اس دن کو بھولے ہوئے ہوں جب کہ خدا سے ان کا سامنا ہوگا۔ جو آخرت کی ابدی نعمتوں کے مقابلہ میں دنیا کی عارضی چیزوں پر راضی ہوگئے ہوں۔ جن کا یہ حال ہو کہ دنیا میںانھیں جو کچھ امتحان کے طورپر ملا ہے اسی پر وہ مطمئن ہوجائیں۔ جو غیر خدائی چیزوں میںاتنا دل لگالیں کہ خدا کی طرف سے ظاہر کی جانے والی حقیقتوں سے غافل ہوجائیں۔ یہ سب خدا کے نزدیک جہنمی راستوں میں چلنا ہے، اور جو لوگ جہنمی راستوں میں چل رہے ہوں وہ آخر کار جہنم کے سوا اور کہاں پہنچیں گے۔</p><p lang=""ur"">’’اللہ انھیں ان کے ایمان کی وجہ سے جنت کی منزل تک پہنچائے گا‘‘ اس سے معلوم ہوا کہ ایمان آدمی کے لیے رہنمائی ہے۔ وہ آدمی کو غلط راہوں سے بچا کر صحیح راستہ پر چلاتا رہتا ہے، یہاں تک کہ اس کو حقیقی منزل تک پہنچا دیتاہے۔</p><p lang=""ur"">ایمان خدا کی دریافت ہے۔ جس آدمی کو ایمان حاصل ہوجائے اس کو علم کا سرا ہاتھ آجاتا ہے، وہ اس قابل ہوجاتا ہے کہ ہر معاملہ میں صحیح مقام سے اپنی سوچ کاآغاز کرسکے۔ وہ فکری بے راہ روی سے بچ کر فکری صحت کا مالک بن جائے۔ مزید یہ کہ خدا کو ماننا کسی کتابی فلسفہ کو ماننا نہیں ہے۔ یہ ایک زندہ خدا کو ماننا ہے جو بالآخر تمام انسانوں کو اپنے یہاں جمع کرکے ان کا حساب لینے والا ہے۔ اس طرح ایمان آدمی کے اندر اپنے انجام کے بارے میں اندیشہ کی کیفیت پید کرکے اس کو انتہائی سنجیدہ انسان بنا دیتا ہے۔ وہ اپنے کو مجبور پاتا ہے کہ اپنی تمام کارروائیوں کو صحیح اور غلط کی روشنی میں دیکھے اور صرف صحیح رخ پر چلے اور غلط رخ پر چلنے سے ہمیشہ پرہیز کرے۔</p><p lang=""ur"">اس طرح ایمان آدمی کو صحیح فکر بھی دیتا ہے اور اسی کے ساتھ وہ قوت تمیز بھی جو اس کے لیے مستقل عملی رہنما بن جائے۔</p><p lang=""ur"">آخرت کی جنت ان لوگوں کے لیے ہے جنھوں نے دنیا میں اپنے آپ کو اس کا مستحق ثابت کیا ہو۔ آخرت خدا کے براہِ راست جلوؤں میں سرشار ہونے کا مقام ہے، وہاں بسنے کا موقع صرف ان لوگوں کو ملے گا جو دنیا میں خداکے بالواسطہ جلوؤں سے سرشار ہوئے تھے۔ آخرت میں لوگوں کے دل ایک دوسرے کے لیے سلامتی اور خیر خواہی کے جذبات سے بھرے ہوئے ہوں گے، اس لیے وہاں کی آبادی میںوہی لوگ جگہ پائیں گے جنھوں نے دنیا میں اس بات کا ثبوت دیا تھا کہ دوسروں کے لیے ان کے دل میں سلامتی اور خیر خواہی کے سوا کوئی دوسرا جذبہ نہیں۔</p>"
1375,"<p lang=""ur"">گھوڑا ایک نہایت وفادار جانور ہے۔ وہ اپنے مالک کے لیے اپنے آپ کو آخری حد تک قربان کردیتا ہے، حتی کہ جنگ کے میدان میں بھی وہ اپنے مالک کا ساتھ نہیں چھوڑتا۔ یہ گویا ایک علامتی مثال ہے جو انسان کو بتاتی ہے کہ اسے کیسا بننا چاہيے۔ انسان کو بھی اپنے رب کا اسی طرح وفادار بننا چاہيے جیسا کہ گھوڑا انسان کا وفادار ہوتا ہے۔ مگر عملاً ایسا نہیں۔</p><p lang=""ur"">اس دنیا میں جانور اپنے مالک کا شکر گزار ہے مگر انسان اپنے رب کا شکر گزار نہیں یہاں جانور اپنے مالک کا حق پہچانتا ہے مگر انسان اپنے رب کا حق نہیں پہچانتا۔ یہاں جانور اپنے مالک کی اطاعت میں سرگرم ہے۔ مگر انسان اپنے رب کی اطاعت میں سرگرم نہیں۔</p><p lang=""ur"">انسان اسی جانور کی قدر کرتا ہے جو اس کا وفادار ہو۔ پھر کیسے ممکن ہے کہ وہ اس راز کو نہ جانے کہ خدا کے یہاں وہی انسان قابلِ قدر ٹھہرے گا جو خدا کی نظر میں اس کا وفادار ثابت ہو۔ مگر مال کی محبت اس کو اندھا بنا دیتی ہے۔ وہ ایک ایسی حقیقت کو جاننے سے محروم رہتا ہے جس کا وہ خود اپنے قریبی حالات میں تجربہ کرچکا تھا۔</p>"
1376,"<p lang=""ur"">خدا کا قانون یہ ہے کہ کوئی شخص قابل انعام عمل کرے تو اس کا عمل فوراً اس کے اعمال نامہ میں شامل کردیا جاتا ہے۔ لیکن اگرکوئی شخص قابل سزا فعل کا ارتکاب کرتاہے تو خدا اس کو ڈھیل دیتا ہے تاکہ وہ کسی نہ کسی موڑ پر متنبہ ہو کر اپنی اصلاح کرلے۔ خدا کا یہ قانون انسان کے لیے بہت بڑی رحمت ہے، ورنہ انسان اتنا ظالم ہے کہ وہ ہر وقت برائی کرنے پر آمادہ رہتاہے، اور اگر لوگوں کو ان کی برائیوں پر فوراً پکڑا جانے لگے تو ان کی مہلتِ عمر بہت جلد ختم ہوجائے اور زمین کی پشت چلنے والے انسانوں سے خالی ہوجائے۔</p><p lang=""ur"">دنیا کی زندگی میں سرکش وہ لوگ بنتے ہیں جو دنیا میں یہ سمجھ کر رہیں کہ مرنے کے بعد انھیں خدا کا سامنا نہیں کرنا ہوگا۔ جو پکڑ کے اندیشہ سے خالی ہو کر زندگی گزارتے ہیں،جو سمجھتے ہیں کہ وہ آزاد ہیں کہ جو دھاندلی چاہیں کریں اور جو فساد چاہیں پھیلائیں۔ حقیقت یہ ہے کہ لوگوں کے درمیان سچائی اور انصاف کے ساتھ معاملہ کرنے کا ایک ہی حقیقی محرک ہے، اور وہ یہ کہ آدمی یہ سمجھے کہ سب طاقت وروں کے اوپر ایک طاقت ور ہے۔ ہر آدمی اس کے آگے بے بس ہے۔ وہ ایک دن تمام انسانوں کو پکڑ ے گا اور ہر ایک مجبور ہوگا کہ اپنے بارے میں اس کے فیصلہ کو تسلیم کرے۔</p><p lang=""ur"">دنیا کا نظام اس طرح بنا ہے کہ آدمی بار بار کسی نہ کسی تکلیف یا حادثہ کی زد میں آجاتا ہے ، آدمی محسوس کرنے لگتاہے کہ خارجی طاقتوں کے مقابلہ میں وہ بالکل بے بس ہے۔اُس وقت آدمی بے اختیار ہو کر خدا کو پکارنے لگتا ہے۔ وہ خدا کی قدرت کے مقابلہ میں اپنے عجز کا اعتراف کرلیتا ہے۔ مگر یہ حالت صرف اس وقت تک رہتی ہے جب تک وہ مصیبتوں کی گرفت میں ہو، مصیبت سے نجات پاتے ہی وہ دوبارہ ویسا ہی غافل اور سرکش بن جاتا ہے جیسا وہ پہلے تھا۔ ایسے لوگوں کے اظہار بندگی کو خدا تسلیم نہیں کرتا۔ کیوں کہ اظہار بندگی وہ مطلوب ہے جو آزادانہ حالات میں کی جائے، مجبورانہ حالات میں ظاہر کی ہوئی بندگی کی خدا کے نزدیک کوئی قیمت نہیں۔</p><p lang=""ur"">آدمی ایک توجیہہ پسند مخلوق ہے۔ وہ ہر عمل کا ایک جواز تلاش کرتا ہے۔ اگر آدمی سرکشی کو اپنے لیے پسند کرلے تو اس کا ذہن بھی اسی طرف مڑ جائے گا۔ وہ عملاً سرکشی کرے گا اور اس کا ذہن اس کی سرکشی کو درست ثابت کرنے کے لیے اس کو خوب صورت الفاظ فراہم کرتارہے گا۔ اسی کا نام تزئین اعمال ہے۔ آدمی اپنی غلطیوں کو خوش نما الفاظ میں بیان کرکے اپنے کو مطمئن کرلیتاہے کہ وہ حق پر ہے۔ مگر یہ ایسا ہی ہے جیسے کوئی شخص آگ کا انگارہ اپنے ہاتھ میں لے لے اور سمجھے کہ وہ اس کو نہیں جلائے گا، کیوں کہ اس کا نام اس نے سرخ پھول رکھ دیا ہے۔</p>"
