id,text,foot_notes
29,"Сол  / Аллаһ /  сендерге жерді төсеніш, аспанды бір құрылым етіп жаратты. Әрі аспаннан су түсіріп, сол арқылы сендерге ризық ретінде өнімдерді шығарды. Енді біле тұра, Аллаһқа ешкімді  / серік қосып / ,теңестірмеңдер.",
30,"Ал, егер құлымызға түсіргенімізден күмәнда болсаңдар, сол түсіргенімізге ұқсас бір сүре келтіріңдер әрі Аллаһтан өзге куәларыңды  шақырыңдар, егер шын сөзді болсаңдар.",
31,"Ал, егер мұны жасамасаңдар, - сендер оны ешқашан жасай алмайсыңдар, ендеше, отыны адамдар және тастар болатын Оттан қорқыңдар. Ол кәпірлер үшін әзірленген.",
32,"/ Ей, Мұхаммед! /  Иманға келген және ізгі амал жасағандарды сүйіншіле: оларға астынан өзендер ағып жататын Жәннаттағы  бақтар бар. Оларға оның жемісінен бір ризық берілген сайын олар: «Бұл бізге бұрын да берілген еді», - дейді. Оларға  / Жәннатта /  оның ұқсасы беріледі. Әрі олар үшін онда тап-таза жұбайлар бар. Олар онда мәңгі қалады.",
33,"Ақиқатында, Аллаһ масаны және одан да арғысын мысал етіп келтіруден ұялмайды. Иманға келгендер болса, оның  / бұл мысалдың /  өздерінің Раббысынан  / келген /  ақиқат екенін біледі. Ал, күпірлікеткендер: «Аллаһ осы мысал арқылы нені қалады?» - дейді. Ол осы арқылы көбін адастырып, әрі онымен көбін тура жолға түсіреді. Бірақ, Ол онымен бұзықтардан басқаны адастырмайды.",
34,"Олар  / бұзықтар /  , Аллаһқа берген серттерін бекіткеннен кейін бұзады және Аллаһ үзбей сақтауды бұйырғанды үзеді, әрі жер бетінде бұзу-бүлдірушілік жасайды. Міне, солар - зиянға ұшырайтындар.",
35,"Сендер Аллаһқа қалай күпірлік етесіңдер? Өлі  / жоқ /  едіңдер, Ол сендерді тірілтті. Кейін өлтіріп,  тірілтеді, одан соң Оған қайтарыласыңдар.",
36,"Ол  / Аллаһ /  сондай, сендер үшін жер бетіндегі барлық нәрселерді жаратқан. Кейін аспанға  / оны жаратуға /  назар аударып, оны жеті аспан етіп жасады. Ол - барлық нәрсені Білуші.",
37,"Кезінде Раббың періштелерге: «Мен жер бетінде бір халифа жасаймын!» - деді. Періштелер: «Онда  / жерде /  бұзу-бүлдірушілік жасап, қан төгетін біреуді жасайсың ба? Ал, біз Сені мақтап, ұлықтаймыз және  / барлық кемшіліктен / пәк деп білеміз», - деді. Аллаһ: «Мен сендердің білмегендеріңді білемін!»-деді.",
38,"Әрі Ол  / Аллаһ / , Адамға барлық атауларды үйретті, кейін оларды періштелерге көрсетіп: «Шын сөзді болсаңдар, Маған мыналардың  / осы нәрселердің /  аттарын айтып беріңдер», - деді.",
39,"Олар: «Сен  / барлық кемшіліктен /  пәксің! Бізде, Сен үйреткеннен басқа білім жоқ. Шын мәнінде, Сен бәрін Білуші, аса Данасың!» - деді.",
40,"/ Аса ұлы Аллаһ / : «Ей, Адам! Оларға атауларын айтып бер»,- деп айтты. Сонда  / Адам /  оларға ол нәрселердің атауларын айтып бергенде,  / Аллаһ / : «Мен сендерге аспандардың және жердің   ғайып нәрселерін білемін, сондай-ақ, сендердің нені ашық, нені жасырын істегендеріңді білемін деп айтпадым ба?» - деді.",
41,"Әрі сонда періштелерге: «Адамға сәжде қылыңдар», - дедік. Сол кезде періштелер сәжде қылды. Тек Ібіліс бас тартып, өзін жоғары қойды да кәпірлерден болды.",
42,"Әрі Біз: «Ей, Адам! Сен және жұбайың жәннатта тұрыңдар. Одан  / жемістерінен /  ұнатқандарыңша, қалаған жерінен жеңдер, бірақ мына ағашқа жақындамаңдар. Онда әділетсіздерден боласыңдар», - дедік.",
43,"Шайтан ол екеуін одан сүріндіріп, қателестірді, сөйтіп оларды болған мекендерінен шығарды. Біз: «Түсіңдер! Сендер бір-біріңе жаусыңдар. Жерде сендер үшін бір мерзімге дейін тұрақ және пайдалану бар», - дедік.",
44,"Сол кезде Адам Раббысынан бір сөздерді қабыл алып  / кешірім сұрағанда / , Ол оның күнәсіне өкініп, Өзіне бойсұнуға қайтуын  / тәубесін /  қабыл алды. Анығында, Ол - тәубені қабыл етуші, ерекше Мейірімді.",
45,"«Барлығың одан  / Жәннаттан /  түсіңдер. Менен сендерге тура жол келген кезде, кім Менің тура жолыма ерсе, оларға ешбір қорқыныш жоқ әрі олар қайғырмайды», - дедік.",
46,"Ал, аяттарымызға күпірлік еткендер  / қарсы келгендер /  және өтірік деп санағандар, міне, солар - Отқа  / тозаққа /  түсетіндер. Олар - онда мәңгі қалушылар.",
47,"Ей, Исраил ұрпақтары! Менің сендерге берген игілігімді еске алыңдар және Менің сертіме берік болыңдар, Мен де сендерге берген сертті сақтаймын. Әрі Менен ғана қорқыңдар.",
48,"Әрі өздеріңдегінің  / Тәураттың /  шындығын дәлелдеуші етіп, Мен түсіргенге  / Құранға /  сеніңдер әрі оған күпірлік етушілердің  / мойындамаушылардың /  алдыңғыларынан болмаңдар. Аяттарымды түкке тұрғысыз бағаға сатпаңдар және тек Менен қорқып, сақтаныңдар.",
49,Ақиқатты жалғанмен бүркемеңдер және ақиқатты біле тұрып жасырмаңдар.,
50,"Әрі намазды толық орындаңдар, зекетті беріңдер және рукуғ етушілермен бірге рукуғ етіңдер.",
51,"Сендер Кітапты  / Тәуратты /  оқи тұра, адамдарды игілікке бұйыра отырып, өздеріңді ұмытасыңдар ма? Ақылдарыңды істетпейсіңдер ме?",
52,"Сабыр және намаз арқылы  / Аллаһтан /  жәрдем тілеңдер. Шындығында, ол  / намаз /  бойсұна беріліп тұратындардан басқаларға өте ауыр келеді,",
53,"солар, өздерінің Раббысымен жолығатындықтарына әрі Оған қайтушы екендіктеріне айқын сенетіндер.",
54,"Ей, Исраилдің ұрпақтары! Сендерге берген игілігімді және сендерді әлемдерден артық еткенімді еске алыңдар.",
55,"Біреу өзге біреуге ешқандай пайда бермейтін, шапағат етуі  / араға түсуі / қабыл етілмейтін әрі одан  / күнәсін өтейтін /  төлем алынбайтын және оларға көмек берілмейтін Күннен сақтаныңдар.",
56,"Кезінде Біз сендерді ауыр азапқа салған - ұлдарыңды бауыздап, әйелдеріңді тірі қалдыратын - Фиръаунның әулетінен құтқардық. Мұнда сендер үшін өздеріңнің Раббыңнан ұлы сынақ бар.",
57,"Әрі кезінде сендер үшін теңізді қақ айырып, құтқардық та, фиръаун тобын көз алдарыңда суға батырдық.",
58,"Әрі сол уақытта Мұсаға қырық түн белгіледік. Содан соң  / ол кеткен кезде /  сендер оның артынан әділетсіздік етіп, бұзауды  / құдай етіп /  алдыңдар.",
59,"Содан кейін, шүкір етулерің  / Аллаһтың берген игіліктеріне алғыс білдірулерің үшін сендерді кешірдік.",
60,Әрі сол кезде сендердің тура жолға түсулерің үшін Біз Мұсаға Кітапты  / Тәуратты / және фурқанды(жақсы – жаманды айырушы) бердік.,
61,"Әрі сонда Мұса еліне: «Әй, елім! Ақиқатында, сендер бұзауды құдай етіп алумен өздеріңе әділетсіздік жасадыңдар! Енді күнәларың үшін өздеріңнің Жаратушыңа бойсұнуға қайтып  / тәубе қылып /  өздеріңді өлтіріңдер. Осыны істеулерің Жаратушыңыздың алдында өздерің үшін қайырлы»,- деді. Сонда  / Аллаһ /  күнәларыңа шынайы өкініп, Өзіне бойсұнуға қайтуларыңды  / тәубелеріңді /  қабыл етті. Әлбетте, Ол - тәубені қабыл етуші, ерек­ше Мейірімді.",
62,"Әрі сол кезде сендер: «Ей, Мұса!Аллаһты ашық көрмейінше, саған сенбейміз», - дедіңдер. Сонда сендерге, өздерің қарап тұрған кездеріңде найзағай тиді.",
63,"Содан кейін, өлгендеріңнен соң, сен­дерді шүкір етулерің  / берген игіліктерімізге алғыс білдірулерің /  үшін қайта тірілттік.",
64,"Әрі сендерге бұлтты көлеңке етіп, мәнн (ол аса қиындықсыз табуға болатын азық – түлік өнімдері) және сәлуәні (Бөдене секілді құс) түсіріп: «Біз сендерге ризық етіп берген жақсы нәрселерден жеңдер», - дедік. Ал, олар Бізге әділетсіздік етпеді, алайда өздеріне әділетсіздік жасады.",
65,"Әрі сол кезде оларға: «Осы кентке кіріңдер де оның қалаған жерінен емін-еркін жеңдер. Ал  / кентке /  қақпадан иілген халде кіріп: «Хытта»  / күнәмізді кешір /  деп айтыңдар. Біз сонда күнәларыңды кешіреміз әрі ықыласпен жақсылық істеушілерге  / сыйларын /  арттырамыз», - дедік.",
66,"Сонда әділетсіздік жасағандар өздері - не айтылған сөзді басқа сөзге ауыстырды.Сондықтан Біз әділетсіздік істеушілерге, бұзықтықтары  / бойсұнбаулары /  себепті, аспаннан азап түсірдік.",
67,"Әрі кезінде Мұса елі үшін су сұрағанда, Біз: «Таяғыңмен тасты ұр», - дедік. Одан он екі бұлақ жарып шықты. Сөйтіп адамдардың әрбірі өздерінің су алатын жерін білетін болды.  / Оларға: /  «Аллаһтың берген ризығынан жеп-ішіңдер және жер жүзінде бұзу-бүлдірушілік жасап жүрмеңдер», - делінді.",
68,"Әрі сонда сендер: «Ей, Мұса! Біз бір-ақ түрлі тамаққа шыдай алмаймыз. Біз үшін Раббыңнан тіле, бізге жерде өсетін көкөнісінен, қиярынан, сарымсағынан, бұршағынан және пиязынан шығарып берсін», - дегендеріңде ол: «Сендер жақсы нәрсені төмен нәрселерге ауыстырасыңдар ма? Кез келген қалаға түсіңдер, сендерге сонда сұрағандарың бар», - деді. Сонда оларға қорлық пен жоқшылық түсірілді әрі Аллаһтың ашуына ұшырады. Мұның себебі - олардың Аллаһтың белгілеріне күпірлік етулері  / оны теріске шығарулары / әрі пайғамбарларды жазықсыз өлтірулері. бұл - олардың бойсұнбаулары мен шектен шыққандықтары үшін.",
69,"Ақиқатында, иманға келгендердің, сондай-ақ иудей, христиан және сабийлерден  (Аллаһқа сенетін, бірақ шариғаттары болмаған халық) Аллаһқа әрі Ақирет күніне сеніп, ізгі амал жасағандарының сыйлары - олардың Раббысында. Оларға ешбір қорқыныш жоқ әрі олар қайғырмайды.",
70,"Әрі кезінде Біз сендерден серт алдық және үстеріңнен тауды көтеріп тұрып: «Біз сендерге бергенді     мықты ұстанып, оның ішіндегіні еске алыңдар тақуалық етулерің үшін», - дедік.",
71,"Содан кейін, сендер бұрылып кеттіңдер. Егер де сендерге Аллаһтың кеңшілігі мен мейірімі болмағанда, зиян шегушілерден болар едіңдер.",
72,"Әрі сендер өздеріңнен сенбі күніне қатысты шектен шыққандарды білдіңдер. Бізоларға: «Жексұрын маймыл болыңдар», - дедік.",
73,"Біз мұны сол кездегілерге және олардан кейінгілерге көрнекі жаза, ал тақуалар үшін насихат еттік.",
74,"Әрі кезінде Мұса өз еліне: «Аллаһ сендерге бір сиырды бауыздауды бұйырады»,- деген еді.  / Олар / : «Бізді мазақ етіп тұрсың ба?» - деді. Мұса: «Надандардан болудан Аллаһқа сиынып, қорғауын сұраймын»,- деді.",
75,"Олар: «Біз үшін Раббыңнан сұра, оның қандай екенін түсіндіріп берсін», - деді.
 / Мұса: /  «Ол  / Аллаһ /  айтты: «Ол кәрі де, жас та емес, осы екеуінің ортасындағы бір сиыр», - деп. Енді өздеріңе бұйырылғанды орындаңдар», - деді.",
76,"Олар: «Біз үшін Раббыңнан сұра, бізге оның өңі қандай екенін түсіндіріп берсін»,- деді.  / Мұса: /  «Ол айтты: «Ол өңі ашық сары түсті сиыр, көрушілерді сүйсіндіреді», - деп»,- деді.",
77,"Олар: «Біз үшін Раббыңнан сұра, бізге оның қандай екенін түсіндіріп берсін. Өйткені бізге сиырлар бір-біріне ұқсас секілді. Аллаһ қаласа, тура жолда боламыз.», - десті.",
78,"/ Мұса: /  «Ақиқатында, Ол: «Ол жер жыртуға жегілмеген және егін суғармаған, дені сау, бойында еш дағы жоқ сиыр», - деп айтты», - деді. Олар: «Міне, енді шындықты әкелдің», - деді. Сөйтіп, олар оны бауыздады, дегенмен олар оны орындамауға жақын еді.",
79,"Міне, сендер біреуді өлтіріп, сол жөнінде тартыстыңдар. Ал, Аллаһ - жасырғандарыңды әшкере етуші.",
80,"Біз: «Оны  / мүрдені /  сойылған сиырдың бір бөлігімен ұрыңдар», - дедік. Осылай Аллаһ өліктерді тірілтеді және ақылды істетіп, ұғынуларың үшін Өз белгі- мұғжизаларын көрсетеді.",
81,"Содан кейін де жүректерің қатайды. Олар тас секілді немесе одан да қатты. Шын мәнінде, бір тастар бар, олардан бұлақтар жарып шығады. Кейбірі қақ бөлініп, одан су шығады. Әрі ақиқатында, ол тастардың кейбірі Аллаһтанқорыққанынан құлайды. Аллаһ сендердің не істеп жатқандарыңнан ғапыл  / қапы қалушы / емес.",
82,"Сендер  / мұсылмандар / , шынымен олардың өздеріңе сенулерін үміт етесіңдер ме? Негізінде, олардың бір тобы Аллаһтың Сөзін тыңдап, оны түсінгендерінен кейін, біле тұрып өзгертетін еді.",
83,"Олар иманға келгендерге кездессе: «Біз де сендік», - дейді. Ал, егер бір-бірімен оңаша қалса: «Аллаһтың сендерге ашып бергенін, өздеріңнің Раббыңның алдында сендерге қарсы айғақ     келтіруі үшін оларға айтып бересіңдер ме? Шынымен ақылдарың жетпей ме?» - деседі.",
84,"Ал, олар өздерінің нені жасырып, нені әшкере еткенін Аллаһтың білетінін білмей ме?",
85,"Әрі олардың ішінде Кітапты  / Тәуратты /  білмейтін, бос қиялға еретін сауатсыздар да бар. Ал, олар тек жорамалдайды .",
86,"Кітапты  / Тәуратты /  өз қолдарымен  / бұрмалап /  жазып, содан кейін онымен  / дүниелік /  болмашы бағаны сатып алу үшін: «Бұл - Аллаһтан  / келген / », - дейтіндерге қасірет бар! Қолдарымен жазғандары үшін оларға үлкен қасірет бар! Әрі табыстары үшін де оларға үлкен қасірет бар!",
87,"Әрі олар: «От бізге санаулы күндер ғана тиеді», - деді.  / Ей, Мұхаммед! /  Айт: «Аллаһтан уәде алдыңдар ма? Аллаһ уәдесін ешқашан бұзбайды. Аллаһтың атынан білмейтіндеріңді айтасыңдар ма?» - деп.",
88,"Жоқ, олай емес! Кім жамандық істесе және күнәсі оны орап алса, міне, солар - Отта  / тозақта /  болатындар. Олар онда мәңгі қалады.",
89,"Ал, иманға келген және ізгі амал жасағандар, бұлар - Жәннатқа кіретіндер.Олар онда мәңгі қалады.",
90,"Кезінде Исраил ұрпақтарынан: «Аллаһтан басқаға құлшылықжасамайсыңдар, ата-анаға, туысқандарға, жетімдерге және кедейлерге жақсылық істейсіңдер, адамдарға жақсы сөз айтасыңдар, намазды  / барлық шарттарын сақтап, беріле /  толық орындайсыңдар және зекетті бересіңдер», - деп уәдесін алдық. Содан кейін азғантайыңнан өзгелерің,  / ол серттен /  бас тартқан күйде, теріс айналдыңдар.",
91,"Әрі сонда, сендерден: «өздеріңнің  / бір-біріңнің /  қандарыңды төкпейсіңдер және қоныстарыңнан шығармайсыңдар», - деп уәде алдық. Кейін өздерің куәлік беріп, мойындадыңдар.",
92,"Содан соң да сендер өздеріңді  / бір-біріңді /  өлтірудесіндер, өздеріңнен бір бөлікті қоныстарыңнан шығарудасындар, оларға қарсы бір-біріңе күнә және дұшпандықтакөмектесесіңдер. Олар  / діндестерің /  сендерге тұтқын болып келсе, оларға төлем беріп құтқарудасыңдар.Ал, негізінде, сендерге оларды қоныстарынан шығаруға тыйым салынған  / болатын / . Сонда сендер Кітаптың бір бөлігіне сеніп, ал басқа бөлігіне күпірлік етесіңдер ме  / қарсы келесіңдер ме / ? Сендерден осыны істегендерге бұл өмірде қорлықтан басқа қайтарым жоқ. Ал, Қайта тірілу күні олар азаптың ең ауырына ұшыратылады. Аллаһ сендердің не істеп жатқандарыңнан ғапыл  / қапы қалушы /  емес.",
93,"Міне, осылар - осы дүниелік өмірді соңғы, мәңгілік өмір  / ақирет /  орнына сатып алғандар. Олардан азап жеңілдетілмейді әрі оларға көмек те берілмейді.",
94,"Ақиқатында, Біз Мұсаға Кітапты  / Тәуратты /  бердік және оның соңынан пайғамбарларды жалғасты түрде жібердік. Мәриям ұлы Исаға да анық белгілер беріп, оны Рухул құддуспен / Жәбірейіл періштемен /  қуаттадық. Сендерге бір Елші көңілдерің қаламағанды әкелген сайын, тәкаппарланып, өздеріңді жоғары санамадыңдар ма? Сөйтіп  / елшілердің /  бір бөлігін өтірікке шығардыңдар да бір бөлігін өлтірдіңдер.",
95,"Әрі олар «Жүрегіміз жабылған»,- деді. Жоқ, олай емес, Аллаһ оларды күпірліктері  / имансыздықтары /  үшін қарғысқа ұшыратты. Олардың азы ғана иманға келді.",
96,"Сондай-ақ, оларға Аллаһтан өздеріңдегінің / Тәураттың /  шын екендігін дәлелдеуші Кітап  / Құран /  келді. Олар бұрын сондай күпірлік еткендерге  / имансыздарға /  қарсы жеңіс тілейтін. Ал, қашан оларға өздерінің танығаны келген кезде, оған өздері күпірлік етті  / сенбеді / . Кәпірлерге Аллаһтың лағнеті болсын!",
97,"Олар Аллаһтың Өз кеңшілігінен құлдарының қалағанына түсіргеніне  / Құранға /  іштарлық етіп, Аллаһтың түсіргеніне күпірлік ету  / қарсыкелу /  арқылы өз жандарының орнына айырбастап алғандары қандай жаман. Сөйтіп, олар  / Аллаһтың /  қаһары үстіне тағы да қаһарға ұшырады. Кәпірлер үшін қорлаушы азап бар.",
98,"Оларға: «Аллаһтың түсіргеніне  / Құранға /  сеніңдер», - деп айтылса, олар: «Біз өзімізге түсірілгенге  / Тәуратқа /  сенеміз», - деп, одан кейін түсірілгенге күпірлік етеді  / мойындамайды, қарсы болады / . Ал, ол  / Құран /  - ақиқат және оларға түскенді растаушы.  / Ей, Мұхаммед! /  Айт: «Егер иманды  / мүмін / болсаңдар, неге бұрын Аллаһтың пайғамбарларын өлтірдіңдер?» - деп.",
99,"Ақиқатында, сендерге Мұса анық дәлелдер келтірді. Одан кейін сендер әділетсіздік істеп, бұзауды  / қудай етіп / алдыңдар.",
100,"Кезінде үстеріңнен тауды көтеріп тұрып: «Біз бергенді  / Тәуратты /  берік ұстаңдар да құлақ асыңдар  / бойсұныңдар / », - деп, сендерден уәде алдық. Олар: «Естідік, бойсұнбадық», - деді. Күпірліктері  / қарсылықтары /  себепті, олардың жүректеріне бұзау сіңіп алған.  / Ей, Мұхаммед! /  Айт: «Егер сен­дер иманды болсаңдар, имандарың сендерге қандай жаман нәрсені бұйырады», - деп.",
101,"Айт: «Егер Аллаһтағы соңғы, мәңгілік өмір  / ақирет /  тұрағы, өзге адамдарға емес, тек сендерге арналған болса, онда өздеріңе өлім тілеңдерші, егер шын сөзді болсаңдар»,- деп.",
102,"Ал олар өз қолдарымен істегендері  / күнәлары /  себебінен, ешқашан оны  / өлімді /  тілемейді. Аллаһ - әділетсіздерді Білуші.",
103,"Сен олардың  / иудейлердің /  өмірге - адамдардың ішінде бәрінен де, тіпті мүшріктерден де  / Аллаһқа серік қосушылардан да /  қатты құштар екенін көресің. Олардың әрбіреуі мың жыл өмір берілгенін қалайды.Алайда ұзақ өмір оны азаптан алыстатпайды.Аллаһ - олардың не істеп жатқандарын Көруші.",
104,"/ Ей, Мұхаммед! /  Айт: «Кім Жәбірейілге  / періштеге /  дұшпан?» - деп. Ақиқатында, ол  / Жәбірейіл / , Аллаһтың қалауымен оны  / Құранды /  алдыңғыларды  / кітаптарды /  растаушы әрі имандылар  / мүміндер /  үшін жолбасшы  / тура жолды ұстануға басшылық /  және қуандырушы хабар етіп жүрегіңе түсірді.",
105,"Кім Аллаһқа, Оның періштелеріне, елшілеріне, Жәбірейілге және Микәйілге дұшпан болса, сөзсіз, Аллаһ - кәпірлерге дұшпан.",
106,"/ Ей, Мұхаммед! /  Ақиқатында, Біз саған анық аяттарды түсірдік. Оған бұзықтар  / бойсұнбайтындар /  ғана күпірлік етеді  / сенбейді / .",
107,"Әркез келісім түзгенде, олардан бір бөлігі оны  / келісімді /  тастамады ма? Негізінде, олардың көбі иманға келмейді.",
108,"Ал оларға Аллаһтың тарапынан өздеріңдегінің / Тәураттың /  хақ екендігін дәлелдеуші Елші келгенде, Кітап берілгендердің бір бөлігі ешнәрсе білмегендей, Аллаһтың кітабын  / Тәуратты /  арт жақтарына лақтырып тастады.",
109,"Әрі олар Сүлеймен патшалығы кезіндегі шайтандар оқыған нәрсеге  / сиқырға /  ерді. Сүлеймен күпірлік еткен  / сиқыр жасаған /  жоқ. Алайда адамдарға сиқырды және Бабылдағы һарұт пен Марұт есімді екі періштеге түсірілген нәрселерді үйреткен шайтандар күпірлік етті  / қарсы келді / . Ал, ол екеуі  / періштелер / : «Шын мәнінде, біз  / сен­дерге /  сынақ үшін жіберілгенбіз, күпірлік етпе  / сиқыр үйреніп, діннен шықпа / », - деп ескертіп, сақтандырмайынша, ешкімге  / сиқыр /  үйретпеді. Олар ол екеуінен ер кісі мен оның жұбайының арасын айыратынды үйренетін еді. Бірақ олар Аллаһтың рұқсатынсыз ешкімге зиян жеткізе алмайды. Негізінде, олар өздеріне зиян келтіретін әрі пайда бермейтін нәрселерді үйренетін еді. Олар оны  / сиқырды /  сатып алғанға, соңғы,мәңгілік өмірде  / ақиретте /  ешбір үлес жоқ екенін білді. Ақиқатында, олардың өз жандарын сатып, оның орнына алған нәрселері қандай жаман. Егер олар білсе.",
110,"Егер де олар иманға келгенде және тақуалық еткенде  / Аллаһтың жазасынан қорқып, сақтанғанда / , Аллаһ тарапынан  / болатын /  сауап қайырлы еді. Егер олар білсе.",
111,"Ей, иманға келгендер! «Раъина» (бізге көңіл бөл) - демеңдер, «Унзурна» (бізге қара) - деп айтыңдар әрі құлақ асындар. Ал, кәпірлер үшін күйзелтуші азап бар.",
112,"Кітап берілген қауымнан және мүшріктерден күпірлік еткендер  / қарсы келгендер /  сендерге өздеріңнің Раббыңнан игіліктің түскенін қаламайды. Ал, Аллаһ, Өз мейірімімен қалағанын ерекшелеп таңдайды. Аллаһ - ұлы кеңшілік Иесі.",
113,"Аяттардың бірін мансұқ (аятты ауыстыру) етсек немесе ұмыттырсақ, одан жақсыны, не сол секілдіні  / аятты /  келтіреміз.  / Ей,Мұхаммед! /  Аллаһтың барлық нәрсені Жасай алушы екенін білмедің бе?",
114,"Аспандардың және жердің билігі Аллаһта екенін білмедің бе? Сендерге Аллаһтан өзге қамқоршы да, көмек беруші де жоқ.",
115,"Немесе сендер, Мұса  / елінен /  сұралғаны секілді, өз Елшілеріңнен сұрауды қалайсыңдар ма? Кім иманды күпірлікке  / имансыздыққа /  алмастырса, әлбетте, тура жолдан адасты.",
116,"Кітап берілген қауымның көбі, өздеріне ақиқат анықталса да, күншілдіктері себебінен, сендерді иманға келгеннен соң, күпірлікке  / имансыздыққа /  қайтаруды қалайды. Аллаһ Өз әмірін келтіргенге дейін, кешіріңдер де жөндеріне қоя тұрыңдар. Анығында, Аллаһ барлық нәрсені Жасай алушы.",
117,"Әрі намазды  / барлық шарттарын сақтап, беріле, /  толық орындаңдар, зекетті беріңдер. Өздерің үшін қандай да бір жақсылық дайындасаңдар, оны Аллаһтың қасында табасыңдар. Шынында, Аллаһ - не істеп жатқандарыңды Көруші.",
118,"Әрі олар: «жәннатқа иудей немесе христиан болғандар ғана кіреді», - деді. бұл олардың бос қиялдары ғана.  / Ей, Мұхаммед! /  Айт: «Егер шын сөзді болсаңдар, дәлелдеріңді келтіріңдер», - деп.",
119,"Жоқ, олай емес! Кім ықыласпен жақсылық істей отырып, жүзін Аллаһқа бойсұндырса, онда оның сыйлығы - Раббысында. Әрі оларға қорқыныш жоқ және олар қайғырмайды.",
120,"Әрі иудейлер: «Христиандарда еш негіз жоқ», - деді, христиандар да: «Иудейлерде еш негіз жоқ», - деді. Ал, олар Кітапты оқиды. Білмейтіндер де дәл осылай, олардың айтқаны секілді сөз айтты. Қайта тірілу күні Аллаһ, олардың тартысқан нәрселері жөнінде Өз үкімін айтады.",
121,"Аллаһқа құлшылық етілетін орындарда, Оның есімі еске алынуын тыйғаннан және ол орындарды бұзуға ұмтылғаннан өткен әділетсіз кім бар? Олар ол жерлерге  / құлшылық орындарына /  қорыққан күйде ғана кіруі керек еді. Оларға бұл өмірде қорлық, ал соңғы, мәңгілік өмірде  / ақиретте /  өте үлкен азап бар.",
