id,text,foot_notes
46,اور جو لوگ انکار کریں گے اور ہماری نشانیوں کو جھٹلائیں گے تو وہی لوگ دوزخ والے ہیں ، وہ اس میں ہمیشہ رہیں گے,
47,اے بنی اسرائیل! یاد کرو میرے اس احسان کو جو میں نے تمھارے اوپر کیا اور میرے عہد کو پورا کرو، میں تمھارے عہد کو پورا کروں گا، اور میرا ہی ڈر رکھو,
48,اور ایمان لاؤ اس چیز پر جو میں نے اتاری ہے تصدیق کرتی ہوئی اس چیز کی جو تمھارے پاس ہے اور تم سب سے پہلے اس کا انکار کرنے والے نہ بنو اور نہ لو میری آیتوں پر مول تھوڑا اور مجھ سے ڈرو,
49,اور صحیح میں غلط کو نہ ملاؤ اور سچ کو نہ چھپاؤ، حالاں کہ تم جانتے ہو,
50,اور نماز قائم کرو اور زکوٰۃ ادا کرو اور جھکنے والوں کے ساتھ جھک جاؤ,
51,تم، لوگوں سے نیک کام کرنے کو کہتے ہو اور اپنے آپ کو بھول جاتے ہو حالاں کہ تم کتاب کو پڑھتے ہو، کیا تم سمجھتے نہیں,
52,اور مدد چاہو صبر اور نماز سے اور بے شک وہ بھاری ہے، مگر ان لوگوں پر نہیں جو ڈرنے والے ہیں,
53,جو گمان رکھتے ہیں کہ ان کو اپنے رب سے ملنا ہے اور وہ اسی کی طرف لوٹنے والے ہیں,
54,اے بنی اسرائیل، میرے اس احسان کو یاد کرو جو میں نے تمھارے اوپر کیا اور اس بات کو کہ میں نے تم کو دنیا والوں پر فضلیت دی,
55,اور ڈرو اس دن سے کہ کوئی جان کسی دوسری جان کے کچھ کام نہ آئے گی نہ اس کی طرف سے کوئی سفارش قبول ہوگی اور نہ اس سے بدلے میں کچھ لیا جائے گا اور نہ ان کی کوئی مدد کی جائے گی,
56,اور جب ہم نے تم کو فرعون کے لوگوں سے چھڑایا وہ تم کوبڑی تکلیف دیتے تھے تمھارے بیٹوں کو ذبح کرتے اور تمھاری عورتوں کو زنده رکھتے اور اس میں تمھارے رب کی طرف سے بھاری آزمائش تھی,
57,اور جب ہم نے دریا کو پھاڑ کر تمہیں پار کرایا پھر بچایا تم کو، اور ڈبادیا فرعون کے لوگوں کو اور تم دیکھتے رہے,
58,اور جب ہم نے موسیٰ سے وعدہ کیا چالیس رات کا پھر تم نے اس کے بعد بچھڑے کو معبود بنالیا اور تم ظالم تھے,
59,پھر ہم نے اس کے بعد تم کو معاف کردیا، تاکہ تم شکر گزار بنو,
60,اور جب ہم نے موسیٰ کو کتاب دی اور فیصلہ کرنے والی چیز تاکہ تم راہ پاؤ,
61,اور جب موسیٰ نے اپنی قوم سے کہا کہ اے میری قوم! تم نے بچھڑے کو معبود بناکر اپنی جانوں پر ظلم کیا ہے اب اپنے پیدا کرنے والے کی طرف متوجہ ہو اور اپنے مجرموں کو اپنے ہاتھوں سے قتل کرو یہ تمھارے ليے تمھارے پیدا کرنے والے کے نزدیک بہتر ہے تو اللہ نے تمھاری توبہ قبول فرمائی بے شک وہی توبہ قبول کرنے والا، رحم کرنے والا ہے,
62,اور جب تم نے کہا کہ اے موسیٰ، ہم تمھارا یقین نہیں کریں گے، جب تک ہم اللہ کو سامنے نہ دیکھ لیں تو تم کو بجلی نے پکڑ لیا اور تم دیکھ رہے تھے,
63,پھر ہم نے تمھاری موت کے بعد تم کو اٹھایا تاکہ تم شکر گزار بنو,
64,اور ہم نے تمھارے اوپر بدلیوں کا سایہ کیا اور تم پر من و سلویٰ اتارا کھاؤ پاکیزہ چیزوں میں سے جو ہم نے تم کو دی ہیں اور انھوں نے ہمارا کچھ نقصان نہیں کیا، وہ اپنا ہی نقصان کرتے رہے,
65,اور جب ہم نے کہا کہ داخل ہوجاؤ اس شہر میں اور کھاؤ اس میں سے جہاں سے چاہو فراغت کے ساتھ، اور داخل ہو دروازہ میں سرجھکائے ہوئے اور کہو کہ اے رب! ہماری خطاؤں کو بخش دے ہم تمھاری خطاؤں کو بخش دیں گے اور نیکی کرنے والوں کو زیادہ بھی دیں گے,
66,تو انھوں نے بدل دیا اس بات کو جو ان سے کہی گئی تھی دوسری بات سے اس پر ہم نے ان لوگوں کے اوپر جنھوں نے ظلم کیا، ان کی نافرمانی کے سبب سے، آسمان سے عذاب اُتارا,
67,اور جب موسیٰ نے اپنی قوم کے ليے پانی مانگا تو ہم نے کہا اپنا عصا پتھر پر مارو تو اس سے پھوٹ نکلے بارہ چشمے ہر گروہ نے اپنا اپنا گھاٹ پہچان لیا کھاؤ اور پیو اللہ کے رزق سے اور نہ پھرو زمین میں فساد مچانے والے بن کر,
68,اور جب تم نے کہا اے موسیٰ، ہم ایک ہی قسم کے کھانے پر ہرگز صبر نہیں کرسکتے اپنے رب کو ہمارے ليے پکارو کہ وہ نکالے همارے ليے جو اگتا ہے زمین سے، ساگ اور ککڑی اور گیہوں اور مسور اور پیاز موسیٰ نے کہا کیا تم ایک بہتر چیز کے بدلے ایک ادنیٰ چیز لینا چاہتے ہو کسی شہر میں اتر و تو تم کو ملے گی وہ چیز جو تم مانگتے ہو اور ڈال دی گئی ان پر ذلت اور محتاجی اور وہ غضب ِالٰہی کے مستحق ہوگئے یہ اس وجہ سے ہوا کہ وہ اللہ کی نشانیوں کا انکار کرتے تھے اور نبیوں کو ناحق قتل کرتے تھے یہ اس وجہ سے کہ انھوں نے نافرمانی کی اور وہ حد پر نہ رہتے تھے,
69,یوں ہے کہ جو لوگ ایمان لائے اور جو لوگ یہودی ہوئے اور نصاریٰ اور صابی، ان میں سے جو شخص ایمان لایا اللہ پر اور آخرت کے دن پر اور اس نے نیک کام کیا تو اس کے ليے اس کے رب کے پاس اجر ہے اور ان کے ليے نہ کوئی ڈر ہے اور نہ وہ غم گین ہوں گے,
70,اور جب ہم نے تم سے تمھارا عہد لیا اور طور پہاڑ کو تمھارے اوپر اٹھایا پکڑو اس چیزکو جو ہم نے تم کو دی ہے مضبوطی کے ساتھ، اور جو کچھ اس میں ہے اس کو یاد رکھو تاکہ تم بچو,
71,اس کے بعد تم اس سے پھر گئے اگر اللہ کا فضل اور اس کی رحمت نہ ہوتی تو ضرور تم ہلاک ہوجاتے,
72,اور ان لوگوں کا حال تم جانتے ہو جو سبت (سنیچر) کے معاملہ میں اللہ کے حکم سے نکل گئے تو ہم نے ان کو کہا کہ تم لوگ ذلیل بندر بن جاؤ,
73,پھر ہم نے اس کو عبرت بنادیا ان لوگوں کے ليے جو اس کے روبرو تھے اور ان لوگوں کے ليے جو اس کے بعد آئے اور اس میں ہم نے نصیحت رکھ دی ڈر والوں کے ليے,
74,اور جب موسیٰ نے اپنی قوم سے کہا کہ اللہ تم کو حکم ديتا ہے کہ تم ایک بقرہ (گائے) ذبح کرو انھوں نے کہا کیا تم ہم سے ہنسی کر رہے ہو موسیٰ نے کہا کہ میں اللہ کی پناہ مانگتا ہوں کہ میں ایسا نادان بنوں,
75,انھوں نے کہا، اپنے رب سے درخواست کرو کہ وہ ہم سے بیان کرے کہ وہ بقرہ کیسی ہوموسیٰ نے کہا، اللہ فرماتا ہے کہ وہ بقرہ نہ بوڑھی ہو نہ بچہ، ان کے بیچ کی ہو اب کر ڈالو جو حکم تم کو ملا ہے,
76,انھوں نے کہا، اپنے رب سے درخواست کروکہ وہ بیان کرے کہ اس کا رنگ کیا ہو موسیٰ نے کہا،اللہ فرماتا ہے کہ وہ گہرے زرد رنگ کی ہودیکھنے والوں کو اچھی معلوم ہوتی ہو,
77,انھوں نے کہا، اپنے رب سے درخواست کرو کہ وہ ہم سے بیان کردے کہ وہ کیسی ہو کیوں کہ بقرہ میں ہم کو شبہ پڑ گیا ہے اور اللہ نے چاہا تو ہم راہ پالیں گے,
78,موسیٰ نے کہا، اللہ فرماتا ہے کہ وہ ایسی بقرہ ہو کہ محنت کرنے والی نہ ہو، زمین کو جوتنے والی اور کھیتوں کو پانی دینے والی نہ ہو وہ صحیح سالم ہو، اس میں کوئی داغ نہ ہوانھوں نے کہا اب تم واضح بات لائے پھر انھوں نے اس کو ذبح کیا اور وہ ذبح کرتے نظر نہ آتے تھے,
79,اور جب تم نے ایک شخص کو مار ڈالا، پھر ایک دوسرے پر اس کا الزام ڈالنے لگے حالاں کہ اللہ کو ظاہر کرنا منظور تھا جو کچھ تم چھپانا چاہتے تھے,
80,پس ہم نے حکم دیاکہ مارو اس مُردے کو اس کے ایک ٹکڑے سے اس طرح زندہ کرتا ہے اللہ مُردوں کو اور وہ تم کو اپنی نشانیاں دکھاتا ہے تاکہ تم سمجھو,
81,پھر اس کے بعد تمھارے دل سخت ہوگئے پس وہ پتھر کی مانند ہوگئے یا اس سے بھی زیادہ سخت پتھروں میں بعض ایسے بھی ہوتے ہیں جن سے نہریں پھوٹ نکلتی ہیں  بعض پتھر پھٹ جاتے ہیں اور ان سے پانی نکل آتا ہے اور بعض پتھر ایسے بھی ہوتے ہیں جو اللہ کے ڈر سے گر پڑتے ہیں  اور اللہ اس سے بے خبر نہیں جو تم کرتے ہو,
82,کیا تم یہ امید رکھتے ہو کہ یہ یہود تمھارے کہنے سے ایمان لے آئیں گے حالاں کہ ان میں سے کچھ لوگ ایسے ہیں کہ وہ اللہ کا کلام سنتے تھے اور پھر اس کو بدل ڈالتے تھے سمجھنے کے بعد،اور وہ جانتے ہیں,
83,جب وہ اہلِ ایمان سے ملتے ہیں توکہتے ہیں کہ ہم ایمان لائے ہوئے ہیں  اور جب وہ آپس میں ایک دوسرے سے ملتے ہیں تو کہتے ہیں  کیا تم ان کو وہ باتیں بتاتے ہو جو اللہ نے تم پر کھولی ہیں کہ وہ تمھارے رب کے پاس تم سے حجت کریں  کیا تم سمجھتے نہیں,
84,کیا وہ نہیں جانتے کہ اللہ کو معلوم ہے جو وہ چھپاتے ہیں اور جو وہ ظاہر کرتے ہیں,
85,اور ان میں اَن پڑھ ہیں جونہیں جانتے کتاب کو مگر آرزوئیں  ان کے پاس گمان کے سوا اور کچھ نہیں,
86,پس خرابی ہے ان لوگوں کے ليے جو اپنے ہاتھ سے کتاب لکھتے ہیں ، پھر کہتے ہیں کہ یہ اللہ کی جانب سے ہے، تاکہ اس کے ذریعہ تھوڑی سی پونجی حاصل کرلیں  پس خرابی ہے اس چیز کی بدولت جو ان کے ہاتھوں نے لکھی اور ان کے ليے خرابی ہے اپنی اس کمائی سے,
87,اور وہ کہتے ہیں ہم کو دوزخ کی آگ نہیں چھوئے گی مگر گنتی کے چند دن کہو، کیا تم نے اللہ کے پاس سے کوئی وعدہ لے لیا ہے کہ اللہ اپنے وعدہ کے خلاف نہیں کرے گا، یا تم اللہ کے اوپرایسی بات کہتے ہو جو تم نہیں جانتے,
88,ہاں جس نے کوئی برائی کی اور اس کے گناہ نے اس کو اپنے گھیرے میں لے لیا، تو وہی لوگ دوزخ والے ہیں ، وہ اس میں ہمیشہ رہیں گے,
89,اور جو ایمان لائے اور جنھوں نے نیک عمل کيے، وہ جنت والے لوگ ہیں ، وہ اس میں ہمیشہ رہیں گے,
90,اور جب ہم نے بنی اسرائیل سے عہد لیا کہ تم اللہ کے سوا کسی کی عبادت نہ کرو گے اور نیک سلوک کرو گے ماں باپ کے ساتھ، قرابت داروں کے ساتھ، یتیموں اور مسکینوں کے ساتھ اور یہ کہ لوگوں سے اچھی بات کہو اور نماز قائم کرو اور زکوٰۃ ادا کرو پھر تم اس سے پھر گئے سوا تھوڑے لوگوں کے اور تم اقرار کرکے اس سے ہٹ جانے والے لوگ ہو,
91,اور جب ہم نے تم سے یہ عہد لیا کہ تم اپنوں کا خون نہ بہاؤ گے اور اپنے لوگوں کو اپنی بستیوں سے نہ نکالو گے پھر تم نے اقرار کیا اور تم اس کے گواہ ہو,
92,پھر تم ہی وہ ہو کہ اپنوں کو قتل کرتے ہو اور اپنے ہی ایک گروہ کو ان کی بستیوں سے نکالتے ہو ان کے مقابلہ میں ان کے دشمنوں کی مدد کرتے ہو گناہ اور ظلم کے ساتھ پھر اگر وہ تمھارے پاس قید ہوکر آتے ہیں تو تم فدیہ دے کر ان کو چھڑاتے ہو حالاں کہ خود ان کا نکالنا تمھارے اوپر حرام تھا کیا تم کتاب الٰہی کے ایک حصہ کو مانتے ہو اور ایک حصے کا انکار کرتے ہو پس تم میں سے جو لوگ ایسا کریں ، ان کی سزا اس کے سوا کیا ہے کہ ان کو دنیا کی زندگی میں رسوائی ہو اور قیامت کے دن ان کو سخت عذاب میں ڈال دیا جائے اور اللہ اس چیز سے بے خبر نہیں جو تم کر رہے ہو,
93,یہی لوگ ہیں جنھوں نے آخرت کے بدلے دنیا کی زندگی خریدی پس نہ ان کا عذاب ہلکا کیا جائے گا اور نہ ان کو مدد پہنچے گی,
94,اور ہم نے موسی کو کتاب دی اور اس کے بعد پے در پے رسول بھیجے اور عیسیٰ بن مریم کو کھلی کھلی نشانیاں دیں اور روحِ پاک سے اس کی تائید کی تو جب بھی کوئی رسول تمھارے پاس وہ چیز لے کر آیا جس کو تمھارا دل نہیں چاہتا تھا تو تم نے تکبر کیا پھر ایک جماعت کوجھٹلایا اور ایک جماعت کو مار ڈالا,
95,اوریہود کہتے ہیں کہ ہمارے دل بند ہیں  نہیں ، بلکہ اللہ نے ان کے انکار کی وجہ سے ان پر لعنت کردی ہے اس ليے وہ بہت کم ایمان لاتے ہیں,
96,اور جب آئی اللہ کی طرف سے ان کے پاس ایک کتاب جو سچا کرنے والی ہے اس کو جو ان کے پاس ہے اور وہ پہلے سے منکروں  پر فتح مانگا کرتے تھے پھر جب آئی ان کے پاس وہ چیز جس کو انھوں نے پہچان رکھا تھا تو انھوں نے اس کا انکار کردیا پس اللہ کی لعنت ہے انکار کرنے والوں پر,
97,کیسی بری ہے وہ چیز جس سے انھوں نے اپنی جانوں کا سوداکیا کہ وہ انکار کر رہے ہیں اللہ کے اتارے ہوئے کلام کا اس ضد کی بنا پر کہ اللہ اپنے فضل سے اپنے بندوں میں سے جس پر چاہے اُتارے پس وہ غصہ پر غصہ کماکرلائے اور انکار کرنے والوں کے ليے ذلت کا عذاب ہے,
98,اور جب ان سے کہا جاتا ہے کہ اس کلام پر ایمان لاؤ جو اللہ نے اتارا ہے تو وہ کہتے ہیں کہ ہم اس پر ایمان رکھتے ہیں جو ہمارے اوپر اترا ہے اور وہ اس کلام کا انکار کرتے ہیں جو اس کے پیچھے آیا ہے حالاں کہ وہ حق ہے اور سچا کرنے والا ہے اس کا جوان کے پاس ہے کہو، اگر تم ایمان والے ہو تو تم اللہ کے پیغمبروں کو اس سے پہلے کیوں قتل کرتے رہے ہو,
99,اور موسیٰ تمھارے پاس کھلی نشانیاں لے کر آیا پھر تم نے اس کے پیچھے بچھڑے کو معبود بنالیا اور تم ظلم کرنے والے ہو,
100,اور جب ہم نے تم سے عہد لیا اور طور پہاڑ کو تمھارے اوپر کھڑا کیا جو حکم ہم نے تم کو دیا ہے اس کو مضبوطی کے ساتھ پکڑو اور سنو انھوں نے کہا ہم نے سنا اور ہم نے نہیں مانا اور ان کے کفر کے سبب سے بچھڑا ان کے دلوں میں رچ بس گیا کہو، اگر تم ایمان والے ہو تو کیسی بری ہے وہ چیز جو تمھارا ایمان تم کو سکھاتا ہے,
101,کہو، اگر اللہ کے یہاں آخرت کا گھر خاص تمھارے ليے ہے، دوسروں کو چھوڑ کر، تو تم مرنے کی آرزو کرو اگر تم سچے ہو,
102,مگر وہ کبھی اس کی آرزو نہ کریں گے بہ سبب اس کے جو وہ اپنے آگے بھیج چکے ہیں  اور اللہ خوب جانتا ہے ظالموں کو,
103,اور تم ان کو زندگی کا سب سے زیادہ حریص پاؤگے،ان لوگوں سے بھی زیادہ جو مشرک ہیں ان میں سے ہر ایک یہ چاہتا ہے کہ ہزار برس کی عمر پائےحالاں کہ اتنا جینا بھی اس کوعذاب سے بچا نہیں سکتااور اللہ دیکھتا ہے جو کچھ وہ کر رہے ہیں,
104,کہو کہ جو کوئی جبریل کا مخالف ہے تو اس نے اس کلام کو تمھارے دل پر اللہ کے حکم سے اتارا ہے، وہ سچا کرنے والا ہے اس کا جو اس کے آگے ہے اور وہ ہدایت اور خوش خبری ہے ایمان والوں کے ليے,
105,جو کوئی دشمن ہو اللہ کا اور اس کے فرشتوں کا اور اس کے رسولوں کا اور جبریل اور میکائیل کا تو اللہ ایسے منکروں کا دشمن ہے,
106,اور ہم نے تمھارے اوپر واضح نشانیاں اتاریں اور کوئی ان کا انکار نہیں کرتا مگر وہی لوگ جو حد سے گزرجانے والے ہیں,
107,کیا جب بھی وہ کوئی وعدہ کریں گے تو ان کا ایک گروہ اس کو توڑ پھینکے گا بلکہ ان میں سے اکثر ایمان نہیں رکھتے,
108,اور جب ان کے پاس اللہ کی طرف سے ایک رسول آیا جو سچا کرنے والا تھا اس چیز کا جو ان کے پاس ہے تو ان لوگوں نے جن کو کتاب دی گئی تھی، اللہ کی کتاب کو اس طرح پیٹھ پیچھے پھینک دیا گویا وہ اس کو جانتے ہی نہیں,
109,اور وہ اس چیز کے پیچھے پڑگئے جس کو شیاطین، سلیمان کی سلطنت پر لگاکر پڑھتے تھے حالاں کہ سلیمان نے کفر نہیں کیا، بلکہ یہ شیاطین تھے جنھو ں نے کفر کیا وہ لوگوں کو جادو سکھاتے تھے اور وہ اس چیز میں پڑگئے جو بابل میں دو فرشتوں ، ہاروت اور ماروت پر اتاری گئی، جب کہ ان کا حال یہ تھا کہ جب بھی وہ کسی کو اپنا یہ فن سکھاتے تو اس سے کہہ دیتے کہ ہم تو آزمائش کے ليے ہیں  پس تم منکرنہ بنو مگر وہ ان سے وہ چیز سیکھتے جس سے مرد اور اس کی عورت کے درمیان جدائی ڈال دیں  حالاں کہ وہ اللہ کے اِذن کے بغیر اس سے کسی کا کچھ بگاڑ نہیں سکتے تھے اور وہ ایسی چیز سیکھتے جوان کو نقصان پہنچائے اور نفع نہ دے اور وہ جانتے تھے کہ جو کوئی اس چیز کا خریدار ہو، آخرت میں اس کا کوئی حصہ نہیں کیسی بری چیز ہے جس کے بدلے انھوں نے اپنی جانوں کو بیچ ڈالا کاش، وہ اس کو سمجھتے,
110,اور اگر وہ مومن بنتے اور تقویٰ اختیار کرتے تو اللہ کا بدلہ ان کے ليے بہتر تھا، کاش وہ اس کو سمجھتے,
111,اے ایمان والو، تم راعِنا نہ کہو بلکہ اُنظرنا کہو اور سنو اور انکار کرنے والوں کے ليے درد ناک سزا ہے,
