id,text,foot_notes
53,"які впевнені, що зустрінуть Господа свого й повернуться до Нього",
54,"О сини Ісраїля! Згадайте блага Мої, якими Я наділив вас! Я вивищив вас над усіма іншими жителями світів",
55,"І бійтеся того Дня, коли жодна душа не дістане кари за іншу, і не приймуть від неї заступництва, і не візьмуть від неї відкупу. І ніхто не матиме помічників",
56,"І ось Ми врятували вас від роду Фірауна, який чинив над вами жорстоку розправу, вбиваючи синів ваших і залишаючи живими ваших жінок. І у цьому для вас від Господа вашого велике випробування",
57,"І ось розітнули Ми море для вас та й врятували вас, і втопили там рід Фірауна. І ви бачили це",
58,І ось Ми покликали Мусу на сорок ночей. Але після цього ви почали [поклонятись] тільцю! Нечестивці ж ви,
59,"Та потім Ми простили вас — можливо, ви будете вдячними",
60,"І ось Ми дарували Мусі Писання та Розрізнення — можливо, підете ви прямим шляхом",
61,"І ось сказав Муса народу своєму: «О народе мій! Узявши [для поклоніння] тільця, ви були несправедливі самі до себе. Покайтесь же перед Творцем своїм і вбийте [нечестивих] із вас — так буде краще для вас перед Творцем вашим! І прийме Він каяття ваше, воістину, Він — Приймаючий каяття, Милосердний!",
62,"І ось сказали ви: «О Мусо! Ми не повіримо тобі, поки не побачимо Аллага на власні очі!» І вразила вас блискавка, коли ви дивилися",
63,"А потім Ми воскресили вас, після вашої смерті — можливо, ви будете вдячні",
64,"І Ми затінили вас хмарою й зіслали вам манну та перепелів:«Їжте блага, якими Ми наділили вас!» Вони були несправедливі не до Нас, а до самих себе",
65,"І Ми сказали: «Увійдіть у це селище! Їжте досхочу, коли схочете й де схочете!» Увійдіть до брами, низько вклоніться й скажіть: «Прости нас!» — щоб простили Ми гріхи ваші та примножили [винагороду] праведникам",
66,"Ті, хто чинить несправедливо, замінили сказані для них слова на інші. Тож Ми зіслали на тих, хто чинить несправедливість, кару небесну — за те, що вони творили безчестя",
67,"І коли попросив Муса води для народу свого, то сказали Ми: «Удар своєю палицею в скелю!» І потекли звідти дванадцять джерел. І кожне плем’я знало, звідки йому пити. «Їжте й пийте з того, чим наділив вас Аллаг! І не сійте на землі зла!",
68,"І ось ви сказали: «О Мусо! Важко нам їсти одне й те ж саме. Попроси свого Господа, щоб Він зростив для нас те, що росте на землі: зелень, огірки, часник, сочевицю та цибулю!» Відповів Муса: «Невже ви просите замінити те, що краще, на щось низьке? Ідіть же в будь-яке селище! Там буде вам те, чого ви просите!» Спіткали їх приниження й бідність, та й накликали вони на себе гнів Аллага! Це їм за те, що вони не вірували у знамення Аллага, що вбивали пророків без права на те, що чинили непослух та були порушниками",
69,"Воістину, тим, хто увірував, і юдеям, і тим, які є християнами, і сабеям — усім, хто увірував в Аллага, в Останній День і хто творив добро — винагорода у Господа їхнього. Не матимуть вони страху й не будуть засмучені вони!",
70,"І коли Ми уклали із вами завіт та піднесли над вами гору [Сінай]: «Міцно тримайтеся того, що Ми дарували вам",
71,"Але після цього ви відвернулися! Та якби не ласка Аллага до вас та не милість Його, ви б неодмінно зазнали втрат",
72,"Ви знали тих серед вас, хто порушував суботу. Тому Ми сказали їм: «Будьте мавпами мерзенними!",
73,"Ми зробили це [покарання] прикладом для сучасників та наступників, повчанням для богобоязливих",
74,"І коли сказав Муса народу своєму: «Воістину, Аллаг наказує вам забити корову!» Вони запитали: «Ти що глузуєш із нас?» Той відповів: «Шукаю захисту в Аллага, щоб не бути невігласом!",
75,"Вони сказали: «Попроси свого Господа, щоб Він пояснив нам, якою вона повинна бути». Муса відповів: «Він говорить: корова повинна бути і не старою, і не телицею, а чимось середнім між цим. Тож робіть, що наказано вам!",
76,"Вони сказали: «Попроси свого Господа, щоб Він пояснив нам, якої вона повинна бути масті!» Муса відповів: «Він говорить: корова повинна бути рудою, світлого відтінку. Колір її тішить того, хто погляне на неї!",
77,"Вони сказали: «Попроси свого Господа, щоб Він пояснив нам, якою повинна вона бути, бо всі корови для нас однакові. Тоді, якщо побажає Аллаг, ми неодмінно підемо правильним шляхом!",
78,"Муса відповів: «Він говорить, що це корова, яка не оре та не ходить перед колесом для зрошування, вільна від будь-яких вад чи плям». Вони відповіли: «Тепер ти прийшов до нас з істиною!» І вони забили її, хоч думали вже цього не робити",
79,"І коли ви вбили живу душу й сперечалися про це, Аллаг розкрив те, що приховували ви",
80,"Ми сказали: «Вдарте [померлого] якоюсь частиною корови! Так Аллаг оживляє мертвих і показує вам знамення Свої — можливо, ви зрозумієте!",
81,"Потім серця ваші зробилися жорстокими й стали як камінь або й твердіше! Але є скелі, з яких течуть струмки. А ще такі, що розколюються й виходить із них вода. А є й такі, що падають від страху перед Аллагом! І Аллаг не забуває того, що робите ви",
82,"Невже ви сподіваєтесь, що вони повірять вам? Дехто з них чув слова Аллага, а потім, зрозумівши, спотворював їх. І вони знали це",
83,"І коли зустрічали вони тих, які увірували, то говорили: «Увірували ми!» А залишаючись наодинці, говорили: «Навіщо ви розповідаєте їм те, що Аллаг відкрив вам? Невже для того, щоб вони користувалися цим як доказом проти вас перед Господом вашим? Невже ви не розумієте?",
84,"Хіба вони не знають, що Аллаг відає те, що вони приховують, і те, що вони відкривають",
85,"Є серед них неписьменні, які не знають Писання, а тільки марно сподіваються. Але це — їхні вигадки",
86,"Горе тим, хто пише Писання власноруч, а потім говорить: «Це — від Аллага!» — щоб продати це за мізерну ціну! Горе їм за те, що написали вони, і горе їм за те, що вони собі здобули",
87,"Вони говорять: «Вогонь не торкнеться нас, хіба на лічені дні!» Скажи: «Невже ви уклали завіт із Аллагом? Тоді Аллаг ніколи не змінить обіцянки Своєї! Або ж ви говорите про Аллага те, чого й самі не знаєте»",
88,"Та ж ні! Ті, хто вчинив зло, кого оплутав власний гріх, вони — жителі вогню. Будуть вони там довіку!",
89,"А ті, хто увірував і творив добро, вони — жителі раю. Будуть вони там довіку",
90,"Ось Ми уклали завіт із синами Ісраїля: «Не поклоняйтесь нікому, окрім Аллага, ставтесь якнайкраще до батьків, інших родичів, сиріт та нужденних. Кажіть людям добре слово, звершуйте молитву, давайте закят». Але згодом ви відвернулися, окрім небагатьох, і відступили",
91,Уклали Ми завіт із вами: «Не проливайте крові одне одного і не женіть одне одного з помешкань ваших». Ви визнали це й свідчили про це,
92,"Але потім ви почали вбивати одне одного і вигнали частину з вас із ваших помешкань. Потурали ви одне одному в гріху й ворожнечі! А коли тих приводять до вас полоненими, ви даєте за них викуп. Але ж було заборонено вам [виганяти] їх! Невже ви вірите в одну частину Писання, заперечуючи іншу? То яка винагорода може бути тим, хто робить це, як не ганьба у земному житті? У День Воскресіння скарають вас ще лютішою карою! Аллаг не омине того, що робите ви",
93,"Вони — ті, хто купив земне життя за життя майбутнє. Не буде полегшено їм кари і не буде їм допомоги",
94,"Ми дарували Мусі Писання й слідом за ним направили посланців. Ми дарували Іcі, сину Мар’ям, ясні знамення та підтримали його Духом Святим. Щоразу, коли приходив до вас посланець із тим, що було вам не до душі, ви гордували! Одних ви вважали за брехунів, інших — убивали!",
95,"Вони говорять: «Серця наші закриті!» Та ж ні, нехай Аллаг прокляне їх за невір’я їхнє! Мало віруючих серед них",
96,"І ось прийшло до них Писання від Аллага, яке підтверджує те, що вже є у них. Раніше вони просили перемоги над тими, хто не вірує, а коли прийшло до них відоме їм, то вони самі не увірували. Нехай же буде прокляття Аллага над невіруючими",
97,"Недобре те, що придбали вони в обмін на свої душі, не увірувавши в те, що послав Аллаг, заздрячи тому, що Аллаг наділяє з ласки Своєї того з рабів Своїх, кого побажає. І накликали вони на себе подвійний гнів. На невіруючих чекає принизлива кара",
98,"І коли говорять їм: «Увіруйте в те, що зіслав Аллаг!» — вони відповідають: «Ми віримо в те, що зіслано нам». Але вони заперечують те, що прийшло після того й що воно — істина, яка підтверджує те, що у них. Скажи: «Чому ж ви раніше вбивали пророків Аллага, якщо ви є віруючими?",
99,"До вас уже приходив Муса із ясними знаменнями, але, коли не було його з вами, узяли ви собі [для поклоніння] тельця. Нечестивці ж ви",
100,"І коли Ми уклали із вами завіт та піднесли над вами гору [Сінай]: «Міцно тримайтеся того, що дарували Ми вам!» — то сказали ви: «Слухаємо та не підкоряємося!» Через невір’я у їхніх серцях з’явилася любов до тельця. Скажи: «Недобре те, що наказує вам така віра ваша, якщо ви є віруючими!",
101,"Скажи: «Якщо наступне життя приготоване Аллагом тільки для вас, а не для інших людей, то побажайте собі смерті, якщо ви правдиві!",
102,"Але вони ніколи не побажають собі цього через те, що робили їхні руки! Аллаг знає про нечестивців",
103,"Ти побачиш, що вони сильніше за інших людей прагнуть життя, навіть сильніше за багатобожників. Кожен із них хотів би прожити тисячу років. Але навіть таке життя не віддалило б їх від покарання. Адже Аллаг бачить те, що вони роблять",
104,"Скажи: «Хто є ворогом Джібрілю?» — а це саме він із волі Аллага відкрив [Коран] твоєму серцю на підтвердження істинності того, що було раніше за тебе, як прямий шлях та добру звістку для віруючих",
105,"Якщо хто є ворогом Аллагу, ангелам Його, посланцям Його, Джібрілю та Мікаїлю, то, воістину, Аллаг — ворог невіруючих",
106,"Ми зіслали тобі ясні знамення, а не вірують у них лише нечестивці",
107,"І щоразу, коли укладають [юдеї] завіт із Аллагом, частина із них порушує його. Більшість із них не вірує",
108,"І коли приходив до них посланець від Аллага, який підтверджував істинність того, що вже було у них, то частина тих, кому дано Писання, заперечувала Писання Аллага, наче вони не знали",
109,"Вони пішли за тим, що шайтани розповідали за часів царювання Сулєймана. Сулєйман не був невіруючим, але невіруючими були шайтани. Вони навчили людей чаклунства, а також того, що було зіслано двом ангелам у Вавилоні: Гаруту та Маруту. Але вони не починали вчити нікого, не сказавши спочатку: «Ми — лише спокусники. Тож не будь невіруючим!» Та люди навчилися у них, як розлучити чоловіка з його дружиною. Вони не завдавали шкоди нікому, окрім як з дозволу Аллага, та й вчилися того, що приносило їм самим шкоду замість користі. Але ж ці люди знали, що тому, хто здобув це, немає частки у наступному житті. Мерзотним же є те, що купили вони за душі свої. Якби вони лише знали",
110,"Якби вони увірували та були богобоязливі, то винагорода від Аллага була б для них кращою. Якби вони лише знали",
111,"О ви, які увірували! Не говоріть Пророку: «Доглядай за нами!», а говоріть: «Поглянь на нас» — і слухайте. Невіруючих чекає болісна кара!",
112,"Не бажають невіруючі із людей Писання та багатобожники, щоб сходило на вас благо від Господа вашого. Та Аллаг обирає для милості Своєї, кого побажає, і Аллаг — Володар великої ласки",
113,"Ми не скасовуємо та не дозволяємо забути жоден із Наших аятів, не замінивши його кращим чи рівним йому. Воістину, Аллаг спроможний на кожну річ",
114,"Невже ти не знаєш, що Аллагу належить влада над небесами та землею, і що немає у вас, окрім Аллага, ні Захисника, ні Помічника",
115,"Чи ж ви хочете просити у Посланця вашого того ж, що просили [юдеї] у Муси? Хто змінив віру на невір’я, той зійшов з прямої дороги",
116,"Після того, як людям Писання стала зрозуміла істина, багато хто з них через свою заздрість бажає, щоб ви відвернулися від своєї віри. Вибачте ж їх та простіть, поки Аллаг не покаже наказу свого. Воістину, Аллаг спроможний на кожну річ",
117,"Звершуйте молитву, давайте закят. Усі ті блага, які приготували ви душам вашим, знайдете ви у Аллага. Воістину, Аллаг бачить те, що ви робите",
118,"Вони говорять: «Ніхто не увійде до раю, окрім юдеїв та християн!» Та це лише мрії їхні, тож скажи: «Наведіть доказ цьому, якщо є ви правдивими!",
119,"Ні! Хто підкорить себе Аллагу, той і є праведником. Його чекає винагорода від Господа; не буде страху таким, як він, і не будуть засмучені вони",
120,"Юдеї говорять: «Немає правди у християн!», а християни говорять: «Немає правди у юдеїв!» Але ж усі вони читають Писання! Так само й невігласи говорять слова, схожі на ці. У День Воскресіння Аллаг розсудить між усіма ними те, про що вони сперечалися",
121,"Хто ж є несправедливіший від того, хто забороняє згадувати ім’я Аллага у храмах Його, та ще й прагне зруйнувати їх? Саме таким і не слід було б входити туди, окрім як зі страхом. Чекає на них ганьба у житті земному та кара велика у житті наступному",
122,"Аллагу належить схід та захід. Тож куди б ви не повернулися — всюди лик Аллага. Воістину, Аллаг — Всеосяжний, Всезнаючий",
123,"Вони говорять: «Аллаг узяв собі дитину». Та ж ні, Преславний Він! Йому належать ті, хто на небесах і на землі, і всі Йому підкоряються",
124,"Творець небес і землі! Коли вирішує Він якусь справу, то лише говорить їй: «Будь!» — і вона постає",
125,"Невігласи говорять: «Чому не заговорить із нами Аллаг, чому не дарує знамення нам?» Так само й ті, які жили раніше, говорили слова, схожі на ці. Схожими є й серця їхні. Але ж Ми вже пояснили знамення для людей переконаних",
126,"Воістину, Ми відіслали тебе добрим вісником істини та застерігачем. Тож ти не будеш відповідати за тих, хто опиниться у пеклі",
127,"Юдеї та християни не будуть задоволені тобою, поки ти не навернешся до їхньої релігії. Скажи: «Лише шлях Аллага — шлях прямий!» Не потурай бажанням їхнім після того, як прийшло до тебе знання, а то Аллаг не буде тобі ні Захисником, ні Помічником",
128,"Ті, яким дарували Ми Писання і які читають його так, як належить — ось вони і вірують у нього! А хто не вірує у нього, той матиме втрати",
129,"О сини Ісраїля! Згадайте милість Мою, якою Я вас наділив, коли вивищив вас над жителями світів",
130,"Бійтеся того дня, коли одна душа не матиме змоги допомогти іншій, коли не буде прийнято заміни, коли не буде користі від заступництва, і коли не буде помічників",
131,"І коли Господь випробовував Ібрагіма Своїми словами, той витримав це. Аллаг сказав: «Я зроблю тебе імамом для людей». Той запитав: «А моїх нащадків?» Сказав Аллаг: «Мій завіт не стосується нечестивців!»",
132,"Ось Ми зробили Дім місцем зібрання та захисту для людей. Тож зробіть місце Ібрагіма місцем молитви! І Ми заповіли Ібрагіму та Ісмаїлю: «Тримайте Дім Мій у чистоті для тих, хто ходитиме навколо нього, перебуватиме у ньому та звершуватиме там земні поклони».",
133,"Ось Ібрагім сказав: «Господи! Зроби цей край безпечним, і наділи плодами тих його жителів, які увірували в Аллага та в Останній День!» Сказав Аллаг: «А хто не увірує, тому Я дозволю насолоджуватися життям лише недовго. А потім Я вкину його у вогняну кару — жахливим же є цей кінець!",
134,"І ось Ібрагім з Ісмаїльом заклали основу Дому: «Господи наш! Прийми від нас, воістину, Ти — Всечуючий та Всезнаючий",
135,"Господи наш! Зроби нас двома відданими тобі і зроби з нащадків наших покірний тобі народ. Вкажи нам, як виконувати приписи наші. І прийми каяття наше, воістину, Ти — Приймаючий каяття, Милосердний",
136,"Господи наш! Відішли посланця нащадкам нашим, який прочитає їм знамення Твої, навчить їх Писання та мудрості, очистить їх. Воістину, Ти — Великий, Мудрий!",
137,"Хто ж відвертається від релігії Ібрагіма, окрім легковажного невігласа? Ми обрали Ібрагіма у земному житті, а у житті наступному він буде разом із праведниками",
138,Коли Господь сказав йому: «Будь покірним Мені!» — той відповів: «Я став покірним Господу світів!,
139,"Ібрагім разом із Якубом заповідали своїм синам це: «О сини мої! Воістину, Аллаг обрав для вас цю релігію. Тож не помирайте, не ставши покірними Йому!»",
140,"Чи ж ви були свідками того, як підступила до Якуба смерть, і як запитав він синів своїх: «Кому ви будете поклонятися після того, як я залишу вас?» Вони сказали: «Ми будемо поклонятися твоєму Богу і Богу твоїх батьків — Ібрагіма, Ісмаїля та Ісхака, Богу Єдиному! І ми — покірні Йому!",
141,"Але вже минуло це покоління. Вони матимуть те, що вони здобули собі, а ви матимете те, що ви здобули собі. І ви не будете відповідати за те, що вони робили",
142,"Говорять: «Станьте ж юдеями або християнами — і підете ви правильним шляхом!» Скажи: «Ні! Сповідниками релігії Ібрагіма-ханіфа, а він не був багатобожником!»",
143,"Скажіть: «Ми увірували в Аллага і у те, що зіслано нам, і що зіслано Ібрагіму, Ісмаїлю, Ісхаку, Якубу та колінам із нащадків їхніх; у те, що було дано Мусі, Іcі, у те, що було дано пророкам від Господа їхнього. Ми не проводимо межі між ними, і Йому Ми підкоряємося!",
144,"І якщо вони вірують у те, у що вірите ви, то йдуть вони шляхом прямим. Але якщо вони відвертаються, то суперечать йому. Аллаг захистить тебе від них, а Він — Всечуючий, Всезнаючий",
145,Фарба від Аллага! Чия фарба краща за фарбу від Аллага? Тож Йому ми і поклоняємося!,
146,"Скажи: «Невже ви сперечатиметесь із нами про Аллага? Він — наш і ваш Господь, і нам — наші вчинки, а вам — ваші вчинки. Тож ми щирі у відданості Йому!",
147,"Невже вони говорять, що Ібрагім, Ісмаїль, Ісхак, Якуб та коліна з нащадків їхніх були юдеями чи християнами? Скажи: «Ви краще знаєте чи Аллаг?» Хто є несправедливішим за того, хто приховав свідчення, дане йому Аллагом? А Аллаг не омине того, що робите ви",
148,"Але вже минуло це покоління. Вони матимуть те, що вони здобули собі, а ви матимете те, що ви здобули собі. І ви не будете відповідати за те, що вони робили",
149,"Нерозумні люди скажуть: «Що відвернуло їх від кибли, до якої поверталися вони?» Скажи: «Аллагу належить схід і захід, і веде Він до шляху прямого того, кого побажає!»",
150,"Так Ми спрямували вашу громаду на середній шлях, щоб ви були свідками для людей, а Посланець щоб був свідком для вас. Попередню киблу Ми зробили лише для того, щоб дізнатися, хто піде за Посланцем, а хто відвернеться від нього. Це було важкою справою, окрім як для тих, кого Аллаг повів шляхом прямим. Аллаг ніколи не зробить марною віру вашу, адже Аллаг Лагідний та Милосердний до людей",
151,"Ми бачили, як блукав небом погляд твій. І Ми спрямували тебе до кибли, якою ти будеш задоволений. Поверни ж своє обличчя у бік Забороненої Мечеті! І де б ви не були, повертайте обличчя своє саме у цей бік. Воістину, ті, яким дано Писання, знають, що саме такою є істина від Господа їхнього. Аллаг не омине того, що робите ви!",
152,"Навіть якби ти показав тим, кому дано Писання, усі можливі знамення, вони все одно не пішли б за твоєю киблою; але й ти не підеш за киблою їхньою, і одні з них не підуть за киблою інших. А якщо ти підеш за їхніми бажаннями після того, як прийшло до тебе знання, то, воістину, будеш одним із нечестивців",
153,"Ті, кому дано Писання, знають [Мухаммада] так само, як знають своїх синів. Частина з них приховує істину, і знають вони про це",
154,"Істина — від Господа твого! Тож не будь серед тих, хто сумнівається",
155,"Для кожної громади — свій напрям [молитви]. Тож випереджайте одне одного у добрих справах! І де б ви не були, Аллаг збере вас усіх разом. Воістину, Аллаг спроможний на кожну річ",
